	Ola_417_R1B1	LMP.Olap_417_R1B1	Ola_417_R2B2	LMP.Olap_417_R2B2	Ola_417_R3B2	LMP.Olap_417_R3B2
ENSG00000132359.15|RAP1GAP2	0.839353493285749	0.876471359668039	0.85227549747495	0.264488772004829	0.934706274452745	1.38017916197505
ENSG00000132361.17|CLUH	6.34560598490559	6.31305983591739	6.23082878146788	5.98615937513204	6.41716425041278	6.68317923463328
ENSG00000132376.20|INPP5K	4.98758642514855	4.97527660232448	4.90607299694917	4.80045862603449	5.21764824259201	5.00154618937039
ENSG00000132382.14|MYBBP1A	5.63241556326517	5.60692243927924	5.55556008968137	5.39509543778896	5.63724541331786	5.89077506430063
ENSG00000132383.11|RPA1	7.75497798701237	7.78713065292343	7.58242421613507	7.67935345689777	7.83125985448658	7.99117975235217
ENSG00000132386.11|SERPINF1	0.287336998735208	0.0398710135721161	0.594400834716852	0.560464380844841	-0.848586376068389	0.348137185121344
ENSG00000132388.12|UBE2G1	6.08013027842479	6.11863027234547	6.15172532782608	5.90814868243825	6.12458033618369	6.21306675509251
ENSG00000132394.11|EEFSEC	4.62643404219112	4.60394853502719	4.66975379541897	4.50010935891153	4.61435264809936	4.67654935200675
ENSG00000132405.19|TBC1D14	7.19972066070842	7.14170961224484	7.38095723051276	7.24757085094692	7.04255857532111	7.01177388912573
ENSG00000132406.12|TMEM128	4.82122165260761	4.53011465483982	4.96665442976629	4.89676952241938	4.32690420579988	4.51234445690931
ENSG00000132423.12|COQ3	2.42817924330979	2.72059745528945	2.84990830469131	2.20814121400996	2.4565318085067	2.78297206999051
ENSG00000132424.16|PNISR	7.83999524590023	7.81638808737261	7.93492754572378	8.06229477205795	7.74454933044824	7.57099501831573
ENSG00000132432.14|SEC61G	4.81326286699173	4.66144927827016	4.71596405471035	5.0294107415313	4.6245807218921	4.57946877239004
ENSG00000132434.9|LANCL2	5.2257611468714	5.11179979957544	5.36482282528208	5.02648464298173	5.20870516740011	5.07510925722977
ENSG00000132436.11|FIGNL1	5.34795931748714	5.48286197218605	5.25680032401995	5.34853248152141	5.37781697668779	5.67849279711725
ENSG00000132463.14|GRSF1	5.63639740484348	5.72108459277792	5.67836342990526	5.74173175987693	5.65717079141518	5.63769801404542
ENSG00000132466.18|ANKRD17	6.72829705829463	6.59121532713904	6.79061262676152	6.75284201417165	6.5709436671203	6.52462646281387
ENSG00000132467.4|UTP3	4.14542299961426	4.17926616659032	4.05254210933974	3.96491664876134	4.31192215850589	4.31999741580219
ENSG00000132470.14|ITGB4	2.53559980601714	2.99574376318907	2.35951240013883	2.92291671432406	2.63393900710453	3.14631901684501
ENSG00000132471.12|WBP2	7.73008829144416	7.86134688510142	7.79362534296767	7.81927580825872	7.76190146249708	7.80806773936771
ENSG00000132475.10|H3F3B	8.68619336114462	8.60911925092877	8.82456989476824	8.74960938518364	8.49186514126443	8.52458080293049
ENSG00000132478.10|UNK	5.79344403383614	5.84611528696597	5.94070650580201	6.01904540121664	5.58299609707119	5.73637063751439
ENSG00000132481.7|AC087289.1	3.75022611682591	3.98455158407326	3.45145223427448	3.66167564660816	3.83855634381288	4.51787117710282
ENSG00000132485.14|ZRANB2	6.84352739434768	6.72729897718074	6.88581405637998	6.87889138865129	6.76624142045739	6.61070587756819
