	Ctrl_923_R2B1	LMP.Olap_923_R2B1	Ctrl_923_R3B1	LMP.Olap_923_R3B1	Ctrl_923_R1B2	LMP.Olap_923_R1B2
ENSG00000003096.14|KLHL13	5.0551760527069	4.82016002226023	4.97575590388173	4.61661899672155	5.05065070276024	4.68320478502497
ENSG00000003147.19|ICA1	3.40685616996378	3.44097873003321	3.24864082606226	3.2299720526637	3.3806190757265	3.28260481363497
ENSG00000003249.13|DBNDD1	4.95157027183773	4.90602635133773	5.14592106175454	4.74463139389278	4.96131934870694	4.91275519070445
ENSG00000003393.15|ALS2	4.79722043409839	4.74984282935644	4.4886765093068	4.59887001268179	4.71115389228445	4.60615100043726
ENSG00000003402.20|CFLAR	5.07255496771343	5.34948559840189	5.13133096846963	5.33616063006258	5.11744317619225	5.32732290613152
ENSG00000003509.16|NDUFAF7	4.2919576225828	4.42462352442772	4.33585821750653	4.37624473846	4.38589603986049	4.32844601162804
ENSG00000003756.16|RBM5	7.49815923461898	7.82282121146352	7.52836628852132	7.74118690512277	7.58536181708602	7.70990500277728
ENSG00000003987.14|MTMR7	0.830675740309253	0.290487490128582	0.534708170312668	0.402758983102067	-0.0569531189525712	1.08626831087886
ENSG00000003989.17|SLC7A2	2.8802063785957	2.30623686117155	3.17342465637701	2.48225179794994	3.23046234755829	2.19059749948881
ENSG00000004059.11|ARF5	6.37257977955937	6.37906870627987	6.43881845710023	6.08641402066408	6.3763489948415	6.26209148696028
ENSG00000004139.14|SARM1	6.11605442928173	6.14923102780066	6.39219048507291	6.19830048236965	6.27133458594595	6.15655362631653
ENSG00000004142.12|POLDIP2	6.92550184051365	6.86127897309136	6.89458768527365	6.81466870529622	6.87383435983297	6.87418424225447
ENSG00000004399.12|PLXND1	5.42348974728509	5.85017279327209	5.60726813334787	5.67181459093186	5.47925934537189	5.79711328704656
ENSG00000004455.16|AK2	7.3823172109431	7.26128879147558	7.34220272959744	7.2884024073788	7.41765823495055	7.21944733474692
ENSG00000004478.8|FKBP4	7.28385056004722	7.30915397941524	7.3020820168828	7.29784912161378	7.28003629686628	7.31643154211324
ENSG00000004487.16|KDM1A	8.16604159643137	7.99349990015925	8.05701829193116	8.03080714003986	8.16613398596527	7.95754947831556
ENSG00000004534.15|RBM6	7.16220736295516	7.09127845619972	7.3216083862535	7.07456900312469	7.3739412394729	6.95089036479363
ENSG00000004660.14|CAMKK1	1.34043424465202	1.64332206381349	1.58158101938318	1.72313758503938	1.76563650282528	1.37860095361875
ENSG00000004700.16|RECQL	6.03048492583836	6.14141295946381	5.8334037799161	6.14887186134841	5.97132200781911	6.10576475546424
ENSG00000004766.17|VPS50	5.39278645963691	5.30664230678178	5.23208280600267	5.30745685044125	5.37379793338608	5.24568627804522
ENSG00000004777.18|ARHGAP33	5.43623758769051	5.82861161638431	6.01427109963678	5.62655706303452	5.72207390807282	5.73076477530025
ENSG00000004779.10|NDUFAB1	5.65906821770424	5.5511351606632	5.57068514584326	5.58105890848463	5.69780399391053	5.48316972243714
ENSG00000004799.8|PDK4	0.527252379424215	1.28905128767935	0.213298886227269	0.829776370916651	0.120881822380661	1.30880763974308
ENSG00000004838.14|ZMYND10	1.49149570347135	2.13267553213544	1.89237776602531	2.05970688796883	1.46572966984249	2.32239827495797
ENSG00000004848.8|ARX	0.766771679366149	-0.408093666762089	0.447575326063965	-0.849899779298797	0.655093613885143	-0.676916834200529
ENSG00000004864.13|SLC25A13	6.81024966169537	6.48045420917924	6.67899679986102	6.59796433297646	6.77745508469015	6.5063774171659
ENSG00000004866.20|ST7	4.4386997846071	4.23346885975253	4.47570441855792	4.21625847046181	4.49437814392533	4.18768762276435
ENSG00000004897.12|CDC27	7.08675074507534	6.66356241590713	6.95355405165058	6.7683276891433	6.98880335873448	6.74729409215369
ENSG00000004961.15|HCCS	4.73535086374894	4.76893343303726	4.56229017835821	4.80298869781185	4.7960537779366	4.63872780854153
ENSG00000004975.12|DVL2	6.29207509653996	6.47598884577623	6.35380614078441	6.36628478864937	6.26761849728857	6.47645893858641
ENSG00000005007.12|UPF1	6.8767997899488	6.9502438397067	7.08005677295095	6.85379425396694	6.90089541022577	6.97955191806092
ENSG00000005020.13|SKAP2	4.55314642692727	4.44511270012375	4.15544297670593	4.21205722030502	4.35138589739919	4.33149376463179
ENSG00000005022.6|SLC25A5	7.81423594870934	7.63569401314503	7.80742167926637	7.72440020810434	7.81157818747192	7.67929773714062
ENSG00000005059.16|MCUB	5.60031756239692	5.58284749831704	5.25367233630026	5.5192428768687	5.51696249524896	5.4610776416925
ENSG00000005075.15|POLR2J	5.89010350379918	5.92320329178039	5.9125329639953	5.88546146570498	5.84531584685473	5.9603347657852
ENSG00000005100.13|DHX33	6.68155338172618	6.83475182633518	6.74985421473294	6.84454059509414	6.75090377240509	6.80444623653913
ENSG00000005108.16|THSD7A	-1.07054050856545	-0.666929163533472	-0.464024193753197	-0.248551832483404	-0.474250055300651	-0.750772793867112
ENSG00000005156.11|LIG3	6.56043831184147	5.97550042803757	6.63447155093029	6.0685446782306	6.63009474016212	5.98938274435785
ENSG00000005175.10|RPAP3	5.80011499719005	5.71796114205031	5.59890744858484	5.8756418320541	5.71775619739081	5.77855651254884
ENSG00000005189.19|REXO5	3.57018921757675	3.48385739396455	3.39121680788034	3.6773034111005	3.66414622556655	3.39713718969452
