	LMP_602_R1B1	LMP.Olap_602_R1B1	LMP_602_R2B2	LMP.Olap_602_R2B2
ENSG00000052795.13|FNIP2	4.59458464275217	4.77984732646663	4.59144011923825	4.78299184998055
ENSG00000052802.13|MSMO1	5.83080378277531	5.83082318531232	5.84152966554232	5.82009730254531
ENSG00000052841.15|TTC17	6.79048125631281	6.7267030389132	6.76935614976671	6.7478281454593
ENSG00000053254.15|FOXN3	4.86564506244665	5.09035400789303	4.81579622796854	5.14020284237114
ENSG00000053371.12|AKR7A2	5.26503482914323	5.52794389815535	5.32133719830845	5.47164152899012
ENSG00000053372.5|MRTO4	6.11475619182907	6.12410030608759	6.11761763289128	6.12123886502538
ENSG00000053438.10|NNAT	0.136945094864917	-0.659470367317022	-0.204941501619151	-0.317583770832953
ENSG00000053501.13|USE1	4.62339135077423	4.77163778600881	4.67447139477925	4.72055774200379
ENSG00000053524.12|MCF2L2	1.51571740542677	2.09694768915357	1.56993618173633	2.042728912844
ENSG00000053702.15|NRIP2	0.957138143681979	1.44835413689879	1.2777219788259	1.12777030175487
ENSG00000053747.16|LAMA3	-0.634382419953748	-0.0125347253113357	-0.672894397375728	0.0259772521106442
ENSG00000053770.12|AP5M1	5.56769613654349	5.49707178542521	5.52470828849304	5.54005963347565
ENSG00000053900.10|ANAPC4	5.07685209027257	5.07130935887729	5.0521885746169	5.09597287453297
ENSG00000053918.16|KCNQ1	-0.530613056024741	-0.673855760844892	-0.0958137218064905	-1.10865509506314
ENSG00000054116.12|TRAPPC3	5.03642325565252	5.06270558532092	5.01950551969092	5.07962332128251
ENSG00000054118.15|THRAP3	7.73385359718309	7.74457276176972	7.71956937982026	7.75885697913255
ENSG00000054148.17|PHPT1	5.51990367639065	5.42112407871397	5.53148542168245	5.40954233342216
ENSG00000054179.12|ENTPD2	0.322574186498645	0.380423371921867	1.01213049528226	-0.309132936861744
ENSG00000054267.22|ARID4B	6.34511118599582	6.17557364652861	6.25351539717096	6.26716943535347
ENSG00000054277.14|OPN3	3.04252779301745	2.58085705362115	2.9183824664832	2.70500238015541
ENSG00000054282.16|SDCCAG8	4.44275818822532	4.44228916919643	4.37524335510336	4.50980400231839
ENSG00000054356.14|PTPRN	0.571363323073305	0.967161681957747	1.05751871754858	0.481006287482467
ENSG00000054392.13|HHAT	2.87421742182761	2.96481015224926	2.8479790347667	2.99104853931017
ENSG00000054523.17|KIF1B	7.60093331164942	7.5328263540865	7.54362794100082	7.59013172473509
ENSG00000054598.8|FOXC1	3.95303550742332	4.14807644854048	4.01871664964382	4.08239530631998
ENSG00000054611.14|TBC1D22A	3.30003652844497	3.2769285604071	3.27043910312211	3.30652598572996
ENSG00000054654.16|SYNE2	6.85305507765042	6.91882936852994	6.84298845004967	6.9288959961307
ENSG00000054690.13|PLEKHH1	4.31908076672143	4.2045964020299	4.34601815211516	4.17765901663618
ENSG00000054793.13|ATP9A	6.90334088308668	6.77206645395781	6.85521842041824	6.82018891662625
ENSG00000054965.10|FAM168A	7.61517703627783	7.56506763157938	7.63366914544892	7.54657552240828
ENSG00000054967.13|RELT	4.5391078899875	4.61171713622547	4.42828756862435	4.72253745758862
ENSG00000054983.17|GALC	3.47755344063961	3.42119153388633	3.40823407678682	3.49051089773912
ENSG00000055044.11|NOP58	6.56967033689426	6.42187102916859	6.4150670001597	6.57647436590315
ENSG00000055070.17|SZRD1	7.29192513431862	7.19538285087539	7.29242413638631	7.1948838488077
ENSG00000055118.14|KCNH2	4.26456970475416	4.32567912095896	4.28771952002277	4.30252930569035
ENSG00000055130.16|CUL1	5.97962088389315	5.8881720735186	5.88392123436617	5.98387172304558
ENSG00000055147.19|FAM114A2	4.00487167509204	4.09058909742243	4.00903828853837	4.08642248397611
ENSG00000055163.20|CYFIP2	5.0670250759332	4.9837892091292	5.01925497648766	5.03155930857474
ENSG00000055208.19|TAB2	5.84875899128191	5.78599330086523	5.80600977394784	5.8287425181993
ENSG00000055211.14|GINM1	4.51388278844028	4.31419850520756	4.34853391025371	4.47954738339413
ENSG00000055332.18|EIF2AK2	6.9863063177103	7.07647646406693	7.04799354716882	7.0147892346084
ENSG00000055483.19|USP36	5.95163360457523	5.84796834063317	5.932496347457	5.86710559775139
ENSG00000055609.18|KMT2C	5.62733981749267	5.51657072186322	5.64028853746927	5.50362200188661
ENSG00000055917.15|PUM2	7.40483776202874	7.3334722283361	7.35734122487329	7.38096876549155
ENSG00000055950.16|MRPL43	4.44911829654035	4.35557456586482	4.38507011163451	4.41962275077066
ENSG00000055955.16|ITIH4	0.731707900551905	-0.00235959135132269	0.719236148963161	0.0101121602374216
ENSG00000056050.7|HPF1	4.95922679084537	4.91054774315909	4.90872078803723	4.96105374596724
ENSG00000056097.16|ZFR	7.84941947184405	7.7809696244487	7.851889465765	7.77849963052775
ENSG00000056277.16|ZNF280C	2.91263826863314	3.33600044063919	3.08474905391083	3.1638896553615
ENSG00000056487.16|PHF21B	4.23691348512749	4.25125736598015	4.28889058270252	4.19928026840511
ENSG00000056558.11|TRAF1	-0.120849246715669	0.513699522918589	0.45368875814426	-0.0608384819413407
ENSG00000056586.16|RC3H2	6.73700372089074	6.68835459993999	6.6324412573663	6.79291706346444
ENSG00000056736.10|IL17RB	2.10605430827349	2.5532643751532	2.10874195018834	2.55057673323836
ENSG00000056972.19|TRAF3IP2	4.68752788437963	5.02108782068531	4.80318926066955	4.90542644439539
ENSG00000056998.20|GYG2	4.10674247827057	4.15345526864584	4.13953600861856	4.12066173829785
ENSG00000057019.16|DCBLD2	5.78368561562083	5.73662953052713	5.71656625148384	5.80374889466413
ENSG00000057252.13|SOAT1	5.72865380039831	5.80194366881746	5.75314956774413	5.77744790147164
ENSG00000057608.17|GDI2	8.10106511225276	8.11732761347347	8.08738328072835	8.13100944499787
ENSG00000057663.16|ATG5	3.9124401636992	3.90085493960834	3.86180947963817	3.95148562366937
ENSG00000057704.13|TMCC3	4.41377287348548	4.16049524197369	4.31389720169402	4.26037091376515
ENSG00000057757.10|PITHD1	5.76203571645557	5.88597687817212	5.71319612046929	5.9348164741584
ENSG00000057935.13|MTA3	5.9820060710266	6.12335355824411	6.05562166665978	6.04973796261092
ENSG00000058056.9|USP13	5.53348305280288	5.61431826653931	5.51693463338528	5.63086668595691
ENSG00000058063.16|ATP11B	6.57628650232477	6.51275442305071	6.50229666003861	6.58674426533687
ENSG00000058085.14|LAMC2	1.85335495119614	1.82884944346121	1.56000206848556	2.12220232617179
ENSG00000058091.17|CDK14	5.5660776141721	5.61757406845986	5.60506773912026	5.5785839435117
ENSG00000058262.10|SEC61A1	8.63848718275827	8.61308874354854	8.61533010722479	8.63624581908201
ENSG00000058272.19|PPP1R12A	5.8364496339915	5.77394400046109	5.85553448461444	5.75485914983814
ENSG00000058404.20|CAMK2B	3.21051645675386	3.29000635757423	3.1341609078558	3.3663619064723
ENSG00000058453.17|CROCC	4.02311786134656	4.27928570505414	4.28677627779315	4.01562728860755
ENSG00000058600.16|POLR3E	5.26840116439269	5.24354339253698	5.25137537541625	5.26056918151341
ENSG00000058668.14|ATP2B4	5.25453756043425	5.23911213646825	5.25865692867158	5.23499276823092
ENSG00000058673.16|ZC3H11A	7.78167611280601	7.71531409353169	7.67636408297281	7.8206261233649
ENSG00000058729.11|RIOK2	5.44431533692427	5.48040697290292	5.44821935748033	5.47650295234686
ENSG00000058799.15|YIPF1	2.95239450893444	2.66907638245028	2.81523904971868	2.80623184166604
ENSG00000058804.12|NDC1	5.73697010666206	5.93958866043638	5.80608355415251	5.87047521294593
ENSG00000058866.15|DGKG	3.07460449979733	3.2047742723249	3.05959296331832	3.2197858088039
ENSG00000059122.16|FLYWCH1	4.61218692299111	4.52909884416788	4.5379688793118	4.60331688784719
ENSG00000059145.18|UNKL	2.30815864620363	2.55479390761993	2.68850420592513	2.17444834789842
ENSG00000059378.12|PARP12	3.04674724952821	2.89542745999345	3.0635314030806	2.87864330644107
ENSG00000059573.9|ALDH18A1	6.42233675002332	6.44010326094354	6.44012845057442	6.42231156039244
ENSG00000059588.10|TARBP1	4.94216541638265	4.76164143616902	4.90839306457331	4.79541378797836
ENSG00000059691.12|GATB	4.96708961772709	4.79314929837972	4.88566911692956	4.87456979917725
ENSG00000059728.11|MXD1	4.57471165408647	4.47702964946857	4.55133092476081	4.50041037879423
ENSG00000059758.8|CDK17	4.4072229871978	4.23834937738525	4.38341656508902	4.26215579949403
ENSG00000059769.20|DNAJC25	2.89620730755991	3.03425549801412	2.99386559426826	2.93659721130578
ENSG00000059804.16|SLC2A3	3.76446400554635	3.56514269067023	3.66220327846102	3.66740341775556
ENSG00000059915.17|PSD	2.43231187932849	2.51408830380533	2.56209150333291	2.3843086798009
ENSG00000060069.16|CTDP1	4.27356340401838	4.18957990044057	4.27100903732871	4.19213426713023
ENSG00000060138.13|YBX3	5.37171675196713	5.42143061436198	5.33071470239212	5.46243266393699
ENSG00000060237.17|WNK1	8.10276295406981	8.02281312434627	8.08717929804893	8.03839678036714
ENSG00000060339.14|CCAR1	7.23332801016451	7.14174907265945	7.17188007665995	7.20319700616401
ENSG00000060491.16|OGFR	5.9328089583081	5.86734385528315	5.97554814888958	5.82460466470168
ENSG00000060642.10|PIGV	3.14263938214308	3.15119607534973	3.14152322142821	3.1523122360646
ENSG00000060656.20|PTPRU	0.565615941670186	0.843726352743111	1.03826836111493	0.371073933298368
ENSG00000060688.13|SNRNP40	4.68511430674063	4.72082292553436	4.64377235984809	4.7621648724269
ENSG00000060709.15|RIMBP2	4.6703379380879	4.37441889891657	4.46958697433596	4.57516986266851
ENSG00000060749.15|QSER1	7.12231963873097	7.21483122472039	7.10616167325711	7.23098919019425
ENSG00000060762.19|MPC1	5.5585664417767	5.30403354451498	5.3539391267042	5.50866085958747
ENSG00000060971.18|ACAA1	4.98630656095094	4.84281295507318	4.93526397732824	4.89385553869588
ENSG00000060982.15|BCAT1	5.14378870695415	4.86120453232791	5.01487501151894	4.99011822776312
ENSG00000061273.18|HDAC7	6.02797281746061	5.84854651072288	6.00273282019613	5.87378650798736
ENSG00000061337.15|LZTS1	5.45582889472628	5.60248001041009	5.47129140795903	5.58701749717734
ENSG00000061455.11|PRDM6	-0.138818029359028	-0.207632870212953	-0.134797715800388	-0.211653183771594
ENSG00000061656.9|SPAG4	0.658831208126008	0.619185288207249	0.616827310105443	0.661189186227814
ENSG00000061676.15|NCKAP1	8.13784883977666	8.12342481980899	8.14222577047255	8.11904788911309
ENSG00000061794.13|MRPS35	5.07720937074989	5.01960334867816	4.96757470531246	5.12923801411559
ENSG00000061918.13|GUCY1B1	2.6866801864118	2.77334813301066	2.62457300968367	2.83545530973879
ENSG00000061936.9|SFSWAP	5.82613633714293	5.79036006257507	5.87345077181973	5.74304562789826
ENSG00000061938.18|TNK2	6.53044532072681	6.45619488678617	6.55948598887315	6.42715421863983
ENSG00000061987.16|MON2	5.60120967435652	5.51605634892651	5.5396268112992	5.57763921198383
ENSG00000062194.16|GPBP1	7.97888844478104	7.95926605051618	7.88961166237308	8.04854283292415
ENSG00000062282.15|DGAT2	2.00082987415576	1.9876799789503	2.32120858481681	1.66730126828925
ENSG00000062370.16|ZNF112	4.24889151884913	4.22829891599113	4.24431464320082	4.23287579163944
ENSG00000062485.19|CS	7.66765292441211	7.70803687647321	7.6689620996912	7.70672770119411
ENSG00000062524.16|LTK	0.435406663376844	0.620580457895118	0.494638276329124	0.561348844942838
ENSG00000062582.14|MRPS24	4.8526194789772	5.02656091797879	5.02129987416124	4.85788052279475
ENSG00000062598.18|ELMO2	6.7572072323634	6.70405778637422	6.74891029422903	6.71235472450858
ENSG00000062650.19|WAPL	6.22107792277472	6.15001217989835	6.10754977246444	6.26354033020863
ENSG00000062716.13|VMP1	6.52795914647354	6.48276838618292	6.45219236298915	6.55853516966732
ENSG00000062725.10|APPBP2	6.63180077017833	6.65188863037552	6.60562216990491	6.67806723064894
ENSG00000062822.13|POLD1	5.45574825960378	5.60506037254178	5.4935979925082	5.56721063963737
ENSG00000063015.19|SEZ6	1.8351145652141	2.11698949873692	1.76522311014573	2.18688095380529
ENSG00000063046.17|EIF4B	8.17423587625277	8.2149701430645	8.24265959534046	8.14654642397681
ENSG00000063127.15|SLC6A16	0.826609578296475	1.29019496393828	1.24874807106477	0.868056471169975
ENSG00000063169.10|BICRA	3.7322785185521	3.93401373669922	3.92657709945228	3.73971515579904
ENSG00000063176.15|SPHK2	4.62894207307072	4.88095025243663	4.87863953139482	4.63125279411253
ENSG00000063177.13|RPL18	7.40020874022514	7.36027954819387	7.42234315461262	7.33814513380638
ENSG00000063180.9|CA11	3.19261909886726	3.22866792540782	3.36039273947798	3.0608942847971
ENSG00000063241.8|ISOC2	3.00770914634446	3.11847174752306	3.05143138721318	3.07474950665433
ENSG00000063244.12|U2AF2	8.07620831191069	8.12937559037511	8.11597557197956	8.08960833030623
ENSG00000063245.14|EPN1	6.38419936238309	6.4332665839022	6.47978988396305	6.33767606232224
ENSG00000063322.14|MED29	6.48976674244165	6.4893418759886	6.54727705519009	6.43183156324015
ENSG00000063438.17|AHRR	2.35182113117645	2.19555099689044	2.28328068787597	2.26409144019092
ENSG00000063587.14|ZNF275	4.45262851387944	4.47611386907564	4.592580854342	4.33616152861308
ENSG00000063601.17|MTMR1	5.28322989451584	5.12618158308637	5.18043199822324	5.22897947937897
ENSG00000063660.9|GPC1	8.29611396846558	8.33237271426048	8.3829656896887	8.24552099303736
ENSG00000063761.16|ADCK1	3.22993649871152	3.09207584845565	3.36138733136266	2.96062501580451
ENSG00000063854.13|HAGH	4.55273345363503	4.60998783398924	4.6132748965637	4.54944639106057
ENSG00000063978.16|RNF4	7.00739330706194	6.91138590531936	6.99714143864327	6.92163777373804
ENSG00000064012.21|CASP8	4.69155417032632	4.68931679456474	4.69933096297027	4.68154000192079
ENSG00000064042.18|LIMCH1	6.07452536873457	5.93649698241811	6.03942633451214	5.97159601664054
ENSG00000064102.15|INTS13	4.89831637068542	4.92471217288367	4.82074897861093	5.00227956495815
ENSG00000064115.11|TM7SF3	5.66057921882717	5.69807864978746	5.59781600407291	5.76084186454171
ENSG00000064199.6|SPA17	4.37085942726346	4.32495879612713	4.41248879192385	4.28332943146674
ENSG00000064225.12|ST3GAL6	3.94051567924368	3.9109032519509	4.06176214256454	3.78965678863004
ENSG00000064270.12|ATP2C2	-1.45322980019729	-0.327024874952173	-1.38147855050902	-0.398776124640442
ENSG00000064300.9|NGFR	2.93900055036138	2.18970809630588	2.57933057069503	2.54937807597222
ENSG00000064309.14|CDON	2.89769907213427	2.63774039667294	2.71718096906091	2.8182584997463
ENSG00000064313.12|TAF2	5.85104034497196	5.92293791599094	5.80946326561218	5.96451499535072
ENSG00000064393.16|HIPK2	5.34752555062718	5.29093777993247	5.34157362138839	5.29688970917126
ENSG00000064419.13|TNPO3	6.43605452255524	6.48318167003072	6.49545206084007	6.4237841317459
ENSG00000064489.22|BORCS8-MEF2B	2.37692085464349	1.95282056280932	2.35148830534239	1.97825311211042
ENSG00000064490.14|RFXANK	6.03191786760939	5.93588567469372	6.04192225252288	5.92588128978023
ENSG00000064545.14|TMEM161A	4.07075942736088	4.02240576501409	4.06382015706819	4.02934503530678
ENSG00000064547.14|LPAR2	4.96488674122128	4.92642573925976	4.9597299928723	4.93158248760873
ENSG00000064601.18|CTSA	7.01906731073736	7.06496344160558	7.06972113003045	7.01430962231249
ENSG00000064607.17|SUGP2	9.00346397918765	9.04610149692208	8.98252657938069	9.06703889672904
ENSG00000064651.14|SLC12A2	6.14302078961471	6.24376989602098	6.1335689512813	6.25322173435439
ENSG00000064652.11|SNX24	4.61256921679532	4.57744446058654	4.55011791616242	4.63989576121944
ENSG00000064655.19|EYA2	2.703010129735	3.20910395660904	2.91193661726062	3.00017746908342
ENSG00000064666.15|CNN2	6.84257884154921	6.88705739521414	6.86257118391172	6.86706505285162
ENSG00000064687.12|ABCA7	5.11442261365022	4.92036682604743	5.13723350392199	4.89755593577565
ENSG00000064692.19|SNCAIP	5.81561195071064	5.90923241695431	5.89794150482077	5.82690286284418
ENSG00000064703.12|DDX20	5.85190515939041	5.85728243751645	5.82447737939488	5.88471021751198
ENSG00000064726.9|BTBD1	7.0837624679224	7.05842997291901	7.02504129528821	7.1171511455532
ENSG00000064763.11|FAR2	0.190292289703114	0.341612345658022	0.411469899197673	0.120434736163463
ENSG00000064787.13|BCAS1	-0.942062272531611	0.333385681054603	0.0303146647833208	-0.638991256260328
ENSG00000064932.16|SBNO2	5.46335096065249	5.42467605330463	5.54457230506694	5.34345470889017
ENSG00000064933.17|PMS1	5.39905316456315	5.26926650833217	5.23570878909503	5.4326108838003
ENSG00000064961.19|HMG20B	6.6589540061372	6.65264712482964	6.7724710937938	6.53913003717304
ENSG00000064989.13|CALCRL	3.36327435614304	3.21757969984988	3.17609212464491	3.404761931348
ENSG00000064995.17|TAF11	4.5733872223267	4.80061935137449	4.69111333451881	4.68289323918238
ENSG00000064999.15|ANKS1A	5.04780065107656	4.99819869531071	5.12713506323609	4.91886428315117
ENSG00000065000.17|AP3D1	8.66408531453714	8.66408531453714	8.71952981757447	8.6086408114998
ENSG00000065029.15|ZNF76	5.05378945009286	5.02342156857437	5.08230347750263	4.9949075411646
ENSG00000065054.14|SLC9A3R2	3.09921801015696	3.01186384196503	3.06626858976064	3.04481326236135
ENSG00000065057.8|NTHL1	3.19249159438733	3.25041480829642	3.30707810474729	3.13582829793646
ENSG00000065060.17|UHRF1BP1	5.44325821418316	5.39835074350878	5.4298923678595	5.41171658983244
ENSG00000065135.11|GNAI3	5.92177740493765	6.0058668054001	5.84155378417021	6.08609042616755
ENSG00000065150.19|IPO5	7.53267367614513	7.56077826174051	7.51158192975322	7.58187000813241
ENSG00000065154.11|OAT	5.40731891646661	5.49506430625493	5.41881496441328	5.48356825830825
ENSG00000065183.16|WDR3	6.84414973813688	6.87264633143521	6.89648338999381	6.82031267957827
ENSG00000065243.20|PKN2	6.02786359229574	6.08740216665367	6.05557511997795	6.05969063897147
ENSG00000065268.10|WDR18	5.1869229829685	5.00360159448433	5.15806566371232	5.03245891374051
ENSG00000065308.5|TRAM2	7.51671459650333	7.44232415392716	7.52257166329858	7.4364670871319
ENSG00000065320.9|NTN1	5.65495727077425	5.7059487153041	5.68973454745305	5.67117143862529
ENSG00000065328.16|MCM10	7.01433497697693	7.28228081976471	7.02087116069572	7.27574463604591
ENSG00000065357.20|DGKA	4.48223808215003	4.55591860733351	4.50741673795411	4.53073995152943
ENSG00000065361.15|ERBB3	5.28944303714641	5.27115511168567	5.31040947632893	5.25018867250315
ENSG00000065413.20|ANKRD44	4.36329167268872	4.61468976557023	4.33941388361039	4.63856755464856
ENSG00000065427.14|KARS	7.21009419884717	7.24235357578638	7.22602509652998	7.22642267810355
ENSG00000065457.10|ADAT1	5.3168571997341	5.27820569040505	5.24169526281781	5.35336762732134
ENSG00000065485.20|PDIA5	3.8053086995445	3.59814691462938	3.66824587790561	3.73520973626827
ENSG00000065491.8|TBC1D22B	3.7653948546723	3.79348035287337	3.72405277432024	3.83482243322543
ENSG00000065518.8|NDUFB4	5.9620926578069	6.05111508669838	6.09744758113718	5.91576016336809
ENSG00000065526.11|SPEN	6.94895620047188	6.8778690949533	6.91869452482377	6.90813077060141
ENSG00000065534.18|MYLK	3.88443528452102	4.01454176522885	3.92895370505066	3.97002334469922
ENSG00000065548.18|ZC3H15	6.5764311520171	6.52938548338794	6.54888864483435	6.55692799057069
ENSG00000065559.15|MAP2K4	5.16002519089938	5.11115357014253	5.20125234454515	5.06992641649676
ENSG00000065600.12|TMEM206	4.71812436205867	4.3091077665391	4.58938521088063	4.43784691771713
ENSG00000065613.14|SLK	5.8653333095457	5.94961486085747	5.93622289421978	5.87872527618339
ENSG00000065615.14|CYB5R4	3.98248283956985	4.00078353722854	3.95410540130919	4.0291609754892
ENSG00000065665.21|SEC61A2	4.61417346576146	4.57175381696554	4.53973635027496	4.64619093245203
ENSG00000065675.14|PRKCQ	3.37273646205895	3.50412897686128	3.41316200443566	3.46370343448456
ENSG00000065717.15|TLE2	6.05493452308912	6.08462167179993	6.13389492302926	6.00566127185979
ENSG00000065802.12|ASB1	5.65186149194265	5.68334653905806	5.64686824906625	5.68833978193446
ENSG00000065809.13|FAM107B	5.47334973698984	5.46056527915011	5.35942369439765	5.57449132174229
ENSG00000065882.16|TBC1D1	5.77624548481859	5.88629136063356	5.77068683238659	5.89185001306556
ENSG00000065883.16|CDK13	6.31223839842791	6.1944990062352	6.22978494014066	6.27695246452244
ENSG00000065911.12|MTHFD2	6.06553614671274	6.12113614922446	6.00379314053737	6.18287915539983
ENSG00000065923.10|SLC9A7	5.30268704914501	5.3974594607997	5.35352106290249	5.34662544704221
ENSG00000065970.9|FOXJ2	5.48115834540136	5.63520594186082	5.4798082739575	5.63655601330468
ENSG00000065978.19|YBX1	9.31158448800481	9.46168994158546	9.40073375864665	9.37254067094362
ENSG00000065989.16|AC011529.1	4.5218196575857	4.71694365911924	4.53003219965218	4.70873111705276
ENSG00000066027.12|PPP2R5A	5.70860839797446	5.77035499972505	5.65945319942334	5.81951019827618
ENSG00000066044.15|ELAVL1	7.41262189347126	7.38820827403379	7.41992499837088	7.38090516913417
ENSG00000066084.13|DIP2B	6.91673226950523	6.81191393262557	6.86921632311501	6.85942987901579
ENSG00000066117.14|SMARCD1	7.76521874762038	7.75644596210742	7.78388007733547	7.73778463239233
ENSG00000066135.13|KDM4A	6.70295770630497	6.65068906115236	6.75215955175202	6.60148721570529
ENSG00000066136.20|NFYC	5.10814023436807	5.10908633288075	5.10309920725518	5.11412735999365
ENSG00000066230.11|SLC9A3	2.65063232589869	2.26105666192344	2.45473411215249	2.45695487566964
ENSG00000066248.15|NGEF	4.51364781422586	4.58221158646197	4.47509198329244	4.62076741739538
ENSG00000066279.18|ASPM	8.27230497408431	8.24267305958351	8.20384837563352	8.3111296580343
ENSG00000066322.15|ELOVL1	5.04878063842413	4.91151005934845	5.03823489217473	4.92205580559785
ENSG00000066379.15|ZNRD1	3.97876072067384	3.75164579368317	3.91429049722292	3.81611601713409
ENSG00000066382.16|MPPED2	3.77399063730085	3.87178860540628	3.78248457625996	3.86329466644717
ENSG00000066422.4|ZBTB11	5.38591880302197	5.42620636312764	5.35214441352948	5.45998075262013
ENSG00000066427.22|ATXN3	3.90250592867848	3.54275250921952	3.70170818248555	3.74355025541245
ENSG00000066455.13|GOLGA5	5.55189722980109	5.38885798724647	5.4441438305671	5.49661138648046
ENSG00000066468.22|FGFR2	5.7169098867511	5.64724262424009	5.67751220975073	5.68664030124046
ENSG00000066557.6|LRRC40	4.51582908328426	4.57495989364554	4.45044521970244	4.64034375722736
ENSG00000066583.12|ISOC1	3.23046586081499	3.18594855869289	3.07969764012716	3.33671677938071
ENSG00000066629.17|EML1	5.71638674433541	5.90926948380818	5.71922420725534	5.90643202088826
ENSG00000066651.20|TRMT11	3.33381231428455	3.53789328854649	3.35770465620909	3.51400094662194
ENSG00000066654.14|THUMPD1	5.34277764351742	5.3078177274127	5.32989151822972	5.3207038527004
ENSG00000066697.14|MSANTD3	4.87935029583477	4.85746448541314	4.80831476548929	4.92850001575863
ENSG00000066735.14|KIF26A	3.95877480413772	4.29382659089861	4.28467305475699	3.96792834027934
ENSG00000066739.12|ATG2B	5.28319903054666	5.17721040130629	5.22089394910141	5.23951548275154
ENSG00000066777.9|ARFGEF1	6.19969758784241	6.22555044818545	6.19911822777193	6.22612980825593
ENSG00000066827.16|ZFAT	3.38458287876833	3.32667967907275	3.49519813086166	3.21606442697942
ENSG00000066855.16|MTFR1	4.66755205632958	4.52430100584963	4.67506615605612	4.51678690612309
ENSG00000066923.17|STAG3	3.97918817851593	3.98573993511231	4.19882641074042	3.76610170288781
ENSG00000066926.11|FECH	5.31375621337613	5.39566242715676	5.42658994310541	5.28282869742748
ENSG00000066933.16|MYO9A	5.81212109484284	5.75329572001259	5.76412726325289	5.80128955160253
ENSG00000067057.17|PFKP	6.94497242071307	7.05311298686522	6.99934400235854	6.99874140521975
ENSG00000067064.11|IDI1	6.88391016993615	6.94119130016905	6.90640264406331	6.91869882604189
ENSG00000067066.17|SP100	3.32954903416782	3.42616075763297	3.29415068234388	3.4615591094569
ENSG00000067082.15|KLF6	6.76706883115169	6.66613337620187	6.74827276675645	6.68492944059711
ENSG00000067113.17|PLPP1	3.03191541236624	2.93058220085094	2.8840541922776	3.07844342093959
ENSG00000067141.17|NEO1	6.33278096015826	6.31254371355038	6.40462707682092	6.24069759688772
ENSG00000067167.8|TRAM1	6.77653954695904	6.83867894411569	6.78180913527355	6.83340935580118
ENSG00000067177.15|PHKA1	4.64929547976032	4.87474559024474	4.80089709741625	4.7231439725888
ENSG00000067182.7|TNFRSF1A	5.58102782039532	5.62278230644358	5.56370862960325	5.64010149723565
ENSG00000067191.16|CACNB1	4.6774532391554	4.62687454297255	4.74116923334363	4.56315854878432
ENSG00000067208.14|EVI5	4.35962526256533	4.13147024620227	4.32209460946969	4.16900089929791
ENSG00000067221.14|STOML1	4.22667279204214	4.1784982477399	4.14126401387313	4.26390702590891
ENSG00000067225.18|PKM	10.6047269096866	10.6154679228793	10.610097416283	10.610097416283
ENSG00000067248.10|DHX29	6.55827935682198	6.46437104852305	6.47510216070081	6.54754824464421
ENSG00000067334.14|DNTTIP2	5.85701268022965	5.88550850895386	5.88095431026755	5.86156687891595
ENSG00000067365.14|METTL22	3.81577716170622	3.70856868324195	3.79895306027271	3.72539278467546
ENSG00000067369.13|TP53BP1	7.97618295202219	8.05003931889959	8.01890303051561	8.00731924040617
ENSG00000067445.20|TRO	7.67275894137225	7.55662823905539	7.64160242068009	7.58778475974755
ENSG00000067533.6|RRP15	5.3596185275701	5.27847429686606	5.32984420551796	5.3082486189182
ENSG00000067560.11|RHOA	7.93914796005939	7.93297204354361	7.90656760697004	7.96555239663297
ENSG00000067596.11|DHX8	6.69830460075642	6.65640793114969	6.71217370883283	6.64253882307328
ENSG00000067601.8|PMS2P4	0.580720398958447	1.04490668283729	1.14865192139239	0.476975160403347
ENSG00000067606.17|PRKCZ	0.773028203643627	0.483875971172063	0.584882412102604	0.672021762713086
ENSG00000067704.10|IARS2	7.09585395009256	6.97753418874944	7.02178704979122	7.05160108905077
ENSG00000067829.19|IDH3G	5.06165788215313	4.93201909735072	5.0504665469312	4.94321043257264
ENSG00000067836.12|ROGDI	3.96577441892278	3.97695458697045	3.92728673358369	4.01544227230953
ENSG00000067840.12|PDZD4	5.24646249948203	5.31812164052884	5.3476190418593	5.21696509815157
ENSG00000067900.8|ROCK1	6.62944068305931	6.65161764898525	6.6281273315561	6.65293100048846
ENSG00000067955.14|CBFB	6.44013541581107	6.52719573261656	6.41242314002105	6.55490800840658
ENSG00000067992.14|PDK3	4.81254821534298	4.84984124177438	4.72028472831819	4.94210472879917
ENSG00000068001.14|HYAL2	4.79393072829411	5.0381930953004	4.89560158525735	4.93652223833716
ENSG00000068024.16|HDAC4	4.11336914312426	4.11349323830348	4.14535256913636	4.08150981229138
ENSG00000068028.17|RASSF1	4.37585586565231	4.14332513314946	4.20516446563419	4.31401653316757
ENSG00000068078.18|FGFR3	3.65320079199367	3.6106792002292	3.50477744964337	3.75910254257949
ENSG00000068079.7|IFI35	3.40857293689253	3.25817743745702	3.24427644380668	3.42247393054287
ENSG00000068097.14|HEATR6	5.68327107106821	5.69915424135716	5.7031776976535	5.67924761477187
ENSG00000068120.15|COASY	6.11276575303016	6.15121367709535	6.12795349724108	6.13602593288443
ENSG00000068137.15|PLEKHH3	4.95352253741677	5.09934044147618	5.05443412860332	4.99842885028962
ENSG00000068305.17|MEF2A	6.70615434420389	6.61743627970381	6.62920889166226	6.69438173224543
