	Ctrl_923_R2B1	Ola_923_R2B1	Ctrl_923_R3B1	Ola_923_R3B1	Ctrl_923_R1B2	Ola_923_R1B2
ENSG00000005243.10|COPZ2	0.318464462738171	0.0893223214614693	-0.17703602156429	0.115774143930147	-0.0803313308103396	0.253593784093088
ENSG00000005249.13|PRKAR2B	3.11628333632307	2.68681094407393	2.70303587252412	2.88729180493914	2.97982056931012	2.71689040962001
ENSG00000005302.18|MSL3	5.17806743047205	4.91328210010947	5.13775184686377	4.9469521819657	5.11660060258813	4.97142617711738
ENSG00000005339.14|CREBBP	6.62581016157239	6.69280580729077	6.89643828576689	6.77977043438899	6.74271628723745	6.75469605727208
ENSG00000005379.17|TSPOAP1	2.48102299325418	2.97041603258895	2.79724075547211	2.80099178840411	2.78212699462476	2.74270879023491
ENSG00000005436.13|GCFC2	4.46344932273353	4.19196101096544	4.24602477011989	4.27177477573593	4.26679179837993	4.31981314139747
ENSG00000005448.16|WDR54	5.51727416459215	5.48578866093644	5.4565739718163	5.64491753891866	5.5803090806181	5.47196808751369
ENSG00000005469.11|CROT	3.11644612109597	2.95479820148164	3.29030832528065	3.0986515025326	3.09294378022392	3.13715829497151
ENSG00000005483.20|KMT2E	7.09134640415319	7.0215665617383	7.17472247978332	7.09806640271122	7.11062549982961	7.0822254243634
ENSG00000005486.17|RHBDD2	6.65207951918345	6.66947875063174	6.84818820764328	6.84222219489884	6.7221816312146	6.78380270496405
ENSG00000005513.10|SOX8	6.36190540802315	6.29925981729734	6.63487019755597	6.47566145696988	6.60002860721455	6.28581983270863
ENSG00000005700.15|IBTK	6.24602356943974	6.04522821394004	5.90217583884527	5.76579109822587	5.96782335639608	6.01178600382939
ENSG00000005801.18|ZNF195	5.93823805105056	5.94886767350565	5.88773641750403	5.72184690045282	5.92650731131337	5.82183720994317
ENSG00000005810.18|MYCBP2	4.9256307941741	5.02358694672628	4.94868780201892	4.85001648595464	4.76085214066923	5.11310887376774
ENSG00000005812.11|FBXL3	4.66248773848557	4.44241356916365	4.62182340710981	4.21212052845833	4.47544140528135	4.49398121632733
ENSG00000005882.11|PDK2	4.00664054446243	4.20502909156889	4.02882825318979	4.36553091832587	4.11440458974261	4.18860981403088
ENSG00000005884.18|ITGA3	3.80566253588068	4.34999025566845	4.10799697564925	4.23237696795275	4.01530132505256	4.23271204252301
ENSG00000005889.15|ZFX	6.07718602816951	5.95052309380086	5.98153578384069	5.7760485320579	5.9018104561401	5.99083626279438
ENSG00000005893.15|LAMP2	7.359559712326	7.36647694224456	7.23322219465855	7.26103056708448	7.22211093494534	7.38803377321146
ENSG00000005961.18|ITGA2B	0.195661837858841	0.331767362476998	-0.277633565577442	-0.227748992910161	0.355131616480363	-0.344108295556245
ENSG00000006007.12|GDE1	5.78166201943545	5.3904551109114	5.49468407948605	5.50888400300827	5.53751053078908	5.55033207563151
ENSG00000006015.17|REX1BD	3.01589604476162	3.04954795397175	3.1462834061028	3.15617163127646	3.12559156332426	3.05835795473206
ENSG00000006016.11|CRLF1	1.11963430541462	1.31403017580835	0.984289902676202	1.3832166497837	1.40836555352837	0.992219963313072
ENSG00000006025.12|AC003665.1	3.97381291140217	4.34959688080002	4.14017084538897	4.2546130775289	4.18102295721414	4.17807390034589
ENSG00000006042.12|TMEM98	2.93719175760049	3.09081028786394	2.56001009112633	2.56422248307851	2.83761577037446	2.73850153946018
ENSG00000006047.13|YBX2	1.70101400956623	2.24005182710477	1.93925474258721	2.18374621053716	2.00533283706612	2.02670055783156
ENSG00000006062.16|MAP3K14	3.41616298114771	3.53205428180943	3.86151138042064	3.71483851079863	3.6180442061788	3.6442393709094
ENSG00000006071.13|ABCC8	4.38045164990522	4.7972884845552	4.86652371547224	4.75745749122936	4.74562038560824	4.65524028497278
ENSG00000006118.14|TMEM132A	7.20075218199674	7.43789170872104	7.51339133847457	7.48579461531644	7.37508115696429	7.44383376529011
ENSG00000006125.18|AP2B1	8.37822131630886	8.3852561538405	8.35670570204316	8.35075983444057	8.30808975664544	8.42738174667111
ENSG00000006194.10|ZNF263	5.87275296481125	5.88584023770542	5.8322969079781	5.81317570184278	5.85963736515176	5.84239554101701
ENSG00000006210.7|CX3CL1	5.91425895495298	5.98020599242686	6.21201221403984	6.34286694463587	6.09922012991069	6.12545192311708
ENSG00000006282.21|SPATA20	3.69766198004683	4.1887568691733	4.06847227171644	4.00618393981759	3.77359872658034	4.20693880379675
ENSG00000006283.18|CACNA1G	2.2378780712448	2.64367811823591	2.93704200740922	2.83114469301386	2.58971285491687	2.73515859003502
ENSG00000006327.13|TNFRSF12A	5.16582344589468	5.01014748406726	5.075338391027	5.24517661888808	5.07947517002273	5.16876779991579
ENSG00000006432.15|MAP3K9	5.25939375325731	5.37177491866231	5.40218516419577	5.62595546193919	5.38859393095145	5.44106071807584
ENSG00000006451.8|RALA	6.21831584847012	6.07435386070662	5.99249258562483	5.94406205946667	6.04702875263331	6.06758342450081
ENSG00000006453.14|BAIAP2L1	3.89982902279155	4.11706344181868	3.55546919867977	3.95845711803641	3.7138560013014	4.05155338936181
ENSG00000006459.11|KDM7A	3.97626354750576	3.75690759713522	3.93497483382823	3.62254319109824	3.90572914695373	3.73961543783
ENSG00000006468.14|ETV1	9.35394360872723	9.12404448088508	9.13420329850647	8.953178904304	9.15215959925391	9.13052554695748
ENSG00000006530.17|AGK	6.39655683530554	6.37071175013269	6.38341530428833	6.31731685652	6.40419580698871	6.32980456613458
ENSG00000006534.16|ALDH3B1	2.80539185765665	2.90740043027386	2.95437922610016	3.20544349430107	2.90409045143485	3.03221705273102
ENSG00000006576.16|PHTF2	7.18478726969519	6.96694628025409	7.08146284007518	7.04699318750131	7.0765597609634	7.06353502779949
ENSG00000006607.14|FARP2	6.36747009550142	6.24642311589802	6.19604925431272	6.19940450307455	6.21500016425106	6.2896733201423
ENSG00000006625.18|GGCT	6.57992760973492	6.55709742337702	6.42864356213041	6.56247014708757	6.50368165991004	6.56038771125492
ENSG00000006634.8|DBF4	6.36575996171519	6.2668014158437	6.30675961796069	6.23350749849267	6.25902637681502	6.3273878701911
ENSG00000006638.11|TBXA2R	0.496355380734617	0.82971605911208	0.44717607700281	0.738901343899311	-0.0021314805492469	1.25820591092366
ENSG00000006652.14|IFRD1	7.05718668855117	6.91884265079516	6.89896111268293	6.90136552012365	6.97601418071833	6.91216380535813
ENSG00000006695.11|COX10	4.00844808838158	3.8063726519941	3.76744372623779	3.83330448538558	3.7571422190999	3.95064225689963
ENSG00000006704.10|GTF2IRD1	4.93976921267379	5.14447559910641	5.26936461271052	5.11413060780978	5.10335000721627	5.13052000893398
ENSG00000006712.15|PAF1	6.74164072428998	6.67198149217793	6.91445366475809	6.73145806960786	6.81967868316877	6.71008829224816
ENSG00000006715.16|VPS41	6.8955044710409	6.798192324718	6.66113536599264	6.77861956754356	6.675234017159	6.89149184748855
ENSG00000006744.19|ELAC2	6.20820284708389	6.20913661217349	6.35150435077276	6.2712965961751	6.26428611031654	6.25578409278609
ENSG00000006756.16|ARSD	3.90637130426694	3.97068506251763	3.84613448382893	3.67524139518083	3.70138374317474	3.99783237972242
ENSG00000006831.10|ADIPOR2	6.95742490532453	6.97034877903129	6.88391843616396	6.90610398934335	6.92763371577778	6.93126433915379
ENSG00000006837.12|CDKL3	1.8730910371517	1.22010611777812	1.90763393276505	1.63023466877417	1.7959257599966	1.51960711823792
ENSG00000007047.15|MARK4	4.90959828237752	5.03345805684692	4.93077763681602	4.89106144394986	4.90510958884062	4.97733812115455
ENSG00000007062.11|PROM1	6.96044004323154	6.7745358611439	6.77250384380582	6.58183736412289	6.85229313779031	6.69236541836177
ENSG00000007080.11|CCDC124	4.76845729804838	5.08713321828157	5.18440182771475	5.23509775694169	4.91043823465385	5.22710681583935
ENSG00000007168.13|PAFAH1B1	8.03472498483339	7.91321459075696	7.85510491739039	7.88767556738959	7.91244545249672	7.93291457768844
ENSG00000007171.17|NOS2	-0.279758737604651	-0.69545514476655	-0.994284004819532	0.109072333057209	-0.908501873776663	-0.0217109032900993
ENSG00000007174.18|DNAH9	4.54655648997614	4.16835527101828	4.56874514067244	4.42965106333624	4.54553982795835	4.3111141545432
ENSG00000007202.15|KIAA0100	8.22320717907609	8.28902079204684	8.23762230579782	8.31146361224686	8.25290707712704	8.27774986745677
ENSG00000007237.18|GAS7	9.36869566460011	9.54153483118897	9.32250941356295	9.54153483118897	9.34814566120263	9.53899170906787
ENSG00000007255.10|TRAPPC6A	1.72506811777669	1.9435641083111	2.17717505280554	2.0572115700908	1.45946449441875	2.49204493007332
ENSG00000007341.19|ST7L	4.53395414410001	4.40677426006057	4.33372715855509	4.12411551045097	4.47506167520855	4.22422386137476
ENSG00000007372.22|PAX6	4.24897414119387	4.14088418013224	4.32353549326321	4.0221516043771	4.19911203854313	4.16866067094008
ENSG00000007376.8|RPUSD1	3.6695219269669	3.98041304470633	4.10017179946676	4.18439823196981	3.84633745610772	4.12091504544718
ENSG00000007384.15|RHBDF1	3.20558788902134	3.54138496790921	3.58360865168072	3.78429910332126	3.61398151972891	3.44345878623735
ENSG00000007392.16|LUC7L	6.32729687714612	6.4161222198066	6.29713632885618	6.16415364436306	6.44511626186794	6.15723827321804
ENSG00000007402.11|CACNA2D2	0.962819151736133	0.917858796220145	0.443202218360168	0.837999868503251	0.605156647366644	0.975783370043204
ENSG00000007516.13|BAIAP3	5.18312664723453	5.43296095361223	5.44832180030117	5.59511933811332	5.47798603494279	5.35177833468784
ENSG00000007520.4|TSR3	3.99526766550774	3.94145759754685	4.10245069720088	4.31398106879325	4.12589714865129	4.05068136587307
ENSG00000007541.16|PIGQ	4.44283854123371	4.90633497775961	4.880599885646	5.01676968621123	4.74884743252276	4.87442411290252
ENSG00000007545.15|CRAMP1	5.95837952298425	6.10307757998905	6.09865541222111	6.04942844081773	6.0509341579754	6.05383632003067
ENSG00000007866.21|TEAD3	3.50988012501722	3.57395789035107	3.60245182549335	3.70604317904982	3.64355975316146	3.55260675679428
ENSG00000007923.16|DNAJC11	6.68654485771137	6.74177557171766	6.81362923927958	6.83652895663422	6.80898918530602	6.7302501273654
ENSG00000007944.15|MYLIP	4.17441308775653	4.33572477967498	4.05824563006449	4.00182315518862	4.17409573320364	4.11100759313867
ENSG00000007968.7|E2F2	4.03598011707603	4.16454716284623	4.17908502477802	4.17133595606687	4.15205045384792	4.12342367653566
ENSG00000008018.9|PSMB1	7.31624637578946	7.12762010214228	7.15825191282397	7.11429262740001	7.19816604158326	7.16003946749461
ENSG00000008056.14|SYN1	3.15076607527676	3.20023141425954	3.04958504340062	3.43051804627353	3.11132043877006	3.30422985083517
ENSG00000008083.14|JARID2	5.88581959490208	5.92927181356458	5.87513874638967	5.87648579466951	5.78053688138134	6.00282109338158
ENSG00000008086.11|CDKL5	3.52445100872007	3.64642448661755	3.18449871572923	3.42621217062274	3.37069414508996	3.52009904575483
ENSG00000008128.23|CDK11A	5.10640334232658	5.38159791153445	5.47130608335368	5.42965023384199	5.38370897430605	5.3107698112223
ENSG00000008130.15|NADK	6.2972439080684	6.52266519479859	6.5560847615157	6.58916903405262	6.47400370917786	6.5085777400398
ENSG00000008256.16|CYTH3	4.92228114642929	5.07889049014851	5.02766597607131	4.9873395656223	5.01213437116627	4.99595421796944
ENSG00000008277.14|ADAM22	6.63337609746716	6.4858575458613	6.46734121756486	6.34442139940835	6.4959721070588	6.46952602309204
ENSG00000008282.8|SYPL1	6.95315583374523	6.92869637467651	6.69175060640594	6.81693351081144	6.78791491856455	6.90735324425501
ENSG00000008283.16|CYB561	3.74107078234471	3.62305410061513	3.44720704108091	3.64515553359069	3.56686277119529	3.66138095762044
ENSG00000008294.21|SPAG9	8.34980740983734	8.45850585334158	8.29557610458836	8.34980740983734	8.35993549731177	8.36691289149054
ENSG00000008300.17|CELSR3	7.02816903979499	7.24805509745862	7.16592463948711	7.30719913581653	7.12128634771649	7.25338760856213
ENSG00000008311.15|AASS	6.16110809799719	6.13227009892875	6.21393387110913	6.01811582053373	6.21652334284436	6.04619060144004
ENSG00000008324.11|SS18L2	3.89387970898595	3.92331800099309	3.53461190089098	3.68068541667415	3.92679037853912	3.58945713523297
ENSG00000008382.15|MPND	3.66203893834623	3.99299718620478	3.94235086566782	4.12453886452936	3.79949368483166	4.06146924254243
ENSG00000008405.12|CRY1	4.82431145199351	4.8360620552253	4.76064525789504	4.85792312196432	4.85533057092193	4.78414037261715
ENSG00000008441.16|NFIX	6.27861397267703	6.41836637664392	6.51993174900744	6.53697136084165	6.33511124572434	6.54183048386068
ENSG00000008513.16|ST3GAL1	2.89249483933885	3.10207648371093	3.01288893267766	3.02964163482459	2.87496869641662	3.1435822488594
ENSG00000008710.19|PKD1	5.50384167235092	6.11112172224195	6.13738675822738	6.44463610078664	5.94043858723283	6.15805453957062
ENSG00000008735.14|MAPK8IP2	4.52534493588867	5.03131529437246	4.94365037104574	4.91977548366658	4.83520493360506	4.87483810888167
ENSG00000008838.20|MED24	6.41132550127023	6.67548637828527	6.72303203111736	6.68336426209084	6.64729985372484	6.59930423265701
ENSG00000008853.16|RHOBTB2	5.82868039067933	5.95490981965696	6.00223166375995	6.06230777927193	5.90391404078063	6.02015078590346
ENSG00000008869.12|HEATR5B	5.41143314863664	5.28304209014946	5.16236652823435	5.04345903105205	5.27637451777749	5.17377588125877
ENSG00000008952.17|SEC62	6.95667767294058	6.77157126422457	6.71666337874198	6.69850779630499	6.77252780559021	6.79918225051586
ENSG00000008988.9|RPS20	8.4513046074103	8.41607484377092	8.29165392965704	8.31320176213431	8.36805878574314	8.36805878574314
ENSG00000009307.16|CSDE1	9.51654358161553	9.3935855507412	9.45888949760139	9.36016810038337	9.415391820579	9.44920154459175
ENSG00000009335.18|UBE3C	7.60271017621133	7.53456651692326	7.45588956750915	7.52098754044513	7.53113324985557	7.52594365068887
ENSG00000009413.15|REV3L	7.86615756173777	7.67120911290899	7.76466666759308	7.61116964160819	7.72767311650316	7.72892837542085
ENSG00000009724.16|MASP2	1.29532538034778	1.19472586339619	1.19163226422646	0.727399626474818	0.931251771989414	1.27328979523321
ENSG00000009780.15|FAM76A	3.16352128514703	2.96727641428959	3.29857131462566	2.83367034495027	3.19545990710722	2.93605977239906
ENSG00000009830.11|POMT2	5.68466702538287	5.6628157486	5.83069445483701	5.82164362246079	5.81077218738409	5.68913823825626
ENSG00000009844.16|VTA1	6.51876540946497	6.35284866498375	6.22899733608247	6.27951548804614	6.3423450858317	6.34771836345697
ENSG00000009950.16|MLXIPL	1.68396498271119	1.76109280653854	1.52393548764102	1.90196980078453	1.56180266749264	1.873678871345
ENSG00000009954.11|BAZ1B	8.93037149299857	8.95753739205868	8.92079830661803	8.86574494118867	8.88652954118348	8.9506965252485
ENSG00000010017.13|RANBP9	7.33731804043979	7.42592007500271	7.12757347062406	7.23915519432065	7.24763680419287	7.31734658600074
ENSG00000010072.16|SPRTN	4.02989418537349	3.88525247379276	4.13663123341639	4.15415013720405	4.10712918900398	3.99583482588936
ENSG00000010165.20|EEF1AKNMT	5.84608153463171	5.76872950950309	5.77055677862504	5.75073354796512	5.79996747448318	5.7680832108793
ENSG00000010219.13|DYRK4	3.30989929540779	3.01082901807071	2.87119520610085	2.74851032948539	2.92031949256891	3.04989743196345
ENSG00000010244.18|ZNF207	8.05000931356725	7.91699198848604	7.95506291894988	7.91414506910737	8.03166710006922	7.88643754498605
ENSG00000010256.11|UQCRC1	7.48042527602925	7.41413136209757	7.48566620531377	7.58437418015222	7.51621726692963	7.46608124486678
ENSG00000010270.13|STARD3NL	6.24402044852883	6.17338576868913	6.05266230375185	5.96898880180227	6.11654115265042	6.10298750873562
ENSG00000010278.14|CD9	6.94803974240532	6.96182579957541	6.83182735244421	6.79483900910845	6.90043023874304	6.86783571302366
ENSG00000010292.13|NCAPD2	8.17597341805569	8.17299479503723	8.15868937666703	8.144114732051	8.17542445726159	8.15046170364389
ENSG00000010295.19|IFFO1	4.48609364218413	4.72310456686689	4.66655957042583	4.77179297919587	4.69767755394315	4.62609782539321
ENSG00000010310.9|GIPR	1.22998357554119	0.960653688080296	0.307165939234131	0.911083353743478	1.03543539644623	0.669007881853314
ENSG00000010318.21|PHF7	1.74216932084416	0.900450908609842	1.58213982577399	1.19169598926471	1.40742562422826	1.3008023980181
ENSG00000010322.16|NISCH	6.51477324701079	6.88311530323259	6.85402504557159	6.95448209436529	6.77805965827993	6.8251381868102
ENSG00000010361.13|FUZ	4.28316577836159	4.34032536591017	4.19209795795654	4.2631874163868	4.31888587730897	4.22050238199858
ENSG00000010404.18|IDS	8.77739940632457	8.80557618603356	8.80349216792522	8.83288686119132	8.75138469157223	8.85829261916511
ENSG00000010539.11|ZNF200	4.65351898230265	4.78704451201028	4.75364676559855	4.66173151173587	4.61021548932313	4.81775539650055
ENSG00000010626.15|LRRC23	2.71760463753317	3.00989381237669	2.89586176108318	3.28302950267193	2.90678820819088	3.04640664864161
ENSG00000010704.18|HFE	1.59424257070008	1.99055019841631	1.50472920641533	2.04418586389875	1.82793297072221	1.73892094899303
ENSG00000010803.16|SCMH1	5.75759415364841	5.71575205048553	5.71881186915664	5.56478804080754	5.78027067473488	5.59820238231418
ENSG00000010810.17|FYN	8.0936474577311	7.93371379966906	7.96566416392158	7.95384449798725	8.02518254641254	7.94825241324195
ENSG00000010818.10|HIVEP2	2.43497445084715	2.74158889680818	2.31393056108309	2.86303598548433	2.58854309506951	2.58822185204187
ENSG00000011007.12|ELOA	6.79213649986434	6.80597365144723	6.75976137429918	6.76686685526318	6.81123180286315	6.75113738757382
ENSG00000011009.11|LYPLA2	5.50622924667857	5.76905114073392	5.86671265974738	5.93759538208441	5.68355671557719	5.85623749904494
ENSG00000011021.23|CLCN6	6.07698129495884	6.1851246953621	6.27146860575783	6.24012543529118	6.26127275252397	6.12557726316101
ENSG00000011028.14|AC080038.1	8.30679214517977	8.63162468056352	8.65355334484848	8.7826421111064	8.48844194826543	8.69886419258366
ENSG00000011052.21|NME1-NME2	4.48872777508264	4.62217126081376	5.17025161721133	4.79591153069637	4.69584839884852	4.84268269305353
ENSG00000011105.14|TSPAN9	4.93903874426672	5.20235558900116	5.02716252980927	5.12267931227901	5.10000896015882	5.04560912751927
ENSG00000011114.15|BTBD7	5.59156978874764	5.53607680633015	5.68129843927595	5.6085909294625	5.5709397640322	5.63782821787592
ENSG00000011132.12|APBA3	2.93704863364378	3.31266787212732	3.48451475808033	3.57104575640131	3.40317442272656	3.24946408739981
ENSG00000011143.16|MKS1	4.60562400173385	4.43554091437364	4.52301440353926	4.19983109630738	4.56219568999414	4.31980951798293
ENSG00000011198.9|ABHD5	5.02542174177117	4.85531383036126	4.80090402625717	4.86141612882967	4.91530751915708	4.85622034445256
ENSG00000011243.18|AKAP8L	6.57242695967749	6.67068051505299	6.73429484896307	6.70808410578515	6.77333636291627	6.56940685182308
ENSG00000011258.16|MBTD1	6.05884119993069	5.99197826921683	5.75311201225323	5.79299806667299	5.88912687731443	5.90933789672244
ENSG00000011260.14|UTP18	6.11346855732383	5.83946611642401	5.84060065390731	5.91330640527379	5.96426940424247	5.889151462222
ENSG00000011275.18|RNF216	7.01366311931047	7.14564214225091	7.11473422296338	7.11069319052398	7.04341760652904	7.14894873099533
