	Ctrl_602_R1B1	LMP_602_R1B1	Ola_602_R1B1	LMP.Olap_602_R1B1	Ctrl_602_R2B2	LMP_602_R2B2	Ola_602_R2B2	LMP.Olap_602_R2B2
ENSG00000133818.14|RRAS2	3.93833380618602	4.01125395809021	3.76152128630793	3.85501432329	4.0052799942578	4.07167754699742	3.58539075849726	3.90377507412168
ENSG00000133835.15|HSD17B4	7.31636945951492	7.23668022801336	7.20575974839219	7.1877076431007	7.31717382212952	7.21647263892506	7.21755238054296	7.19531823742365
ENSG00000133858.15|ZFC3H1	4.91923313488363	4.94076023173719	5.07961920256698	4.93730220028335	5.02895157986449	4.96822756850427	4.97720140895941	4.90253421214298
ENSG00000133863.8|TEX15	4.16327776486159	4.54368526057881	4.06736343861689	4.66353438723732	4.33217499182477	4.3508557179883	4.15813038884508	4.59669975263647
ENSG00000133872.13|SARAF	8.09349803795375	8.06133910415977	8.06856094342869	8.13566508079035	8.17446295201606	7.97367116428159	8.09412872318368	8.11680032685124
ENSG00000133874.2|RNF122	4.14029996774992	4.21623576474737	4.44976992520689	4.08021062317322	4.13507855963472	4.35819129520915	4.14260936826973	4.25063705776379
ENSG00000133878.9|DUSP26	3.01280414599421	2.93098307417636	2.79757413438471	3.11143670191857	2.84229953869753	3.08407041241468	2.73489488507081	3.19153322029083
ENSG00000133884.10|DPF2	6.87171722972523	6.78000967989642	6.76909260817895	6.87999078562036	6.77799301060253	6.92461896722841	6.78327877186053	6.81491955372949
ENSG00000133895.14|MEN1	6.7733569947884	6.69857624161776	6.68215824614647	6.72922056150009	6.61713249253619	6.85140971126886	6.69373549734248	6.72103434290519
ENSG00000133935.6|ERG28	5.57627777900659	5.59224744585876	5.55888457001863	5.74187446494388	5.5994335971645	5.60511687849834	5.71984072529322	5.5448930588718
ENSG00000133937.4|GSC	2.61620620881939	2.70499399784338	2.61022642365552	2.70837105610306	2.55420183203109	2.70531700183289	2.62215061117622	2.75812824138115
ENSG00000133943.20|DGLUCY	4.83099315853384	4.70398269082415	4.81465377235966	4.65381886504471	4.73154813161892	4.78042143377718	4.71336798082396	4.7781109405423
ENSG00000133958.13|UNC79	0.706949977033752	0.0594608251161378	0.266910777714504	0.651548645820813	-0.550488482737835	0.781468835072704	1.02407520532592	0.429814668024418
ENSG00000133961.20|NUMB	6.18334553601447	6.15174223747164	6.19366303474778	6.19038517455515	6.23089343401465	6.19090440877591	6.25995146700924	6.03738667298924
ENSG00000133983.15|COX16	4.28314719953522	4.24594002053464	4.11950102984018	3.95437019922696	4.18721569550046	3.93609393173596	4.28128696429884	4.19836185760174
ENSG00000133985.3|TTC9	2.27513380041297	2.6422738243897	2.51828859276988	2.83564023495618	2.68277872504332	2.36415215211659	2.51248690862584	2.71191866674297
ENSG00000133997.11|MED6	4.83020180805261	4.75220516584602	4.63783942839562	4.77765397679003	4.86666227793468	4.75288189488142	4.63537895230402	4.74297725396417
ENSG00000134001.13|EIF2S1	6.78501558997739	6.71600197052115	6.7205469070647	6.71632532143834	6.73264211801671	6.71803009525823	6.67385711513677	6.81336046058987
ENSG00000134013.15|LOXL2	5.1068472542464	4.77643435539702	5.12615156640243	4.84631405820817	5.0206908347492	4.89453052922013	5.11787446748251	4.82265140280218
ENSG00000134014.17|ELP3	6.06281841771331	5.9393479636824	5.83589200364544	5.91812707845876	5.98878741564861	5.90909427662152	5.9034131948182	5.95489057641159
ENSG00000134030.14|CTIF	5.75233144874123	5.6805904869084	5.68293244588346	5.55721119269057	5.70451444210235	5.70935988590981	5.6839300541729	5.57526119203859
ENSG00000134042.13|MRO	0.152144739582469	-0.600903572248594	-0.905834418064501	-0.267225808142036	0.161985471226224	-0.18741439904271	-1.59336915412777	-0.00302097692840246
ENSG00000134046.12|MBD2	6.15282700365303	6.05157228782596	6.02658008404492	5.99106754558823	6.1349781285745	5.94585341027978	6.12279373932894	6.01842164292892
ENSG00000134049.6|IER3IP1	5.55026733846107	5.4902155413761	5.44498520286717	5.60490070510489	5.49286307572889	5.41005810181276	5.55495656819988	5.63249104206771
ENSG00000134056.12|MRPS36	4.51026286140249	4.53858640655515	4.65322810043764	4.62246271569628	4.64367013172698	4.44086966738428	4.56898438207367	4.67101590290664
ENSG00000134057.15|CCNB1	7.56739917253047	8.03423517415386	7.75758666337256	7.8391692814791	7.73613718063806	7.81426611563819	7.90782231115681	7.74016468410292
ENSG00000134058.12|CDK7	4.91538746755779	4.70291685347153	4.89829091101618	4.78867575288715	4.93132872223334	4.7425298243919	4.92361590290558	4.70779653540184
ENSG00000134061.5|CD180	0.686642571980662	-0.270525709958912	0.00353292077640935	-0.152315922037551	-0.115695754668071	0.273951949505598	-0.214477281601225	0.323554947524307
ENSG00000134070.5|IRAK2	3.99821478063921	4.05954263560537	4.10507533957522	4.02728367997186	4.02256601840267	4.05413712272211	4.04630050629075	4.06711278837614
ENSG00000134072.11|CAMK1	4.47736669365984	4.44743139288939	4.33198869894833	4.62512819988665	4.35176274709823	4.47817481548765	4.46797517940519	4.58400224339314
ENSG00000134077.16|THUMPD3	5.86846809211407	5.98491774672848	5.70702898678022	5.83863971042488	5.86307422997739	5.82495423405293	5.92048685656078	5.79053921545655
ENSG00000134086.7|VHL	6.35115239882775	6.47634675444698	6.51070652261171	6.44767093331259	6.40915328461798	6.46550189681297	6.29643863638048	6.6147827913876
ENSG00000134107.4|BHLHE40	4.74144441105995	4.25528904005846	4.53964038296257	4.53268574494946	4.59752707194315	4.3017422299537	4.7545459813541	4.4152442957795
ENSG00000134108.13|ARL8B	6.18570742547093	6.20655443765307	6.22198497125161	6.11869447587331	6.24636809151589	6.08850168900455	6.20335957117715	6.19471195855132
ENSG00000134109.11|EDEM1	5.59373617292423	5.80138871099232	5.58641590382606	5.51920810285239	5.62065444066034	5.59343578352417	5.6550834871766	5.6315751792339
ENSG00000134138.20|MEIS2	5.11757505260457	5.06885137243575	5.13940069569704	5.09836642468329	5.33205963436897	5.14626976190896	4.86395155837343	5.0819125907693
ENSG00000134146.12|DPH6	4.42191194249844	4.15217998747937	4.31650655989866	4.03876905496356	4.56404190649513	4.12802131217999	4.42679463477661	3.81050969138831
ENSG00000134152.11|KATNBL1	5.38136230767372	5.4361863203772	5.57286450110803	5.43932853909481	5.45970416488005	5.42246206240962	5.47937099971197	5.46820444125212
ENSG00000134153.10|EMC7	6.24263681263724	6.17538618679255	6.01219804607967	6.14562880612971	6.1591808309066	6.03528220700488	6.25584596827165	6.12554084545604
ENSG00000134186.12|PRPF38B	6.22660810095567	6.27590035065527	6.19654921864091	6.30924741009892	6.26588337332407	6.33106858941391	6.19476914977561	6.2165839678372
ENSG00000134202.10|GSTM3	3.02431414850241	3.26548486674105	2.77745289613616	3.2254002291963	3.28734582283604	3.01864893625756	2.96430898408443	3.02234839739788
ENSG00000134215.16|VAV3	4.57062368693559	4.39019315184184	4.65746445972545	4.35247319609045	4.72157685045195	4.34478041174816	4.57715585569297	4.32724137670024
ENSG00000134222.16|PSRC1	5.14920614890857	5.13037824078345	4.99716005088148	5.28155224422965	5.06040706147347	5.23410817254896	5.13376964740813	5.1300118033726
ENSG00000134243.12|SORT1	7.1604823528589	7.22851246256892	7.31919572372246	7.28075203645687	7.28548015143562	7.183196426022	7.31530209966806	7.20496389848147
ENSG00000134245.18|WNT2B	2.11226998211406	2.55703900259823	2.07691710841803	2.42537254560261	2.17834761052682	2.16449264531619	2.34521608257805	2.48354230031187
ENSG00000134247.10|PTGFRN	7.26019411989139	7.20640894694191	7.26466110918573	7.26888608356276	7.30296416179438	7.20643017940728	7.20226193787214	7.28849398050799
ENSG00000134248.13|LAMTOR5	4.88143065321697	4.75333895483735	4.62399262034674	4.70490111169739	4.76470654808955	4.82019074495817	4.72164352770867	4.65712251934206
ENSG00000134250.20|NOTCH2	7.53073480199924	7.5217181758647	7.63077015882068	7.41750229220706	7.613354442683	7.47783147516837	7.59209271712393	7.41744679391639
ENSG00000134253.10|TRIM45	6.17273854059578	6.1936995072887	6.06906078776856	6.22062321338152	6.10093735003436	6.20310896672586	6.08047470052509	6.27160103174926
ENSG00000134255.14|CEPT1	4.99717241764257	5.03786629839927	5.05526158310129	5.15075864972519	5.11930826403182	5.06799435424348	4.93860905588723	5.11514727470579
ENSG00000134256.12|CD101	0.982659301048793	1.24486755001407	1.01586455713824	1.11343260202558	1.20152349776196	1.12468294661094	0.863393960397837	1.16722360545594
ENSG00000134258.17|VTCN1	-0.663203622382965	-0.38300352758647	-0.55786484870716	-1.98176465427224	-0.236821798746104	-1.73476407945901	-1.04983796668402	-0.564412808059701
ENSG00000134262.13|AP4B1	4.66919681536534	4.75821887842353	4.67304411738712	4.63363480549244	4.83848641894025	4.55094123691673	4.74205705861649	4.60260990219496
ENSG00000134265.13|NAPG	5.46874819576537	5.60205197319305	5.52641249609399	5.59274901715002	5.58826063916362	5.55810105184019	5.62265594627028	5.42094404492834
ENSG00000134278.15|SPIRE1	6.15640634437679	6.05463390716836	6.2250072612476	6.1162200687729	6.16700668927783	6.03351371593811	6.22286463281534	6.12888254353437
ENSG00000134283.17|PPHLN1	5.52953185017185	5.48714713834609	5.43219813826029	5.32285965408636	5.5493059307521	5.36464465741622	5.5573585570214	5.30042763567487
ENSG00000134285.11|FKBP11	3.9586223536215	3.80936636282635	3.83979997021541	3.69231837568129	3.80615066570848	3.84702586391605	3.86955166927931	3.77737886344072
ENSG00000134287.10|ARF3	6.92354703534416	6.965914965729	6.92159578336711	7.03104081052818	6.97537841501959	6.97400999330422	6.95977299814583	6.93293718849882
ENSG00000134291.12|TMEM106C	5.79808229922518	5.80002846563549	5.72336788450928	6.0209845360821	5.70714141506785	5.69727377003401	5.88701574010787	6.05103226024231
ENSG00000134294.14|SLC38A2	7.19645804295392	7.40375569973174	7.38250192512433	7.40675758729651	7.32644041046114	7.30754216768905	7.3298582993134	7.42563237764292
ENSG00000134297.6|PLEKHA8P1	1.09086402189414	1.29113750158322	1.40796831933216	0.639058438498814	1.55774042024838	1.00857569793701	1.02772846644044	0.834983696682498
ENSG00000134308.14|YWHAQ	8.67297234611917	8.72488453114047	8.74090636284231	8.7389162953396	8.76821491124707	8.69979961952726	8.67381672530072	8.7358482793665
ENSG00000134313.15|KIDINS220	6.97509949817065	7.04017718652883	7.13499236172102	7.04975726049778	7.08614571151381	7.06942958652973	7.01097905743611	7.03347195143862
ENSG00000134317.18|GRHL1	2.03171555005977	1.8924007812813	1.30210024025031	2.37244643291537	1.73799242148949	2.09391213451738	1.78497283679407	1.98178561170582
ENSG00000134318.14|ROCK2	6.5333068757865	6.56142744653419	6.70768798005824	6.46642173108611	6.70267605575448	6.52854207171364	6.5915358185839	6.44609008741304
ENSG00000134321.12|RSAD2	-0.181320660743928	-0.561547863431485	-1.28822414093301	0.490032832470881	-0.718704760385141	0.00811684270841839	-0.379565921480747	-0.450905993480073
ENSG00000134323.12|MYCN	3.51705793967873	3.50594445890013	3.50325182829367	3.29067894654137	3.66353514799773	3.32820622931372	3.43071925742777	3.39447253867468
ENSG00000134324.11|LPIN1	4.94090213101822	4.86112010371777	4.90030027591759	5.00979005183825	5.10863975262602	4.92975360506317	4.77702166280662	4.89669754199603
ENSG00000134326.11|CMPK2	0.900760822641562	0.962715648935861	1.18406672016497	1.34059099466257	1.24635499368383	1.02185403905152	1.00709157535549	1.11283357831413
ENSG00000134330.18|IAH1	5.2872948888709	5.09863271740081	5.32454039227104	5.1249457838866	5.31328045674768	5.24473365454634	5.11664487810624	5.1607547930291
ENSG00000134333.14|LDHA	7.33294644289915	7.24856727188691	7.26219268611764	7.35774688506043	7.28978757051592	7.320691191256	7.25123440195705	7.33974012223517
ENSG00000134352.20|IL6ST	7.90059289263059	8.04942013668599	8.20697071962839	8.01985553386924	8.0852634549849	7.96119087022302	8.02257292061331	8.10781203699299
ENSG00000134363.12|FST	4.99665742283508	5.10691952363258	5.01547967373259	5.00107423376581	5.04437507021905	4.90275430471321	5.1044847501867	5.0685167288471
ENSG00000134369.15|NAV1	6.51256562884736	6.46196052343357	6.51533087248409	6.21336624400175	6.44526015265724	6.49436406295974	6.43499678721346	6.32860226593633
ENSG00000134371.12|CDC73	6.06722623027461	6.19513273055342	6.25820007085638	5.91425873863293	6.22499768982891	6.01813448288017	6.14026411807725	6.05142147953101
ENSG00000134375.11|TIMM17A	6.42204281664608	6.49529285358451	6.52684894157187	6.43964380962005	6.54650932197926	6.35861096814317	6.46106730906086	6.51764082223922
ENSG00000134376.16|CRB1	4.97044365129563	4.84697458970509	5.16318298088326	4.82177317386219	5.18633626126296	4.64821021537417	5.28702148235961	4.68080643674944
ENSG00000134419.15|RPS15A	7.71755970540614	7.59930780347963	7.56797040880085	7.47112714571432	7.68610749600448	7.6195481586251	7.5601190740324	7.49019033473896
ENSG00000134440.12|NARS	7.27363852155728	7.26832722703982	7.26110758832726	7.31855549003091	7.35680415563461	7.29369748255521	7.2032589549889	7.26786823377655
ENSG00000134444.14|RELCH	5.16030297718799	5.16950957884181	5.21476341663167	5.23402761202491	5.40549795100139	5.06565156316195	5.24144705594564	5.06600701457739
ENSG00000134452.19|FBH1	6.59988677959593	6.57778869107256	6.61795291631238	6.56845074351809	6.63635773953311	6.57894497114969	6.65171673739653	6.49705968241963
ENSG00000134453.16|RBM17	6.92472561689179	6.85756321996247	6.80473967399059	6.90195145000439	6.90737923870774	6.9173075691646	6.7469855838123	6.9173075691646
ENSG00000134461.16|ANKRD16	3.10932010987884	3.37702406809623	2.94223594396729	3.04926166702767	3.18475100875215	3.16705265001469	3.03606907788009	3.08996905232311
ENSG00000134470.21|IL15RA	2.10322528391911	1.72080152390794	1.97934842477293	1.80347928581795	2.08045294669135	1.89755629640101	1.9850302380872	1.64381503723837
ENSG00000134480.15|CCNH	5.64825883335282	5.54720703587457	5.71812683859769	5.72407158531852	5.74766823515794	5.60420254461214	5.63201237303225	5.65378114034129
ENSG00000134490.14|TMEM241	2.15149464228715	2.36202999065541	2.44264389998387	2.12971498279172	2.3026594766191	2.16531836048967	2.39411379824901	2.22379188036036
ENSG00000134504.13|KCTD1	3.62781513349519	3.79077101559211	3.81606253835554	4.01060831047754	3.76328985225674	3.80361513819947	3.88824630889725	3.79010569856691
ENSG00000134508.12|CABLES1	2.28348147476108	2.13247026570713	2.10308692685946	1.6258020854208	2.06060304738089	2.0030474357978	2.28254608357165	1.79864418599813
ENSG00000134531.10|EMP1	4.58901383126199	4.3564768319239	4.7166834206518	4.22073547008479	4.55085198301877	4.26722016471978	4.66915900790691	4.39567839827701
ENSG00000134532.17|SOX5	4.48634084890085	4.4037758715462	4.61199730827171	4.18088214819633	4.62938577395296	4.37496709180011	4.52518623867611	4.15345707248591
ENSG00000134569.10|LRP4	8.1954727616335	8.11917896194573	8.26133057246405	8.06264394062702	8.1302896838746	8.20266057194152	8.20627958829551	8.09939639255868
ENSG00000134574.11|DDB2	5.4067020097469	5.2741860309611	5.42136098024049	5.70316315877297	5.30385942317704	5.57246355157291	5.23147263356685	5.69761657140466
ENSG00000134575.10|ACP2	6.2866139426571	6.17235795730939	6.13702293688852	6.19715961609169	6.12876682323057	6.23714282256261	6.24739965336803	6.17984515378549
ENSG00000134590.13|RTL8C	6.16605570847781	6.04603282121345	6.11767304277649	6.0036670511714	6.15699432678395	6.12950572341608	6.17185520568325	5.87507336775587
ENSG00000134594.5|RAB33A	1.81272835841531	1.94901634727254	1.64408563767562	1.36336180966336	1.80385927351025	1.53101380456324	1.8815701634272	1.55274891152612
ENSG00000134595.8|SOX3	3.34545117972491	3.31995223994579	3.45156989961008	3.08440679182977	3.35380311110509	3.17671718774599	3.58514500254986	3.0857148097096
ENSG00000134597.16|RBMX2	4.56007710601889	4.33694824221737	4.29849922893034	4.42555252141862	4.35747443227033	4.35805293458403	4.39813080293969	4.50741892879116
ENSG00000134627.12|PIWIL4	0.15470744631825	0.257347076343906	-0.865990721905592	0.097912825399682	0.215642103806098	0.106019975470205	-0.33265657304668	-0.345028880073377
ENSG00000134644.15|PUM1	6.04949660922876	6.03269874473213	6.04902004357037	5.96045173072809	6.05949408270862	5.97823907935509	6.10490678412188	5.94902718207374
ENSG00000134668.12|SPOCD1	1.72797507552236	0.756276794887337	1.62284078712571	1.55581595511629	0.964472071196497	1.35240093608678	1.7979223213876	1.54811328398083
ENSG00000134684.10|YARS	7.01089082329673	6.87536690297458	6.90718416426922	7.02758349300845	6.92480369811548	6.94036868058497	6.92025033014111	7.03560267470742
ENSG00000134686.18|PHC2	8.00293725215223	7.96568319658358	7.90753033021743	7.86632026624737	7.9048119733698	7.8986394179508	7.96730374564503	7.97171590823498
ENSG00000134690.11|CDCA8	5.95190492400582	6.1931983916779	5.99684693692371	5.99493912696369	5.83925640058027	6.12355916286585	6.09639718919565	6.07767662692935
ENSG00000134697.13|GNL2	5.79584473402271	5.83249820103738	5.71603016177775	5.69650323125159	5.77730226086279	5.78597357754831	5.72989592705933	5.74770456261901
ENSG00000134698.11|AGO4	4.94298158591102	4.79796671323576	5.07451708384974	4.84190438793295	4.94586166431283	5.00202799070925	4.86583073611865	4.84364937978875
ENSG00000134716.11|CYP2J2	1.06832065710997	1.21591765329068	1.29771906191571	1.51409970717335	1.39128808938465	1.03658395282383	1.3010280065247	1.36715703075654
ENSG00000134717.18|BTF3L4	6.31298623942577	6.34847846548232	6.21231697762145	6.39126394154022	6.3642407406563	6.24643760102377	6.34091092893647	6.31345635345321
