	Ctrl_602_R1B1	LMP_602_R1B1	Ctrl_602_R2B2	LMP_602_R2B2
ENSG00000134001.13|EIF2S1	6.76488949867655	6.69597744582594	6.73835793567074	6.72250900883175
ENSG00000134013.15|LOXL2	5.10654664245366	4.77448006148096	5.00253475943313	4.87849194450148
ENSG00000134014.17|ELP3	6.02786628857264	5.90816083115351	6.00784431157937	5.92818280814678
ENSG00000134030.14|CTIF	5.73902117994544	5.66711658497517	5.70052882784339	5.70560893707721
ENSG00000134042.13|MRO	0.229208371425196	-0.493042827070543	0.0453209864697498	-0.309155442115097
ENSG00000134046.12|MBD2	6.11422441075827	6.01245499782707	6.15652446892089	5.97015493966445
ENSG00000134049.6|IER3IP1	5.50929242082461	5.44985534082676	5.52009060896237	5.439057152689
ENSG00000134056.12|MRPS36	4.50938658479758	4.53676095902383	4.62689980442976	4.41924773939165
ENSG00000134057.15|CCNB1	7.55098826393103	8.02376148684957	7.74726961415082	7.82748013662978
ENSG00000134058.12|CDK7	4.92254536339315	4.70790622206273	4.90970684812578	4.72074473733009
ENSG00000134061.5|CD180	0.604386918016977	-0.342551441871231	-0.0650534624404228	0.326888938586168
ENSG00000134070.5|IRAK2	3.99323005221455	4.05635951434626	4.00879026900035	4.04079929756045
ENSG00000134072.11|CAMK1	4.44203245800987	4.4123204673048	4.36379015474167	4.490562770573
ENSG00000134077.16|THUMPD3	5.81962359704605	5.9370327579733	5.89748985293187	5.85916650208747
ENSG00000134086.7|VHL	6.35790817000396	6.48308811452906	6.39270132198928	6.44829496254373
ENSG00000134107.4|BHLHE40	4.70941322133777	4.21957202651371	4.61056946778076	4.31841578007072
ENSG00000134108.13|ARL8B	6.16271869144121	6.18411491900045	6.25160398058625	6.09522962985541
ENSG00000134109.11|EDEM1	5.53777094441619	5.74731421499	5.6560585807679	5.62902657863828
ENSG00000134138.20|MEIS2	5.18201409511652	5.13236328838783	5.24848931344696	5.06588807005739
ENSG00000134146.12|DPH6	4.44038632183257	4.17442134194264	4.52235734197117	4.09245032180404
ENSG00000134152.11|KATNBL1	5.38964285162708	5.44640758573658	5.436430478107	5.39961995925666
ENSG00000134153.10|EMC7	6.17705210768031	6.11088531280414	6.20474507690503	6.08319234357942
ENSG00000134186.12|PRPF38B	6.24140188526351	6.29364339290912	6.23452958630712	6.30051569186551
ENSG00000134202.10|GSTM3	3.02318699203899	3.26437383189243	3.27982185709027	3.00773896684116
ENSG00000134215.16|VAV3	4.58865153205791	4.40549435122667	4.68709942289485	4.30704646038973
ENSG00000134222.16|PSRC1	5.14514977382042	5.12622685641182	5.04976748792068	5.22160914231156
ENSG00000134243.12|SORT1	7.17703254948878	7.241209698046	7.25935782658711	7.15888442094766
ENSG00000134245.18|WNT2B	2.02340159246818	2.4742354197216	2.25653687124473	2.24110014094505
ENSG00000134247.10|PTGFRN	7.2666283376685	7.21297429196649	7.28710511476399	7.192497514871
ENSG00000134248.13|LAMTOR5	4.86227658746926	4.73333917119843	4.76942386542591	4.82619189324178
ENSG00000134250.20|NOTCH2	7.53608212938471	7.52932939340489	7.60256404619029	7.46284747659931
ENSG00000134253.10|TRIM45	6.15056202388257	6.17223602779523	6.11064570638172	6.21215234529608
ENSG00000134255.14|CEPT1	5.02535937623554	5.06803252391615	5.07156260887109	5.0218292912806
ENSG00000134256.12|CD101	1.00514929621719	1.26784309670351	1.17663511128222	1.09635728163848
ENSG00000134258.17|VTCN1	-0.938984312939476	-0.626751096835042	-0.0242364741921409	-1.54149893558238
ENSG00000134262.13|AP4B1	4.65134187083472	4.74068630089455	4.84097180597984	4.55105636574943
ENSG00000134265.13|NAPG	5.48091295055987	5.61061390776978	5.55981521562682	5.53171164270283
ENSG00000134278.15|SPIRE1	6.14509709929272	6.04436974278247	6.16059164109975	6.02887520097544
ENSG00000134283.17|PPHLN1	5.49629603943584	5.45545219145698	5.56579899046705	5.38594924042577
ENSG00000134285.11|FKBP11	3.92261421961148	3.76819549901658	3.82516540323187	3.8656443153962
ENSG00000134287.10|ARF3	6.93465175709471	6.97721653063437	6.95643338068251	6.95543490704656
ENSG00000134291.12|TMEM106C	5.740626131625	5.74285764575853	5.74735302388122	5.73613075350231
ENSG00000134294.14|SLC38A2	7.20012492674954	7.40534088892991	7.31226034781933	7.29320546786012
ENSG00000134297.6|PLEKHA8P1	1.13152820117327	1.33015017217984	1.4987650943686	0.962913278984512
ENSG00000134308.14|YWHAQ	8.69406614502117	8.74459904959665	8.75487290777431	8.68379228684351
ENSG00000134313.15|KIDINS220	7.00745046399252	7.06982485742287	7.04714344835691	7.03013187305848
ENSG00000134317.18|GRHL1	1.99621533674541	1.85605822487701	1.74632757424942	2.105945987373
ENSG00000134318.14|ROCK2	6.56211243478477	6.58736278174739	6.66174659720994	6.48772861932222
ENSG00000134321.12|RSAD2	-0.200754122629641	-0.589194807808494	-0.762466664501976	-0.02748226593616
ENSG00000134323.12|MYCN	3.50171390609487	3.49114823810747	3.66034326851553	3.33251887568681
ENSG00000134324.11|LPIN1	4.99322272262042	4.91200950782726	5.04194878869565	4.86328344175203
ENSG00000134326.11|CMPK2	1.00199050877508	1.05528156002257	1.14027527969678	0.916996789100871
ENSG00000134330.18|IAH1	5.32024277982832	5.13539243737291	5.26288723288122	5.19274798432001
ENSG00000134333.14|LDHA	7.33454346225764	7.25283486816136	7.27927824750198	7.30810008291702
ENSG00000134352.20|IL6ST	7.9265484614972	8.07193027141065	8.06212811911987	7.93635061378798
ENSG00000134363.12|FST	4.9497728619669	5.06012964212121	5.07459106400385	4.93531144008426
ENSG00000134369.15|NAV1	6.49748563247057	6.44581350649811	6.44659819377015	6.49670094519853
ENSG00000134371.12|CDC73	6.05460485839773	6.18235100610995	6.22295204204722	6.01400382246046
ENSG00000134375.11|TIMM17A	6.41227451409775	6.48695844519352	6.54216851562857	6.3570644436627
ENSG00000134376.16|CRB1	4.96726850398936	4.8425631293818	5.17491565115885	4.63491598221231
ENSG00000134419.15|RPS15A	7.71456959041279	7.59296918583096	7.68681234675589	7.62072642948786
ENSG00000134440.12|NARS	7.29575124461627	7.29087125486034	7.32532913811473	7.26129336136188
ENSG00000134444.14|RELCH	5.18850155919111	5.19677484560114	5.3632003553862	5.02207604940604
ENSG00000134452.19|FBH1	6.60136311864853	6.57731899725134	6.61864545901104	6.56003665688882
ENSG00000134453.16|RBM17	6.93086029301523	6.86507625853293	6.89270639651409	6.90323015503407
ENSG00000134461.16|ANKRD16	3.07165260482549	3.33491286420248	3.21226242056873	3.19430304845924
ENSG00000134470.21|IL15RA	2.13323763434407	1.74411642175332	2.02893285379717	1.84842120230022
ENSG00000134480.15|CCNH	5.67625853474216	5.5794977700753	5.69969956230731	5.55605674251016
ENSG00000134490.14|TMEM241	2.13134488840382	2.3454379403448	2.3109272789309	2.16585554981772
ENSG00000134504.13|KCTD1	3.65615378621198	3.81725579257393	3.71645615169482	3.75695342709108
ENSG00000134508.12|CABLES1	2.19109825642512	2.03267053164453	2.13675138361499	2.08701740445467
ENSG00000134531.10|EMP1	4.54838159289548	4.31661491350049	4.57576174032192	4.28923476607405
ENSG00000134532.17|SOX5	4.50443983435779	4.42100127651609	4.59018868821681	4.33525242265707
ENSG00000134569.10|LRP4	8.20162322205581	8.11979615778816	8.12579835153262	8.19562102831134
ENSG00000134574.11|DDB2	5.44995551355479	5.31372631981667	5.24742296180944	5.51625887156202
ENSG00000134575.10|ACP2	6.2564255546024	6.14039547761699	6.14286173117908	6.25395930104031
ENSG00000134590.13|RTL8C	6.17526726595031	6.05714535576727	6.12911537765403	6.10329724406355
ENSG00000134594.5|RAB33A	1.69216273233833	1.8328595272067	1.89567858765266	1.62934367189237
ENSG00000134595.8|SOX3	3.30455052720028	3.27659441460434	3.38106653097204	3.20007841083258
ENSG00000134597.16|RBMX2	4.50322597503116	4.2812626951259	4.39205195097011	4.39243671918695
ENSG00000134627.12|PIWIL4	0.111909033207112	0.20843789157276	0.225650064001445	0.0946968607784273
ENSG00000134644.15|PUM1	6.03074508322345	6.01339426918573	6.06108653636313	5.98305281604604
ENSG00000134668.12|SPOCD1	1.67342404544975	0.705134169142056	0.992526183310961	1.38603203128084
ENSG00000134684.10|YARS	7.00324067915025	6.86438201648038	6.92560367087019	6.94201902476043
ENSG00000134686.18|PHC2	7.9582303322464	7.91802155706646	7.94096730221732	7.93528458709553
ENSG00000134690.11|CDCA8	5.89778229722127	6.1393404140475	5.87692178510478	6.16020092616399
ENSG00000134697.13|GNL2	5.76965747026952	5.80817746055349	5.78460254443691	5.7932323863861
ENSG00000134698.11|AGO4	4.9873684077169	4.84227460739512	4.88574634339058	4.94389667172144
ENSG00000134716.11|CYP2J2	1.09405391447735	1.2455494055825	1.34392950012939	0.995673819930455
ENSG00000134717.18|BTF3L4	6.29481350917705	6.32892865771872	6.37183889759067	6.2519032693051
ENSG00000134744.14|TUT4	6.10964502530007	6.12848153864254	6.12492856023464	6.11319800370797
ENSG00000134748.13|PRPF38A	6.56097517402835	6.46205532104717	6.56906477597698	6.45396571909854
ENSG00000134758.14|RNF138	5.20829902664077	5.3543733999008	5.27661197868015	5.28606044786141
ENSG00000134759.14|ELP2	6.12321410540977	6.20183594243831	6.19688253804191	6.12816750980616
ENSG00000134769.21|DTNA	5.62362487190243	5.4934280801601	5.57008322607034	5.54696972599219
ENSG00000134775.15|FHOD3	4.69501870743	4.56574433372345	4.70298986196611	4.55777317918734
ENSG00000134779.15|TPGS2	6.66792686724976	6.66665849321331	6.64875697646266	6.68582838400041
ENSG00000134780.10|DAGLA	4.21193960110647	4.37753207967016	4.18610466464485	4.40336701613178
ENSG00000134809.9|TIMM10	4.95800308103434	4.87484378340761	4.93101072214315	4.9018361422988
ENSG00000134815.19|DHX34	4.68735101493157	4.69148852932189	4.5987740343794	4.78006550987406
ENSG00000134824.14|FADS2	8.61949221595365	8.4928089846665	8.47551134214912	8.63678985847103
ENSG00000134825.15|TMEM258	5.03129832497353	4.95758165024183	5.13901052483909	4.84986945037626
ENSG00000134851.13|TMEM165	5.62199280372708	5.54469603084948	5.61511063499793	5.55157819957863
ENSG00000134852.15|CLOCK	4.89627733921345	5.08684658212004	5.05046114567994	4.93266277565354
ENSG00000134853.12|PDGFRA	9.57266973247667	9.66422673153121	9.65234290530039	9.58455355870748
ENSG00000134864.10|GGACT	-0.259482945755246	-0.0793636778381605	-0.189520506252878	-0.149326117340528
ENSG00000134871.18|COL4A2	8.30367806300242	8.07317987472556	8.24183693503058	8.1350210026974
ENSG00000134874.17|DZIP1	5.77880799058714	5.91491396536066	5.84088344930603	5.85283850664177
ENSG00000134882.15|UBAC2	5.09576837128928	4.79484744069942	5.00476067518615	4.88585513680254
ENSG00000134884.15|ARGLU1	7.23011606097411	7.26590200174159	7.31389359989672	7.18212446281898
ENSG00000134897.14|BIVM	4.82058600290835	4.90929540701682	4.87693726511451	4.85294414481066
ENSG00000134899.20|ERCC5	5.39994569014197	5.27569115020639	5.33879095983313	5.33684588051523
ENSG00000134900.12|TPP2	6.09369712583665	6.11573063616181	6.19601958794661	6.01340817405185
ENSG00000134901.13|KDELC1	4.30609815184161	4.12527305959614	4.22060877951638	4.21076243192137
ENSG00000134905.17|CARS2	4.99630891554849	4.93528854148561	4.97144449345923	4.96015296357486
ENSG00000134909.18|ARHGAP32	5.74266359701926	5.67757837410332	5.7653884212451	5.65485354987747
ENSG00000134910.13|STT3A	7.46979424237237	7.4219498298012	7.43865304608821	7.45309102608537
ENSG00000134940.13|ACRV1	0.828950283494818	1.07689765041633	0.978083156588668	0.927764777322483
ENSG00000134954.14|ETS1	6.84504867494235	6.85107770376368	6.87336471459381	6.82276166411222
ENSG00000134955.11|SLC37A2	-0.116330659842125	-0.640844969375998	-0.270112576274398	-0.487063052943725
ENSG00000134970.14|TMED7	6.72320253424014	6.75385929030447	6.84825915784944	6.62880266669517
ENSG00000134982.17|APC	7.48629008332972	7.5862264145085	7.59313490646824	7.47938159136998
ENSG00000134986.13|NREP	7.93800898191904	8.00747164704927	7.98442834363366	7.96105228533464
ENSG00000134987.11|WDR36	6.3575668911203	6.44853933060771	6.57940960574778	6.22669661598023
ENSG00000134996.11|OSTF1	0.802210808798204	0.85509635959648	0.940292829495295	0.717014338899388
ENSG00000135002.12|RFK	4.42715393305594	4.52447449687546	4.59716751347193	4.35446091645947
ENSG00000135018.14|UBQLN1	7.52913600129424	7.54050094762223	7.55626976183595	7.51336718708052
ENSG00000135040.15|NAA35	5.4527740362055	5.50525012481434	5.58810400643628	5.36992015458356
ENSG00000135045.7|C9orf40	3.85077409319046	3.76095657032847	3.89296220367206	3.71876845984686
ENSG00000135046.14|ANXA1	4.51805851297911	4.33541782013945	4.3968748876533	4.45660144546526
ENSG00000135047.15|CTSL	5.81149245491828	5.60736369308524	5.72397429078706	5.69488185721646
ENSG00000135048.14|CEMIP2	7.57177937999832	7.74055285376643	7.60470112608364	7.70763110768111
ENSG00000135049.15|AGTPBP1	4.46798707900659	4.36154110507199	4.47603078007523	4.35349740400335
ENSG00000135052.16|GOLM1	8.29310659327136	8.20741117889816	8.32400830448765	8.17650946768188
ENSG00000135063.19|FAM189A2	1.18418830452275	1.03715127282929	0.877968552776415	1.34337102457562
ENSG00000135069.14|PSAT1	6.98997880933403	6.94710921445921	7.05677149957599	6.88031652421723
ENSG00000135070.15|ISCA1	5.63204724134085	5.65704078218478	5.68547973154927	5.60360829197635
ENSG00000135074.15|ADAM19	7.06673629288974	6.99813521558229	7.00592923190783	7.05894227656419
ENSG00000135083.15|CCNJL	3.8552201732421	4.16662461191107	4.03122031843071	3.99062446672246
ENSG00000135090.14|TAOK3	5.94337157484473	5.77785171598283	5.90005031541515	5.82117297541241
ENSG00000135093.13|USP30	3.38093422880875	3.79180232248424	3.5053549402977	3.66738161099529
ENSG00000135097.7|MSI1	4.57298118020184	4.72620564172646	4.49345110844153	4.80573571348678
ENSG00000135108.14|FBXO21	5.90122483817559	5.88497923583387	5.89636388504639	5.88984018896307
ENSG00000135111.16|TBX3	1.16384164942484	1.47022778794439	1.34553716287438	1.28853227449486
ENSG00000135116.9|HRK	1.99438918403951	1.87565413898179	2.28129966967967	1.58874365334162
ENSG00000135119.14|RNFT2	3.35903218872947	3.27829244898916	3.24539926715644	3.39192537056219
ENSG00000135124.14|P2RX4	3.21096573398241	3.62433297753492	3.24335032163822	3.59194838987911
ENSG00000135127.11|BICDL1	0.803038038621213	0.695392214867362	0.777588325968271	0.720841927520304
ENSG00000135144.7|DTX1	3.58975498309531	3.63847458085076	3.39658025650095	3.83164930744512
ENSG00000135148.12|TRAFD1	5.46523831067731	5.65237952508179	5.57563973196447	5.54197810379464
ENSG00000135164.18|DMTF1	7.41252492736065	7.41348172706979	7.45625063260649	7.36975602182395
ENSG00000135185.12|TMEM243	3.15444434283234	3.58248105602007	3.44838676261995	3.28853863623246
ENSG00000135205.15|CCDC146	2.02632250509343	1.91384991533185	2.2641467186578	1.67602570176749
ENSG00000135211.6|TMEM60	4.16341801225239	4.40513001242459	4.22849696229866	4.34005106237831
ENSG00000135241.17|PNPLA8	5.67516947044925	5.92143058128298	5.89325807811757	5.70334197361466
ENSG00000135245.10|HILPDA	3.75734920657447	3.72898483831227	3.85148951573806	3.63484452914867
ENSG00000135249.8|RINT1	4.58823467838828	4.8576404656037	4.6797818522471	4.76609329174487
ENSG00000135250.17|SRPK2	6.95435892935401	6.96468007571602	7.0184407807186	6.90059822435143
ENSG00000135253.13|KCP	-0.322724225978352	-1.02639784567299	-0.946171354924899	-0.40295071672644
ENSG00000135297.15|MTO1	4.71938274936691	4.92025372926855	4.77765999691595	4.86197648171951
ENSG00000135298.14|ADGRB3	4.41842926502868	3.93672503636038	4.56186903707116	3.7932852643179
ENSG00000135299.17|ANKRD6	4.39213016109126	4.28154240999879	4.50739916208188	4.16627340900818
ENSG00000135314.12|KHDC1	1.05682228129973	1.51735484618754	1.43881337568612	1.13536375180114
ENSG00000135315.12|CEP162	3.71715530735304	3.45508572750168	3.68856417054497	3.48367686430974
ENSG00000135316.17|SYNCRIP	8.46855584542685	8.50499520406306	8.55750402960552	8.41604701988438
ENSG00000135317.13|SNX14	6.02781855807188	6.08359032976742	6.09778457224084	6.01362431559846
ENSG00000135318.12|NT5E	4.54531784558564	4.26402453608128	4.66314304263547	4.14619933903146
ENSG00000135324.6|MRAP2	3.3398443976459	3.60878367963177	3.50192420574853	3.44670387152914
ENSG00000135333.14|EPHA7	3.1056644991	3.17389152287941	3.23314939972119	3.04640662225822
ENSG00000135334.9|AKIRIN2	6.68071595052998	6.60607201891919	6.65322500520508	6.63356296424409
ENSG00000135336.14|ORC3	5.64761105567963	5.6326113200763	5.66954761789242	5.61067475786351
ENSG00000135338.14|LCA5	3.04734651017666	2.88040134802834	2.81949545585829	3.10825240234671
ENSG00000135341.18|MAP3K7	6.02690789146379	6.08700380325393	6.10468231306438	6.00922938165334
ENSG00000135362.14|PRR5L	4.10637784410345	3.92419179726106	4.0556194599765	3.97495018138801
ENSG00000135363.12|LMO2	1.24536980173577	1.78789190213909	1.43678247955755	1.59647922431731
ENSG00000135365.15|PHF21A	5.86064117043157	5.66029768277441	5.79532966454359	5.7256091886624
ENSG00000135372.9|NAT10	6.24895573308766	6.15984092846293	6.20280010542699	6.2059965561236
ENSG00000135378.4|PRRG4	-0.794022732379889	-0.289659399900087	-0.812688698770963	-0.270993433509013
ENSG00000135387.21|CAPRIN1	8.96401917826741	8.99716103866992	8.97523321864492	8.98594699829241
ENSG00000135390.19|ATP5MC2	7.33755483438415	7.1717679393826	7.25257631864766	7.25674645511909
ENSG00000135392.16|DNAJC14	5.50048316898539	5.35775188347744	5.40994354756968	5.44829150489315
ENSG00000135404.11|CD63	8.49148038922786	8.27815314976903	8.38053946960313	8.38909406939374
ENSG00000135406.14|PRPH	0.342838808061707	1.21819685235069	0.601913833852676	0.959121826559722
ENSG00000135407.10|AVIL	2.20580960550866	2.04994210502428	2.09990002361424	2.15585168691869
ENSG00000135414.9|GDF11	7.15676693548596	7.17671066864831	7.14859286955601	7.18488473457826
ENSG00000135424.16|ITGA7	7.82149207227024	7.84401894406776	7.81321009436914	7.85230092196885
ENSG00000135437.9|RDH5	2.03207761101241	2.22659224675228	1.95442755054674	2.30424230721796
ENSG00000135439.11|AGAP2	4.52503779255695	4.31977507239536	4.38435843636065	4.46045442859165
ENSG00000135441.7|BLOC1S1	5.36640725631438	5.25876729767104	5.32882404996554	5.29635050401988
ENSG00000135446.17|CDK4	7.59348298931066	7.49622398812741	7.53713324213894	7.55257373529912
ENSG00000135451.13|TROAP	5.86076191383517	6.20524366085403	5.77572582701427	6.29027974767493
ENSG00000135452.10|TSPAN31	4.51918841765783	4.59453237278536	4.61079087329543	4.50292991714776
ENSG00000135454.14|B4GALNT1	6.65069715996435	6.79806112928925	6.60350244567195	6.84525584358166
ENSG00000135457.9|TFCP2	5.61513628226612	5.43256557179232	5.53591068932846	5.51179116472999
ENSG00000135469.13|COQ10A	3.52220143714274	3.74873142708956	3.5724626384216	3.69847022581069
ENSG00000135472.9|FAIM2	2.08511183084478	1.70133693318786	2.06515758973947	1.72129117429317
ENSG00000135473.15|PAN2	6.96486928399538	6.97338926069219	7.01507613507284	6.92318240961473
ENSG00000135476.11|ESPL1	6.08097934670492	6.33945391363494	5.8914712926737	6.52896196766616
ENSG00000135480.16|KRT7	-0.139024047278741	0.440789330031755	0.283270554319986	0.0184947284330274
ENSG00000135482.7|ZC3H10	3.92009237304358	3.61793618078712	3.78081582603813	3.75721272779256
ENSG00000135486.17|HNRNPA1	10.4984404836632	10.4804959975342	10.5075794875612	10.4713569936362
ENSG00000135502.17|SLC26A10	4.94594047348845	4.84082764215024	4.86390568427668	4.92286243136201
ENSG00000135503.13|ACVR1B	5.23808950791777	5.16182000303914	5.18545457802394	5.21445493293297
ENSG00000135506.16|OS9	7.80938930301154	7.70882299762171	7.73298169748077	7.78523060315248
ENSG00000135519.8|KCNH3	1.54944069891904	1.77097194891535	1.69620031593584	1.62421233189855
ENSG00000135521.9|LTV1	4.87259451797494	4.65000552781009	4.82456993629065	4.69803010949437
ENSG00000135535.17|CD164	10.1091096267921	10.1439154955804	10.2537054205474	9.9993197018251
ENSG00000135537.16|AFG1L	2.61353493981147	2.69674569798605	2.70886153808888	2.60141909970864
ENSG00000135540.11|NHSL1	5.45618883760301	5.29006899910408	5.22835749759828	5.51790033910882
ENSG00000135541.21|AHI1	2.97460806175195	3.40260261350807	3.16187002322912	3.2153406520309
ENSG00000135547.9|HEY2	3.35550430559243	2.59225321972495	3.29963023257099	2.6481272927464
ENSG00000135549.15|PKIB	3.56050530961046	3.50340290764295	3.85069081202311	3.2132174052303
ENSG00000135587.9|SMPD2	2.91812733227221	2.61030351396092	2.57589457976888	2.95253626646425
ENSG00000135596.18|MICAL1	8.34989217349123	8.37786968371189	8.24055496008689	8.48720689711623
ENSG00000135597.18|REPS1	4.91657733681044	4.86081512290967	4.88500436811952	4.89238809160059
ENSG00000135605.13|TEC	0.136250468329741	0.22021790533752	0.383374245572962	-0.0269058719057016
ENSG00000135617.4|PRADC1	3.24202369205411	2.87589908821286	3.11774317951015	3.00017960075682
ENSG00000135622.13|SEMA4F	4.71766485492407	4.81287227913815	4.83834718807805	4.69218994598418
ENSG00000135624.16|CCT7	8.24065247214392	8.06562375337917	8.10579700773641	8.20047921778667
ENSG00000135631.16|RAB11FIP5	2.70423376587521	3.05771526979777	2.69855056909729	3.0633984665757
ENSG00000135632.12|SMYD5	5.42667235608123	5.24738576663874	5.34931668167951	5.32474144104046
ENSG00000135636.14|DYSF	3.1945497454382	3.30454793628774	3.27294295543567	3.22615472629027
ENSG00000135637.13|CCDC142	4.37460530943162	4.42018624055463	4.32664011184283	4.46815143814342
ENSG00000135643.5|KCNMB4	0.852582771869767	0.823350757603795	0.796387950141827	0.879545579331734
ENSG00000135655.16|USP15	4.94953183228836	4.91848253850617	5.0527508771774	4.81526349361714
ENSG00000135677.11|GNS	7.05979241049708	7.11129640859547	7.19353972333631	6.97754909575623
ENSG00000135678.12|CPM	2.61130090367716	2.48920827589449	2.65193037774439	2.44857880182727
ENSG00000135679.24|MDM2	5.8909227556931	5.89127969405917	5.90733146207273	5.87487098767954
ENSG00000135686.13|KLHL36	5.20959818643063	5.30575149604197	5.26000839595386	5.25534128651874
ENSG00000135698.10|MPHOSPH6	4.59192081673948	4.58791653882336	4.58943905813671	4.59039829742613
ENSG00000135709.12|KIAA0513	5.47030723873329	5.51012018367825	5.41033983948062	5.57008758293091
ENSG00000135720.13|DYNC1LI2	7.92309233854945	7.99924415564211	7.98231077922443	7.94002571496712
ENSG00000135722.9|FBXL8	2.73504675297561	2.31828064065194	2.46866439475534	2.58466299887221
ENSG00000135723.14|FHOD1	3.73713486296369	3.58520419717631	3.64095010213972	3.68138895800028
ENSG00000135736.6|CCDC102A	3.19357886513388	3.44672269873459	3.28529008050989	3.35501148335858
ENSG00000135740.17|SLC9A5	3.59534287331305	3.63820253227055	3.61499009225792	3.61855531332567
ENSG00000135744.8|AGT	6.29813210559944	5.8152890076848	6.21416732561708	5.89925378766715
ENSG00000135749.19|PCNX2	4.94627884827996	4.85508820042034	4.97514552376401	4.82622152493629
ENSG00000135763.10|URB2	5.37386684036704	5.38788420113587	5.40376499560956	5.35798604589335
ENSG00000135766.8|EGLN1	5.21924679223787	5.31906658814591	5.277907009934	5.26040637044979
ENSG00000135775.14|COG2	5.80406591522966	5.69961441348242	5.77991482857773	5.72376550013435
ENSG00000135776.5|ABCB10	4.86866998917834	5.04441449782702	4.9724103271412	4.94067415986416
ENSG00000135778.12|NTPCR	5.26974098703377	5.09693754306664	5.25884612369731	5.1078324064031
ENSG00000135801.9|TAF5L	5.47565339406781	5.41494197953731	5.52946873734035	5.36112663626477
ENSG00000135821.18|GLUL	10.3835887202696	10.5026572918016	10.3548068890174	10.5314391230538
ENSG00000135823.14|STX6	7.24134533731872	7.2769444407333	7.28965600426938	7.22863377378264
ENSG00000135824.12|RGS8	0.560229933012952	1.15639790362997	0.760535014303619	0.9560928223393
ENSG00000135828.11|RNASEL	4.34658302600448	4.49578690871667	4.36775831303949	4.47461162168165
ENSG00000135829.17|DHX9	9.08268963618904	9.08001540725065	9.08779802509287	9.07490701834682
ENSG00000135835.12|KIAA1614	3.80501610463085	4.04365820202129	3.80542319211622	4.04325111453591
ENSG00000135837.16|CEP350	6.43891881872815	6.51788464009134	6.51015267588662	6.44665078293288
ENSG00000135838.13|NPL	4.72562344654064	4.87326013485873	4.85027548527986	4.74860809611951
ENSG00000135842.17|FAM129A	2.46354228331259	2.29677168459614	2.30851104995572	2.45180291795301
ENSG00000135845.10|PIGC	3.98894536186905	3.69380023652138	3.90022046667756	3.78252513171287
ENSG00000135862.6|LAMC1	10.1721411278316	10.3116139017167	10.2843349429689	10.1994200865793
ENSG00000135870.11|RC3H1	5.14889880392065	5.08954524665255	5.20895488746194	5.02948916311126
ENSG00000135899.17|SP110	3.85493413541085	3.82890835497105	3.93929777273941	3.74454471764249
ENSG00000135900.4|MRPL44	5.47833580334825	5.33789173401794	5.46677001378331	5.34945752358288
ENSG00000135905.19|DOCK10	7.31894930839396	7.09037420102683	7.39306685115139	7.0162566582694
ENSG00000135912.11|TTLL4	5.91897009535399	5.85127599912714	5.80594798937104	5.96429810511009
ENSG00000135913.11|USP37	5.5381833256776	5.45604644173196	5.56214127309093	5.43208849431863
ENSG00000135916.16|ITM2C	7.24997234804507	7.19878964973474	7.13753652749348	7.31122547028632
ENSG00000135917.15|SLC19A3	-0.329384065196444	0.106733162201428	0.269393267073447	-0.492044170068463
ENSG00000135919.13|SERPINE2	8.99203133184902	8.96441046488524	9.03950520279702	8.91693659393723
ENSG00000135924.15|DNAJB2	6.56327624996094	6.44667774463339	6.47470815507681	6.53524583951752
ENSG00000135926.15|TMBIM1	3.16289452986737	3.2232928786202	3.13117960611232	3.25500780237524
ENSG00000135930.14|EIF4E2	6.69176053703082	6.60968542479257	6.70609422932525	6.59535173249813
ENSG00000135931.17|ARMC9	3.93897479953999	4.104235738106	3.9655162721244	4.07769426552158
ENSG00000135932.11|CAB39	6.21569335325529	6.12271017877646	6.26516913108567	6.07323440094608
ENSG00000135940.6|COX5B	5.4675623718638	5.55569027135676	5.56300596600058	5.46024667721998
ENSG00000135945.10|REV1	5.69997324921497	5.68271175244163	5.71439100400343	5.66829399765318
ENSG00000135951.15|TSGA10	2.44512295170621	2.60917521498694	2.48737042212167	2.56692774457148
ENSG00000135953.11|MFSD9	3.86192883843945	3.73967968104543	3.72803471200956	3.87357380747532
ENSG00000135956.8|TMEM127	6.22489570288203	6.26062168285685	6.13743907211815	6.34807831362073
ENSG00000135966.13|TGFBRAP1	5.50389558375451	5.47574764878591	5.50129202421331	5.4783512083271
ENSG00000135968.20|GCC2	4.83898541145679	5.03326884285281	4.93627198756052	4.93598226674908
ENSG00000135972.9|MRPS9	5.07082541381153	4.81142283044532	4.91291338176535	4.9693348624915
ENSG00000135974.10|C2orf49	4.5947402482186	4.65607059035913	4.68374512251846	4.56706571605926
ENSG00000135976.19|ANKRD36	3.9076192529607	4.01170431786028	3.98946558192701	3.92985798889397
ENSG00000135999.12|EPC2	5.41788867617053	5.5756515272781	5.59111312825468	5.40242707519394
ENSG00000136002.18|ARHGEF4	5.07640528513554	4.96259411257778	4.92160909297942	5.11739030473389
ENSG00000136003.15|ISCU	5.12911510537913	5.06476205169478	5.22212218694086	4.97175497013305
ENSG00000136010.14|ALDH1L2	3.71816854126075	3.75288592443107	3.80888401404103	3.66217045165078
ENSG00000136014.12|USP44	1.33635214025229	1.88198960196131	1.97920998942225	1.23913175279135
ENSG00000136021.18|SCYL2	5.58447933247536	5.67971315486607	5.69666289573412	5.5675295916073
