	Ctrl_827_R1B1	LMP_827_R1B1	Ola_827_R1B1	LMP.Olap_827_R1B1	Ctrl_827_R2B1	LMP_827_R2B1	Ola_827_R2B1	LMP.Olap_827_R2B1	Ctrl_827_R3B2	LMP_827_R3B2	Ola_827_R3B2	LMP.Olap_827_R3B2
ENSG00000001629.10|ANKIB1	6.96538082801883	6.85338342878157	6.9799612719624	6.84791601513442	7.01590042924157	6.82076016648259	6.91384195833286	6.83900965106313	6.98984031215438	6.84521830728181	6.94255281427629	6.84046544079621
ENSG00000001630.17|CYP51A1	8.71259314040581	8.55461224826701	8.76584423746721	8.44586188224017	7.99945125549731	8.35473790828672	8.35258751276702	8.22934035973597	8.49077894918581	8.41899632183192	8.39021192013253	8.40752708118336
ENSG00000001631.15|KRIT1	5.95472387522823	5.96454088575597	6.07419403999412	5.85461865879554	5.89413957788714	5.93187357825609	5.90486147502518	5.67989997605875	5.89202940732101	5.82089541846738	5.94608806978674	5.97041313792537
ENSG00000002016.17|RAD52	4.15280090195456	4.28653098015489	4.12203682074375	4.43675326949973	4.88903009616804	4.54413806363597	4.40329385976757	4.48748149616997	4.36495376251525	4.40442086770993	4.37620205827323	4.51545605554884
ENSG00000002330.13|BAD	3.879857249948	3.92174696671132	3.96973092582366	4.0604394678052	3.98070295034413	3.87204490087246	4.43156436196453	4.42909746564672	3.94844158870424	4.28894116374009	4.01744813895661	4.01776125315709
ENSG00000002549.12|LAP3	5.59142496611272	5.59167920572981	5.58575394422941	5.51233731345047	4.87630358098032	5.39233132754595	5.35327731242895	5.43703730238512	5.45719309861483	5.43794364435381	5.33241679934187	5.44251893412088
ENSG00000002586.20|CD99	5.87404861200935	5.77856799807388	5.74124729924265	5.69753583330382	7.38244668217174	6.76263741929814	6.85667317417554	6.35565948038352	6.31244491610649	6.21015838977437	6.36566590775596	6.3361390356925
ENSG00000002586.20|PAR|Y|CD99	5.87404861200935	5.77856799807388	5.74124729924265	5.69753583330382	7.38244668217174	6.76263741929814	6.85667317417554	6.35565948038352	6.31244491610649	6.21015838977437	6.36566590775596	6.3361390356925
ENSG00000002587.10|HS3ST1	2.97559177273858	3.24834560317474	2.91807910351916	3.37127638138991	2.02760193196472	3.01233404639643	2.77189740737715	3.127922634197	2.87775106072627	3.15497402397171	2.53047982931113	3.16331952636972
ENSG00000002746.15|HECW1	3.34772991674981	3.48311343319243	3.12465274783988	3.43948257701887	2.47727805685241	3.19340869940915	3.22004177179776	3.25944568686249	3.24442555485304	3.19647525739038	3.16865510759631	3.16302052502166
ENSG00000002822.15|MAD1L1	5.03498574956514	4.58822058726356	4.73186699784643	4.54915324849858	4.14329797715945	4.28055807366883	4.56693959313513	4.78433160712876	4.88287956108485	4.52302027120062	4.73330552188867	4.20047156295881
ENSG00000002834.18|LASP1	7.08501689455027	7.2330793562804	7.1507653364868	7.09016590777351	7.21472702531142	7.29040594163905	7.14023947528615	7.08200564248758	7.1311513194072	7.19689976134373	7.15487154011453	7.16028016904212
ENSG00000002919.14|SNX11	3.89562804898913	4.09798949738352	3.99628954761181	4.28199824473533	4.18943436215813	4.10090450605576	4.03197725146733	4.15617148083486	4.01383259137381	4.12592616624819	4.04575125147661	4.18968646051932
ENSG00000003056.8|M6PR	6.93649321687258	6.87201370818711	6.90496219092349	6.86770935879227	6.83233267396163	6.81249022746525	6.84761495484118	6.75102625481625	6.96230099805105	6.80275187533201	6.86837088891523	6.77889753063159
ENSG00000003096.14|KLHL13	5.24097728845586	4.95491205052335	5.31223406595969	4.81964787709348	5.15826434923151	4.75850746669082	5.12436880335535	4.73056909229317	5.07637384279485	4.85420769541116	5.2061685697938	4.91299038880182
ENSG00000003137.8|CYP26B1	0.401721758715655	0.761367729498662	0.160622638171957	0.944722740718825	-0.18142099627703	0.196675681768431	0.490547121291625	1.21275625149227	0.366332277291944	0.905734420029326	0.128330675354074	0.593099090014854
ENSG00000003147.19|ICA1	3.43280426783195	3.50863368369641	3.49758717343788	3.65524284818662	3.09146291943737	3.56883273359702	3.24548248788239	3.12929227293885	3.23127524331725	3.48844509303724	3.44017082746013	3.40477802968964
ENSG00000003249.13|DBNDD1	5.95538899117525	6.05950788422345	6.01871416071071	6.15183896116015	4.90552135912164	5.32310713870987	5.6201705504794	6.08701546719195	5.60907218833528	5.85178104175704	5.77405040897789	5.825728617316
ENSG00000003393.15|ALS2	5.99327804545869	5.88654925553142	5.93955999287562	5.86606205210277	5.85114403671566	5.99296784007695	5.73469097477516	5.76029972157422	5.94812857948422	5.86930006942831	5.91118894588946	5.78365836475326
ENSG00000003402.20|CFLAR	6.20085043147752	6.40576499483803	6.15131018074792	6.66769646746248	6.0944865155664	6.26889072267139	6.14446885200665	6.50251029620349	6.12481502890086	6.34979993139769	6.2428801950615	6.5004940751269
ENSG00000003436.16|TFPI	1.74303020919135	1.95746165881308	2.08097095083257	1.95532118153549	2.71300512124667	2.50269137421073	2.21810538289393	2.09773172339101	2.08330302682124	1.82571638543476	2.41593823828835	2.30920115051308
ENSG00000003509.16|NDUFAF7	3.81718651131924	3.6041241253306	3.98238722156501	3.68040880713435	4.00791122827146	3.80002337766454	3.54856771358041	3.62464330941356	3.74357843780164	3.80749836609287	3.68083757370501	3.80071176954007
ENSG00000003756.16|RBM5	7.22846708278038	7.31041354384942	7.32539608886881	7.37027669862777	7.7776956233783	7.55086185206995	7.44746660816233	7.37743605350454	7.3387563807887	7.45542616600647	7.45245877720195	7.44736545162363
ENSG00000003987.14|MTMR7	0.130165953544601	-0.85734815905665	0.0845294131732857	0.256072277849698	0.628328981113521	-0.0561577584771437	-0.264896066833169	0.127655220321345	0.213990345254931	-0.232568148435014	-0.362441575309696	0.405194309307521
ENSG00000004059.11|ARF5	6.53784220564693	6.68921630856904	6.44738141192666	6.51583296331427	6.71691086475361	6.72238336862695	6.61304443911087	6.75394043568545	6.64474572641158	6.66058180151685	6.59208091401963	6.60086755686884
ENSG00000004139.14|SARM1	6.23527411046821	6.46275779909917	6.19773362972979	6.40732407432774	5.84947758637367	6.03719834797565	6.10306554965537	6.45189351155576	6.1158058039032	6.30464139437173	6.20912017932067	6.24279492699708
ENSG00000004142.12|POLDIP2	6.94229406287285	6.99817644916732	6.99378401983161	7.03792230317508	6.92280967916187	6.98252923733991	6.84462038912178	7.11545504704557	6.93501793030325	6.97997894415766	6.96667485512123	7.03712386427587
ENSG00000004399.12|PLXND1	6.83129166748579	6.84136728897793	6.76049644780807	6.61338290455122	6.55635034639669	6.6175003873669	6.83320700310349	6.90326229473311	6.76618180049937	6.7040311720237	6.87886983509969	6.62934636258883
ENSG00000004455.16|AK2	6.49601822540887	6.35510050491887	6.3932072247719	6.35717291039987	6.70358914263714	6.58172780309986	6.51751960129021	6.36663008988507	6.52007419731819	6.41804050566146	6.51654016912686	6.43082787909938
ENSG00000004478.8|FKBP4	7.41880386082108	7.46483140870577	7.36048318406237	7.45054822148021	6.51210869504366	7.11321130455366	6.94419586957887	7.1652933261714	7.18073813079618	7.24104313421557	7.07099131977471	7.22196535042206
ENSG00000004487.16|KDM1A	6.78397951906326	6.78045565315046	6.84176292707479	6.65820548901999	6.41464811164335	6.72520169405516	6.52208212787732	6.60593938849236	6.83000919249515	6.60845582750929	6.60027072601552	6.62740170916839
ENSG00000004534.15|RBM6	7.13620672893318	6.90578336892473	7.06267332638036	6.8971354438119	7.32165909360259	7.23382116667607	7.17530905467368	6.8890014757947	7.20773476114836	7.05567767670644	7.10752662960675	6.93985576193706
ENSG00000004660.14|CAMKK1	2.30811370811011	2.64341907577326	2.30499457163833	2.35157060746935	3.54884166515481	3.20034905651452	2.76546994668995	2.69794292234513	2.6130939711035	2.95053647245925	2.65367028844533	2.69305004483965
ENSG00000004700.16|RECQL	6.8245682948362	6.74445021120179	6.83510919379304	6.73690840862592	6.53811170677884	6.6514467418564	6.63810019294873	6.61129557781786	6.73894561900731	6.73959761276357	6.6695375335648	6.64191439859372
ENSG00000004766.17|VPS50	5.23046030648585	5.09142766907678	5.40986830310578	5.07565977804041	5.00894983031208	5.08471039870434	5.06310064711126	4.92070778289971	5.09319320182466	5.04519069330275	5.17225630421345	5.13180215852725
ENSG00000004776.13|HSPB6	3.31681782835046	3.47186303626727	3.3837132800342	3.71431452008137	3.19419843179563	3.70998480262003	3.08647875194241	3.82566601243981	3.58476217682454	3.49495233713334	3.31345941874006	3.45834439906765
ENSG00000004777.18|ARHGAP33	4.91801856422249	4.85651132873304	4.75027721030817	4.26968022934952	4.74597557737928	4.4532436280769	4.79411132650112	4.77635281732351	4.85256798678391	4.60741443206599	4.96191253375525	4.36019038834187
ENSG00000004779.10|NDUFAB1	5.14958886859058	5.23107417233166	5.15581437938299	5.24502356798655	5.56420243836777	5.29350758202142	5.42265670625006	5.24558584244307	5.30904981608279	5.31158368765269	5.29701675409361	5.23607652085798
ENSG00000004838.14|ZMYND10	2.51570202014547	2.30234430656333	2.73470558924689	2.76040195564065	3.41846329305443	3.10127677913494	3.01479215736597	3.13165072669593	2.91372442049976	2.89484966036629	2.89258634521245	2.7885079878453
ENSG00000004864.13|SLC25A13	6.34357720693858	6.20039053527833	6.28454781400977	6.12787897147541	5.59507907406469	5.8323131498002	5.97258846289221	5.94651700041937	6.12624019764743	5.98407644154455	6.10514543360244	5.93598403464485
ENSG00000004866.20|ST7	5.20847058358851	5.05615396173787	5.32882952299116	4.98908302140435	5.67096387839863	5.48579647065243	5.36120624667337	4.91906455883573	5.38199492946243	5.09798615286526	5.32908114393694	5.20072189587638
ENSG00000004897.12|CDC27	7.17027828112925	6.99336917948216	7.12804369341081	6.79111369134473	6.75499314567461	6.89711165173476	6.91496130040316	6.76032335699624	7.01441190669173	6.94542728833995	6.99071694185405	6.75454101320213
ENSG00000004961.15|HCCS	4.7797366198927	4.65430256648784	4.78982216864391	4.67632399557342	4.52044341290373	4.37789933951548	4.6322274024903	4.682558648704	4.57987092879278	4.72475329080388	4.63469778766018	4.61733506984885
ENSG00000004975.12|DVL2	6.3310690249779	6.39628872026414	6.20194801362364	6.15722731318225	6.34009707654547	6.51797135169762	6.38040832175046	6.45078163360736	6.35645519516058	6.36104785573105	6.38953152959547	6.28086114733733
ENSG00000005007.12|UPF1	7.30471028291716	7.42405926552192	7.30886269677056	7.17834045098343	6.65829090470677	6.8750125752585	7.00193991943071	7.16743978971848	7.13163777036999	7.1905643901283	7.08616938944828	7.05095639270719
ENSG00000005020.13|SKAP2	6.5631820183522	6.45315597143993	6.58978691825453	6.56154280175225	6.29667669871451	6.45899978377414	6.43959354587335	6.37807048659035	6.48855665625007	6.4232030551509	6.52836287054477	6.43038153042989
ENSG00000005022.6|SLC25A5	7.7484723158039	7.63372479943025	7.75977210284541	7.59307332415069	7.61810481290572	7.71752638467231	7.68207379997079	7.62811964139143	7.70676592892679	7.72398183369636	7.69324099091592	7.56644483704618
ENSG00000005059.16|MCUB	5.0062127543779	4.54998975404134	4.81047969516218	4.40627638246662	6.20656148204765	5.55341214380892	5.52917272852627	4.95514890576023	5.1696870578526	5.05938358298083	5.34212469909875	4.93743158316338
ENSG00000005073.5|HOXA11	0.956234586232473	0.305745847155844	0.381332922541105	1.13344675464269	0.644529990000032	0.779408635979621	0.745232655938067	0.397212297976908	0.599514762862112	1.22281325551381	0.392054504263703	0.457189322593746
ENSG00000005075.15|POLR2J	5.95485159299383	5.95601339671868	5.91798806928277	5.76136706773808	6.03377413001677	5.90094912249172	5.79647257365367	5.81891868289967	6.01439652151668	5.79177588743975	5.90436299637314	5.85963191256802
ENSG00000005100.13|DHX33	6.122973581925	6.07858392183945	6.11532855791629	6.08819240844894	5.60892314656379	5.77018665090813	5.85129795348342	5.91258764291042	5.96159772509342	5.86217716744222	5.9938480210239	5.95641401843817
ENSG00000005156.11|LIG3	5.12344094417497	5.06990910044927	5.21727614002608	5.04993714307882	5.15993797379514	5.1368069497068	5.08157384219967	4.81107211221577	5.16501088143883	5.01824751058785	5.16657309545682	4.97514561533976
ENSG00000005175.10|RPAP3	6.07654248762596	5.90759057183447	6.06413224351577	6.08746258130626	5.4389388857777	5.71632940833089	5.60234839084577	5.84583783587144	5.87722064468019	5.88661183618494	5.7709334166512	5.83482530503782
ENSG00000005189.19|REXO5	3.22758739223229	3.05838095167232	3.48981684703334	2.82508465711599	3.18126609434258	3.22573529879021	3.35466340628129	3.03320354282935	3.5125847034246	2.90257050379951	3.3373717530704	2.94534213485417
ENSG00000005194.15|CIAPIN1	6.08454885454465	6.30042259205986	6.18581654653732	6.31849721503453	5.89987634152707	5.97909280343298	6.0830045232872	6.24670699838008	6.02470171233482	6.19321642906682	6.15462894727355	6.17643584872666
ENSG00000005206.17|SPPL2B	6.42005663462655	6.694418118329	6.4776372470052	6.53898217573242	6.48297610945858	6.45843801859143	6.70263048023963	6.9155200915728	6.45973789297929	6.61321103030644	6.66421269055184	6.60816782394024
ENSG00000005238.19|FAM214B	4.45193552950658	4.65430784524428	4.59331377613365	4.82069755917194	5.02135884291944	4.8009554283825	4.67707892473199	4.91459538712668	4.53442275426513	4.82524385107182	4.71898944650771	4.88846559476387
ENSG00000005243.10|COPZ2	3.21778200479533	3.09036710070095	3.21738351732298	3.10657375333243	3.36974478861161	3.30817567022237	3.01798511641573	3.0725970911642	3.09979945731128	3.28645261298661	2.94882987701296	3.36522257397196
ENSG00000005249.13|PRKAR2B	3.75956300393538	3.3936501513348	3.44042122756195	3.19354887516647	3.32905863746404	3.26532442023525	3.71080907613885	3.32230888539688	3.46115931154697	3.43932003685133	3.55692793908522	3.24993485113329
ENSG00000005302.18|MSL3	4.93760407991495	5.10210827558586	5.20540557696817	5.07312269541872	5.10143179177523	5.11406771248676	5.22308646383507	5.069813374848	4.9774215578469	5.25504244792897	5.12216039167634	5.05869558796418
ENSG00000005339.14|CREBBP	6.80825669508986	6.7394075655254	6.66480410710834	6.65549687293663	6.3408476245958	6.45639738448	6.5840967232964	6.60647244981011	6.68299703673631	6.57265282441839	6.70624902958674	6.46599082067983
ENSG00000005379.17|TSPOAP1	3.35271734123574	3.52407140597788	3.30529819771557	3.51127171621429	3.12716944731023	3.3391787689474	3.45406491254239	3.50616449069726	3.21958148042321	3.37025633366408	3.5024339320565	3.46769639417657
ENSG00000005436.13|GCFC2	4.88954227135036	4.69230875451997	4.80225213491519	4.86442731479047	4.50804601926451	4.75421068556384	4.85762370889323	4.94075457248069	4.84984258956207	4.83592738589708	4.74563050763904	4.72318224779094
ENSG00000005448.16|WDR54	4.36168096139108	4.45033028160077	4.21615016999244	4.25526042548718	4.91291622825083	4.97898442529846	4.68530445629308	4.64213072703222	4.49939727720104	4.71662665741131	4.48626660835777	4.54908829470291
ENSG00000005469.11|CROT	5.49734152127972	5.80787975670963	5.66153695465046	6.14177547704522	4.93419213545776	5.25811029421649	5.42466039799657	5.78372642113203	5.42251072630304	5.62035177058053	5.3787615058386	5.83298747652178
ENSG00000005483.20|KMT2E	6.65780779338669	6.5256453185126	6.57839547552766	6.40530538037434	7.20927508878459	6.91916580978748	6.96248723244054	6.55399554343351	6.79528755010951	6.71908026826152	6.79090259325031	6.60076840950237
ENSG00000005486.17|RHBDD2	7.14248394607309	7.43694849200557	7.07875778862066	7.16052777145123	6.63878589514739	6.99441762842384	7.0041534433016	7.34924336982751	7.00881642561189	7.31464004510582	7.06853737221793	7.0106653244898
ENSG00000005513.10|SOX8	4.69178703649386	4.88852954312361	4.65668831174561	4.27158659918903	3.81714878872198	4.36657165155161	4.2305480232104	4.07438614527908	4.55796119393803	4.47274146005408	4.3690742611628	4.09884613450269
ENSG00000005700.15|IBTK	6.54865602514764	6.46270725972077	6.6307928262978	6.48418302495926	6.66788860207661	6.67266232751637	6.59048319429585	6.47137229927025	6.54441762300221	6.55415741129294	6.61073644930387	6.55506129604326
ENSG00000005801.18|ZNF195	4.16932948230562	4.37277941471342	4.47199135405069	4.80207864953993	3.7159420256048	4.04800173940807	3.93013687851249	4.54241057481874	4.15432039360599	4.16601799287886	4.34534461389881	4.36065205909321
ENSG00000005810.18|MYCBP2	4.9633873201911	4.82095433692816	4.94287995223114	4.76239650093013	4.72704485529268	4.6694753778014	4.7164256762625	4.51184048927808	4.85593921678043	4.66989053393665	4.7844854828875	4.74688702085302
ENSG00000005812.11|FBXL3	4.44054751028349	4.34063378388953	4.35831380246251	4.08445943119783	5.03977860352882	4.77144261139782	4.52834771827311	4.31047213447447	4.61221930149605	4.4349353595276	4.31190435372937	4.57793878300076
ENSG00000005882.11|PDK2	4.90088049401005	4.90836193635758	4.7485311960461	5.01561807859235	4.54728889448103	4.73129931000813	4.74217423375545	4.9456140812698	4.73016399189738	4.91096165077452	4.82504858409046	4.80370988549789
ENSG00000005884.18|ITGA3	8.1012736081022	7.90058953961733	8.09566709240379	7.97448896523883	8.57102863511529	7.89277117723245	8.35404712515264	8.305783696072	8.1917624361539	7.97137080489805	8.33816818764766	8.09652349076765
ENSG00000005889.15|ZFX	5.28897755477497	5.21097567948206	5.22137172653909	5.24679239110545	5.2210859212208	5.21147520509015	5.22917455038914	5.08614379327444	5.28060154130702	5.16995616735877	5.28321771244882	5.12422298982343
ENSG00000005893.15|LAMP2	6.65360718690955	6.72976158848284	6.75556729142769	6.79330907741482	7.55868469387052	7.19748343275101	7.06888584074951	6.92142310372805	6.94440397879023	6.92773872185009	7.00693102226156	6.96028738476512
ENSG00000005961.18|ITGA2B	-1.46894536290286	-1.81956239181289	-1.63697855990037	-1.68566413290464	-0.192653198750321	0.091924503136119	0.162977516735381	-0.747270639803466	-2.12843356814733	-0.626966314809197	-1.10170815084622	0.209021900701227
ENSG00000006007.12|GDE1	5.7664238275999	5.81598345152318	5.93974913336819	5.9872224740625	5.39404195968005	5.69071180751861	5.59073323429456	5.69189031185547	5.73437442382262	5.66856224796265	5.7601141811721	5.77532724699387
ENSG00000006015.17|REX1BD	3.83974336453544	3.90549125237758	3.80030521743591	4.13406523982268	3.52726420920308	3.67890517544577	3.90519931812676	4.07744935877018	3.92959889381846	3.93609089765868	3.74518456309228	3.82333721328928
ENSG00000006016.11|CRLF1	1.9787045240908	1.69036449249466	1.8562820824004	1.85861885519543	2.450643402181	1.96720461503	1.93890378226313	1.66337900596169	1.88448886004906	2.07598051987833	1.86443697583676	1.8771440240444
ENSG00000006025.12|AC003665.1	4.25820791374738	4.62943775044328	4.33359766010542	4.49350730500966	4.81216310584874	4.62860655995063	4.57759370457105	4.67008422489058	4.36717814742821	4.67782973169612	4.49632987106317	4.66026136209586
ENSG00000006047.13|YBX2	0.641084324817717	-0.0428548907744118	0.685052625127266	0.531056864452494	0.608700885177925	-0.375716840740583	0.657719733783745	0.407214584103428	0.169745275143376	-0.0128137757392524	1.04051392295473	0.358683220614941
ENSG00000006062.16|MAP3K14	3.03504350121833	3.06389650186688	3.16513730797317	2.65902291968588	2.93203544740581	2.09129509509437	3.04355808643808	2.74803468060727	2.84307428737037	2.74032823911932	2.84975324764657	2.93585599600863
ENSG00000006071.13|ABCC8	0.979200140063498	1.2000932270678	1.29142402052905	1.33060132326158	1.4075842075525	0.763643353321865	0.868315595357271	1.17707354872113	1.06378617293763	0.900479227289456	1.62932121149101	0.915381096219255
ENSG00000006118.14|TMEM132A	5.4519560871622	5.80699492607073	5.39806321072844	5.59927894258335	5.1734404307483	5.28060591272046	5.45933736283436	5.58985345070026	5.3368286091762	5.62084118641669	5.5556722733161	5.36642309286506
ENSG00000006125.18|AP2B1	8.43183809456638	8.47069617956062	8.47422020885903	8.44804065035856	8.61601656394698	8.55653551306968	8.59281873552451	8.4249166445928	8.48517231358924	8.45263677267999	8.53366267529818	8.53606953367187
ENSG00000006194.10|ZNF263	5.23314168721494	5.19732713050134	5.29469325664676	5.15014561889496	5.75317368311741	5.34280105576053	5.52050736346036	5.31565826193649	5.60201564938153	5.20624574188966	5.2726635505868	5.32279908690841
ENSG00000006210.7|CX3CL1	6.29427977645053	6.3349863794602	6.33319873230279	6.41477435630402	5.79797692579613	5.82502702741263	6.01621254032124	6.27449818872805	6.21270338817714	6.07046150190261	6.19880030830368	6.16351176500437
ENSG00000006282.21|SPATA20	5.43731040337153	5.9302905399964	5.3963763199361	5.71095440338313	5.4811993576899	5.77190422759577	5.54111196180206	6.06929056670126	5.37392963349534	5.80835173021512	5.71147080925872	5.77546671726889
ENSG00000006283.18|CACNA1G	1.69164169138855	1.30806766970963	1.8785027843662	0.0894300168323469	1.1751136679312	1.17197409856412	1.73571704728978	0.89398975969363	1.82314624524959	0.916062222224838	1.7735127246701	0.459497175743203
ENSG00000006327.13|TNFRSF12A	5.94938617216397	6.02486639635617	5.91854705172578	5.91344962345803	5.47807475990377	5.65431904024704	5.58112753144845	5.86313874894229	5.80665745364428	5.95403727753432	5.76602660868937	5.66473332225478
ENSG00000006451.8|RALA	6.32178001406965	6.15952891509116	6.25670720083675	6.24085550702165	6.51068229985356	6.29002999958571	6.29702029935454	6.09181964216097	6.34492060033713	6.27750316627824	6.20529166092554	6.25649651144609
ENSG00000006453.14|BAIAP2L1	2.50751066418615	2.57888944978391	2.4390344437681	2.59689730042707	3.32980155103969	3.0285134816372	3.11791931061303	3.16760235210511	2.73289349143253	2.83283205672292	2.85537117602231	2.96198755260237
ENSG00000006459.11|KDM7A	2.69646113311569	2.81567789405163	2.44147778426841	2.08480602575693	3.67140333207731	2.87143826852807	3.15013046866221	2.51458893631455	2.93823239040447	2.88416144935398	2.86878355877547	2.43181452285349
ENSG00000006468.14|ETV1	8.29278892213775	8.28783239759511	8.35817806855886	8.1887228657952	7.45254425918129	7.93807940194368	7.90155633564637	7.9235058114411	8.0940117246108	8.04655057677953	8.0287545436192	8.00228718614015
ENSG00000006530.17|AGK	6.49081546170929	6.3805491104861	6.49719190240612	6.54288000354966	6.01901716736575	6.15125663032644	6.25578468937243	6.26170694860647	6.3835383657696	6.2893871001659	6.31214852620448	6.31452696477115
ENSG00000006534.16|ALDH3B1	3.94869679992987	4.3816802295472	3.93138992163588	4.43961153286706	4.42473752028286	4.08083844962532	4.0762557409726	4.75048456396937	3.8220635466637	4.46352686373534	4.15667403134962	4.57458293766642
ENSG00000006576.16|PHTF2	7.2584365050192	7.13595703850865	7.26862951279172	7.12524776773445	6.71735822259455	6.85737261646649	7.07810713889463	6.94016856276755	7.11686353935775	6.95896358921427	7.10427639694544	7.01053515687117
ENSG00000006607.14|FARP2	6.63997307608996	6.76338569204141	6.71205006278467	6.76733616753753	6.27127216273859	6.46463101095559	6.53956251177814	6.65775218192803	6.54377900015003	6.67279154889304	6.55032050440623	6.64109037947765
ENSG00000006625.18|GGCT	6.11792546489716	6.04227576663444	6.27124989719288	6.07827671914311	5.54692954469924	5.83032988690182	5.73531522983531	5.7677430153179	6.05860697381886	5.90000878067329	5.82388392605209	5.91252308176669
ENSG00000006634.8|DBF4	6.23771809326266	5.78377704865796	6.19461639677386	5.26153717875873	5.36689281370507	5.55758018693553	5.77683313811702	5.32529140371571	5.93990609956336	5.68712935027879	5.72205347112555	5.40303420899557
ENSG00000006638.11|TBXA2R	1.91133329556567	2.07939084298762	1.74803137647739	1.78799764074962	2.41433944249378	2.39790486239554	2.35012088685415	2.16734849544344	2.00538969700306	2.4036090520351	2.22633866340861	1.79289600903683
ENSG00000006652.14|IFRD1	6.43163264242509	6.12528931635062	6.33807314476948	6.01438042173117	6.33876666639248	6.19295630701283	6.24390404708776	6.01529000040984	6.37202040585681	6.07813281718792	6.33137126142934	6.06862178861557
ENSG00000006695.11|COX10	4.0146367858539	4.16888449805548	4.09073486787504	4.31169506017549	4.46642483948371	4.26057384188003	4.50252005578918	4.36821457522612	4.37533461950164	4.18040347848161	4.17783322991168	4.35827093427455
ENSG00000006704.10|GTF2IRD1	5.31206144891312	5.08822325546068	5.29816605765001	5.03675017292741	5.71230045438203	5.49987198025966	5.5800691990259	5.33688876571032	5.39229336104151	5.3453279171703	5.48446447211011	5.21007991684266
ENSG00000006712.15|PAF1	6.85985067025924	6.75598006500665	6.71561144159682	6.77788755115861	6.32745622926976	6.55474594373071	6.51105035943617	6.68603334083397	6.76660730569177	6.72683578344963	6.6114371194826	6.48942759202196
ENSG00000006715.16|VPS41	5.94451335460491	6.03691503208811	5.9984331562311	5.85189683503107	6.00190013271345	5.84316922288868	5.91684052065117	5.70970900240679	5.913982099517	5.90206992335014	5.89244129837665	5.94319530706385
ENSG00000006744.19|ELAC2	6.58065443652342	6.72509198830735	6.57947490069996	6.70075821627841	6.0949353210388	6.45358433526937	6.30608665652463	6.6664186081083	6.52042394086912	6.52221085772486	6.45963973653299	6.55122769624815
ENSG00000006756.16|ARSD	4.63059825673734	5.07674114784752	4.85986586680824	5.04018261019559	4.49434952935593	4.78452555263928	4.73536643488871	5.10881873316101	4.59706688381699	4.91362138935708	4.76984844654875	5.084687346094
ENSG00000006831.10|ADIPOR2	6.69906342770986	6.66548672081346	6.66160439060035	6.50482515416804	6.42914898363695	6.50144650400002	6.57092276548256	6.39903314240805	6.56927782457553	6.47922010916891	6.61079053531503	6.55647707535018
ENSG00000006837.12|CDKL3	1.34277970454532	0.859356839777727	1.30340353212697	1.7907692676902	1.18511312867934	1.41716865745213	1.559141077719	1.65737893430815	1.26492260814276	1.71834825326969	0.777883597958037	1.79640111177893
