	LMP_827_R1B1	LMP.Olap_827_R1B1	LMP_827_R2B1	LMP.Olap_827_R2B1	LMP_827_R3B2	LMP.Olap_827_R3B2
ENSG00000005020.13|SKAP2	6.44178054286849	6.55034839512827	6.44752907599469	6.36687503515187	6.44813592306224	6.45513060150942
ENSG00000005022.6|SLC25A5	7.63227570933847	7.59080763605167	7.71460239531646	7.62669509141511	7.71929371337353	7.56289670268733
ENSG00000005059.16|MCUB	4.64078874231285	4.49476172077003	5.63688353708596	5.03920025000703	5.01170954298802	4.89410758209992
ENSG00000005073.5|HOXA11	0.435882614397985	1.26227603644227	0.923094472771953	0.5217123861253	1.1668419895328	0.404640765335958
ENSG00000005075.15|POLR2J	5.95515921101669	5.76034984861784	5.90044450055341	5.81857616803717	5.82466063888861	5.89260422522395
ENSG00000005100.13|DHX33	6.06509171637898	6.07504705531728	5.76003534241134	5.90225827678246	5.90387638620414	5.99733980924089
ENSG00000005156.11|LIG3	5.07717680232399	5.05689822308617	5.14326355635913	4.82135493901894	5.0464742476162	5.00287251277792
ENSG00000005175.10|RPAP3	5.90990804343121	6.08542478263766	5.7180346616522	5.848529228758	5.91621524349026	5.86473311474928
ENSG00000005189.19|REXO5	3.0397200394452	2.8046160062832	3.20481792677125	3.01345159787858	2.99435447803837	3.03694830715074
ENSG00000005194.15|CIAPIN1	6.29570562044084	6.31251413335503	5.98075813751601	6.24255518603931	6.21571023706554	6.20005630161006
