	Ola_602_R1B1	LMP.Olap_602_R1B1	Ola_602_R2B2	LMP.Olap_602_R2B2
ENSG00000111678.11|C12orf57	5.20841059851157	5.40458973544755	5.32473990439188	5.28826042956723
ENSG00000111684.11|LPCAT3	4.32218202308743	4.4329662715002	4.38947475467041	4.36567353991722
ENSG00000111696.12|NT5DC3	1.58132563822127	1.46240955998776	1.00450276499165	2.03923243321738
ENSG00000111707.12|SUDS3	5.43177876670662	5.24905531549535	5.3293144738559	5.35151960834606
ENSG00000111711.10|GOLT1B	4.79834568243039	4.88007047230419	4.79199135199356	4.88642480274102
ENSG00000111716.12|LDHB	8.38904340788278	8.33906588975973	8.36405464882125	8.36405464882125
ENSG00000111725.11|PRKAB1	4.32742143472652	4.29703747850323	4.39670803621293	4.22775087701681
ENSG00000111726.13|CMAS	4.26326274754078	4.42633097574817	4.34280274998952	4.34679097329943
ENSG00000111727.12|HCFC2	4.05591213804947	3.96123084214275	3.95247400571674	4.06466897447549
ENSG00000111728.10|ST8SIA1	3.63368722241803	3.15337876856615	3.41224812798492	3.37481786299926
ENSG00000111731.12|C2CD5	5.35865423896453	5.25775362440763	5.23459280810654	5.38181505526562
ENSG00000111737.12|RAB35	5.64145256793264	5.48427632438531	5.59807102357807	5.52765786873988
ENSG00000111752.11|PHC1	6.50238670308414	6.44999118475012	6.52891706989881	6.42346081793545
ENSG00000111775.3|COX6A1	6.40691409484397	6.4211673036295	6.47825409050533	6.34982730796814
ENSG00000111783.12|RFX4	6.57280790354979	6.42248571497947	6.56532191372163	6.42997170480763
ENSG00000111785.20|RIC8B	4.8989588536579	4.77156223757614	4.84399637627524	4.82652471495881
ENSG00000111786.9|SRSF9	6.67868727698012	6.64935655097016	6.70515000346181	6.62289382448847
ENSG00000111788.10|AC009533.1	3.79721605218787	4.17858488483955	3.78856499048271	4.18723594654471
ENSG00000111790.14|FGFR1OP2	4.9964117739976	4.97436651087828	4.92340915356446	5.04736913131142
ENSG00000111799.21|COL12A1	6.66359611500549	6.45036338615113	6.54686321247283	6.56709628868379
ENSG00000111801.16|BTN3A3	3.29458085646016	3.38077390029074	3.48261019335818	3.19274456339272
ENSG00000111802.14|TDP2	5.38514782957525	5.29588992227686	5.23134888485214	5.44968886699996
ENSG00000111817.17|DSE	1.84904558194249	1.94031581667894	2.19477294810345	1.59458845051798
ENSG00000111832.13|RWDD1	4.60042994844275	4.19628192762947	4.37941440316995	4.41729747290228
ENSG00000111843.14|TMEM14C	4.79172840532609	5.00523849261703	4.8999291385685	4.89703775937462
ENSG00000111845.5|PAK1IP1	4.67807739346209	4.85323592511546	4.82697132204974	4.70434199652781
ENSG00000111846.17|GCNT2	5.72758237823935	5.80960045117278	5.70939935111514	5.82778347829698
ENSG00000111850.11|SMIM8	3.03598156589	3.09810016597675	3.07594835114387	3.05813338072288
ENSG00000111859.17|NEDD9	5.70480717805139	5.87248038524443	5.77466158323612	5.8026259800597
ENSG00000111860.14|CEP85L	4.90304876491063	4.74423387010661	4.75446704162111	4.89281559339612
ENSG00000111875.8|ASF1A	5.61430483498477	5.61115275817825	5.64248685224797	5.58297074091506
ENSG00000111877.17|MCM9	4.22743838921094	4.27662215747285	4.28554830757462	4.21851223910917
ENSG00000111879.19|FAM184A	4.07192887042698	4.31827381689968	4.0697911536596	4.32041153366707
ENSG00000111880.16|RNGTT	5.21579675144622	5.07580343841217	5.19837172599754	5.09322846386085
ENSG00000111886.10|GABRR2	0.776997918620669	0.160327060917744	0.373857005433412	0.563467974105001
ENSG00000111897.7|SERINC1	7.7884453344701	7.7304212437461	7.77960860919749	7.73925796901871
ENSG00000111906.17|HDDC2	4.85733409439771	4.56289625850061	4.77167748517336	4.64855286772497
ENSG00000111911.7|HINT3	4.26798993434321	4.28753157383882	4.36978407095589	4.18573743722614
ENSG00000111912.20|NCOA7	2.94862279144359	3.32750252961566	3.1417812912079	3.13434402985134
ENSG00000111913.18|RIPOR2	-0.0959224260691409	0.423565349034963	0.727438703341109	-0.399795780375287
ENSG00000111961.18|SASH1	6.72463444519979	6.61661242689527	6.75272374549877	6.58852312659629
ENSG00000111962.8|UST	4.29159841609548	4.055575953968	4.3098860427388	4.03728832732469
ENSG00000112029.10|FBXO5	5.21244116716719	5.47522207098067	5.13588119918116	5.5517820389667
ENSG00000112031.16|MTRF1L	5.17104329085917	4.84127823230308	5.03363986669249	4.97868165646976
ENSG00000112033.14|PPARD	4.60130066174261	5.01331180769728	4.88294428186968	4.73166818757021
ENSG00000112039.4|FANCE	3.76163118223853	3.75493445167265	3.71444240231358	3.8021232315976
ENSG00000112062.10|MAPK14	5.48584846000534	5.56783812055697	5.54913199416728	5.50455458639503
ENSG00000112078.14|KCTD20	6.64172703323124	6.64172703323124	6.62768539861206	6.65576866785041
ENSG00000112079.9|STK38	5.21887308664967	5.109805807397	5.11656305332253	5.21211584072413
ENSG00000112081.17|SRSF3	8.4227179616696	8.36959204085329	8.41398337543623	8.37832662708665
ENSG00000112096.18|SOD2	5.49819748327338	5.31142110819392	5.38885738981061	5.42076120165668
ENSG00000112110.10|MRPL18	4.69121112941301	4.59724802879926	4.59934882730968	4.68911033090259
ENSG00000112118.19|MCM3	7.95578732585858	8.03540026667104	7.84351274776586	8.14767484476376
ENSG00000112130.17|RNF8	4.45523056699702	4.67124679501832	4.50328359685608	4.62319376515926
ENSG00000112139.16|MDGA1	3.73872481036879	4.19989351627909	3.8614340958324	4.07718423081547
ENSG00000112144.15|ICK	4.66747492016099	4.61751200333526	4.71580122746986	4.56918569602639
ENSG00000112146.16|FBXO9	5.06168663135229	5.16436172374936	5.12043562968676	5.10561272541488
ENSG00000112149.10|CD83	4.51232130557892	4.79410352420709	4.37084547438545	4.93557935540056
ENSG00000112159.12|MDN1	5.5719765800218	5.2876247535646	5.54142889903442	5.31817243455198
ENSG00000112167.10|SAYSD1	3.69366314242549	3.51269071077214	3.57141923279952	3.63493462039811
ENSG00000112182.15|BACH2	3.47419885807444	3.35931315698686	3.51666261206224	3.31684940299905
ENSG00000112183.15|RBM24	-0.374630599988957	0.417645647251168	0.0215075236311052	0.0215075236311052
ENSG00000112186.12|CAP2	5.69741516853875	5.5742234698719	5.72470471623674	5.54693392217391
ENSG00000112200.17|ZNF451	5.84185604677817	5.83702567913392	5.86239930257983	5.81648242333225
ENSG00000112208.11|BAG2	3.16451533060389	3.21972968084658	2.97950308948156	3.40474192196891
ENSG00000112210.12|RAB23	4.3680978143647	4.62732471346147	4.39762011472878	4.59780241309739
ENSG00000112232.9|KHDRBS2	3.04212443486697	2.22040745773863	3.0379161053724	2.2246157872332
ENSG00000112234.9|FBXL4	4.32132819663887	4.29579689577046	4.20412386268508	4.41300122972425
ENSG00000112237.13|CCNC	5.5183999333591	5.51883121647943	5.47016784778077	5.56706330205776
ENSG00000112242.15|E2F3	6.25074307227897	6.30389348370706	6.20727732421076	6.34735923177527
ENSG00000112245.11|PTP4A1	6.37232495703695	6.33171345324211	6.36634848619839	6.33768992408068
ENSG00000112249.14|ASCC3	4.96666277525037	4.91728714850786	4.92066594014065	4.96328398361758
ENSG00000112276.14|BVES	5.72392124773841	5.74861679197821	5.71224026291637	5.76029777680025
ENSG00000112280.16|COL9A1	3.62224086165228	2.42363851512526	3.42290688215692	2.62297249462062
ENSG00000112282.18|MED23	5.4610386942234	5.57921308327064	5.48134707454938	5.55890470294466
ENSG00000112290.13|WASF1	5.41613040840572	5.53772020142748	5.4826267580795	5.4712238517537
ENSG00000112293.15|GPLD1	2.0698780872893	2.21710454864847	2.12018411638304	2.16679851955473
ENSG00000112294.12|ALDH5A1	5.2810584787537	5.4691361738965	5.42319426562251	5.32700038702769
ENSG00000112297.15|CRYBG1	1.96296002206715	2.27430214607762	2.09136380965728	2.14589835848749
ENSG00000112304.11|ACOT13	5.13468001421889	5.03462625362068	5.12247205035822	5.04683421748135
ENSG00000112305.14|SMAP1	5.45841641540898	5.28252480316083	5.48101512208508	5.25992609648473
ENSG00000112306.8|RPS12	7.92669724350937	8.00724267118061	8.02488879528062	7.90905111940936
ENSG00000112308.13|C6orf62	6.81907263719131	6.77576121037778	6.77954728156326	6.81528656600583
ENSG00000112309.10|B3GAT2	0.517836488610023	0.724292327227356	0.877618653471332	0.364510162366047
ENSG00000112312.10|GMNN	5.02461858724448	5.39088360765111	5.12568394613546	5.28981824876013
ENSG00000112319.19|EYA4	6.65078184543723	6.45169479617082	6.53510995434414	6.56736668726392
ENSG00000112320.12|SOBP	6.53549367757035	6.38665373681931	6.55180382418517	6.37034359020448
ENSG00000112333.11|NR2E1	2.95086863049464	3.05364791116135	2.83756407045518	3.16695247120081
ENSG00000112335.15|SNX3	6.69039519536455	6.71111756578969	6.74163122909152	6.65988153206273
ENSG00000112339.14|HBS1L	5.40306509034824	5.35547923930054	5.28938406622209	5.4691602634267
ENSG00000112343.11|TRIM38	4.48812691081409	4.55457744303805	4.4923486216163	4.55035573223585
ENSG00000112357.13|PEX7	1.56172427598026	1.39905283240733	1.43569241273598	1.52508469565162
ENSG00000112365.4|ZBTB24	4.47085193444556	4.59717842266774	4.45893028766607	4.60910006944724
ENSG00000112367.10|FIG4	4.30409629492576	4.58026417744694	4.36414860937009	4.5202118630026
ENSG00000112378.12|PERP	0.449367557382392	0.518874962812893	0.321660738199578	0.646581781995707
ENSG00000112379.9|ARFGEF3	3.73401941134116	3.63506585422435	3.61089656294806	3.75818870261744
ENSG00000112394.17|SLC16A10	2.31249982179131	2.19670304718999	2.21548240730135	2.29372046167995
ENSG00000112406.5|HECA	4.52124186498417	4.73114735551243	4.4506702111789	4.80171900931771
ENSG00000112414.14|ADGRG6	4.06488024821003	3.94996868693942	3.92279432503589	4.09205461011356
ENSG00000112419.14|PHACTR2	2.13614514083583	2.18855850835729	1.70514015071261	2.61956349848051
ENSG00000112425.15|EPM2A	2.0583315979148	0.766405948142168	1.44125139548209	1.38348615057488
ENSG00000112473.18|SLC39A7	7.47778618893251	7.44809048218308	7.43651838413205	7.48935828698353
ENSG00000112511.17|PHF1	5.79380864987514	6.0224718029913	5.85294807560015	5.96333237726629
ENSG00000112514.15|CUTA	6.17964200179683	6.3065125997748	6.32489473097568	6.16125987059595
ENSG00000112531.17|QKI	9.03072266058554	8.73256154247633	8.98797931329287	8.77530488976899
ENSG00000112539.15|C6orf118	-0.634547286880696	-0.460568301952458	-0.732263062463073	-0.36285252637008
ENSG00000112559.14|MDFI	5.7912142866717	5.78306690878653	5.96306357366131	5.61121762179692
ENSG00000112561.18|TFEB	3.32674205753584	3.34104665364927	3.50174990984475	3.16603880134036
ENSG00000112576.12|CCND3	5.2280818594437	5.55395785503415	5.39629862910199	5.38574108537586
ENSG00000112578.10|BYSL	5.11266513669994	5.11181332112605	5.07611116720115	5.14836729062484
ENSG00000112584.13|FAM120B	4.9362303691294	4.91573688510854	5.01034993224601	4.84161732199192
ENSG00000112592.14|TBP	3.88080249875065	4.01228709739732	3.96006549009223	3.93302410605574
ENSG00000112599.9|GUCA1B	1.09441266000253	1.27560148181606	1.38561449989863	0.98439964191997
ENSG00000112624.12|BICRAL	4.13132996800286	4.00000884131027	4.16010198637589	3.97123682293723
ENSG00000112640.15|PPP2R5D	6.41995050418869	6.61476382907554	6.5396111444448	6.49510318881944
ENSG00000112651.12|MRPL2	4.2395808042446	4.27632088595687	4.28944113966949	4.22646055053198
ENSG00000112655.16|PTK7	6.86908752910084	6.91854152807114	6.87523699007202	6.91239206709997
ENSG00000112658.8|SRF	5.80438418973764	5.75911972526251	5.80205512822265	5.7614487867775
ENSG00000112659.14|CUL9	6.44111213732641	6.44444900258272	6.45453208269149	6.43102905721764
ENSG00000112667.12|DNPH1	3.48433983403512	3.62460202058489	3.57637185212195	3.53257000249806
ENSG00000112679.14|DUSP22	5.14227255211886	5.09757536738956	5.10038004848086	5.13946787102756
ENSG00000112685.14|EXOC2	6.36191588552645	6.11415253012052	6.39296825166437	6.08310016398259
ENSG00000112695.11|COX7A2	6.09032930962273	6.08382666033525	6.17790915933498	5.996246810623
ENSG00000112697.16|TMEM30A	7.53478997758838	7.47522888699622	7.51494431513604	7.49507454944856
ENSG00000112699.11|GMDS	3.56855833813331	3.26964412905988	3.59113598150065	3.24706648569255
ENSG00000112701.18|SENP6	6.33742255359151	6.33410539511351	6.28597083380685	6.38555711489817
ENSG00000112715.21|VEGFA	6.81954642280194	7.0137146320015	6.82151639913627	7.01174465566717
ENSG00000112739.17|PRPF4B	6.99625305875049	6.90153874976199	6.88130653574264	7.01648527276983
ENSG00000112742.10|TTK	6.05677822132996	6.24225251066666	6.09734019718692	6.2016905348097
ENSG00000112759.18|SLC29A1	5.70715234525493	6.10952320609375	5.63867874362277	6.17799680772591
ENSG00000112763.17|BTN2A1	5.20845009400668	5.08133854059575	5.10503037710304	5.18475825749939
ENSG00000112769.19|LAMA4	8.59657913674824	8.5130481923287	8.63042297520342	8.47920435387352
ENSG00000112773.16|TENT5A	3.16503103655072	3.52219910099504	3.4343210263035	3.25290911124226
ENSG00000112787.13|FBRSL1	4.75281350958771	4.74144285533783	4.74561592929492	4.74864043563061
ENSG00000112851.14|ERBIN	8.0170884654221	7.88097916433393	7.98063860125747	7.91742902849856
ENSG00000112852.6|PCDHB2	0.0394479776842805	0.531685237699847	0.144407776888283	0.426725438495844
ENSG00000112855.16|HARS2	4.84529760579626	4.77254258862079	4.73727079507832	4.88056939933873
ENSG00000112874.10|NUDT12	4.70387803187655	4.52056400842508	4.59923547103893	4.6252065692627
ENSG00000112877.8|CEP72	4.29393216891464	4.54494582901713	4.24283341944061	4.59604457849115
ENSG00000112893.9|MAN2A1	5.76108515123675	5.58789520378616	5.72957455797404	5.61940579704887
ENSG00000112902.12|SEMA5A	8.39407746513726	7.78699089349833	8.41805537233932	7.76301298629628
ENSG00000112941.14|TENT4A	5.94023326248191	6.08921339406776	5.93212261292857	6.0973240436211
ENSG00000112972.15|HMGCS1	8.65315308366922	8.4064419415013	8.61594692095031	8.44364810422021
ENSG00000112977.15|DAP	7.04713375299889	6.97590617913773	7.04298497765844	6.98005495447818
ENSG00000112981.5|NME5	0.909768499757754	0.512545187727818	1.11261885059171	0.309694836893863
ENSG00000112983.17|BRD8	6.63910101434975	6.68645724046423	6.64239761979328	6.6831606350207
ENSG00000112984.12|KIF20A	6.49391430557754	6.50283599605208	6.64461158358058	6.35213871804905
ENSG00000112992.17|NNT	7.65497507118196	7.69834300841549	7.65381103797093	7.69950704162653
ENSG00000112996.11|MRPS30	5.66118705500125	5.63045667431994	5.63909671426091	5.65254701506028
ENSG00000113013.14|HSPA9	8.040035958772	7.97284144034348	7.99734647207243	8.01553092704305
ENSG00000113048.16|MRPS27	6.99563518551336	6.90155120174652	6.92337344354471	6.97381294371516
ENSG00000113068.9|PFDN1	5.51957434228389	5.56185687332481	5.48912367080996	5.59230754479874
ENSG00000113070.8|HBEGF	2.61100962485039	2.48141763794558	2.28546588512433	2.80696137767164
ENSG00000113083.14|LOX	1.1171545260557	1.45570352776373	1.19562243532768	1.37723561849175
ENSG00000113108.19|APBB3	4.71512899585808	4.67355352170505	4.8240189639009	4.56466355366223
ENSG00000113119.12|TMCO6	3.26351783180348	3.19645776902948	3.26432513742452	3.19565046340843
ENSG00000113140.11|SPARC	9.74927537205205	9.85938241998482	9.79713153499452	9.81152625704235
ENSG00000113141.18|IK	6.63262294082624	6.52819759691368	6.48670282774476	6.67411770999516
ENSG00000113161.16|HMGCR	8.17341957349393	8.17071465204233	8.1669217340739	8.17721249146236
ENSG00000113163.16|COL4A3BP	6.90403024245291	6.78131263694503	6.81358003565825	6.87176284373968
ENSG00000113194.13|FAF2	6.34210613943734	6.14993386294308	6.26333994339593	6.22870005898448
ENSG00000113205.5|PCDHB3	5.30224367769981	4.88598807533939	5.24600758705939	4.94222416597981
ENSG00000113209.8|PCDHB5	6.57194404735584	6.54140114456977	6.60104102773403	6.51230416419158
ENSG00000113211.5|PCDHB6	0.64945224587156	0.795611619656635	1.11528913293331	0.329774732594888
ENSG00000113212.6|PCDHB7	-0.10013584738348	-0.254526890355553	-0.523399214153308	0.168736476414275
ENSG00000113231.13|PDE8B	4.26803712771338	4.30110666894829	4.18038464472123	4.38875915194044
ENSG00000113240.13|CLK4	4.62218724253613	4.58865589725181	4.63210773308469	4.57873540670325
ENSG00000113248.6|PCDHB15	1.94373299489878	2.2034817213434	1.81503192695506	2.33218278928713
ENSG00000113262.16|GRM6	1.24583203503093	1.14130079701408	1.048676771151	1.33845606089401
ENSG00000113269.14|RNF130	5.45875930224421	5.20813865269961	5.31468350651122	5.3522144484326
ENSG00000113272.14|THG1L	3.63042310617545	3.7910259616076	3.71454311305898	3.70690595472407
ENSG00000113273.17|ARSB	4.75099204736468	4.42825662697011	4.72996031491578	4.44928835941901
ENSG00000113282.13|CLINT1	6.11874310604824	6.04506193103728	6.06425270505756	6.09955233202796
ENSG00000113296.14|THBS4	4.02459907139063	4.03759683045159	4.06907426380883	3.99312163803338
ENSG00000113300.12|CNOT6	5.73850554917639	5.65151444041595	5.68704659832116	5.70297339127118
ENSG00000113312.11|TTC1	4.98763740287432	4.91556603161272	4.98515857097781	4.91804486350923
ENSG00000113318.10|MSH3	5.1751398555305	4.93532340967523	5.07698572239426	5.03347754281147
ENSG00000113319.13|RASGRF2	0.691750790753698	0.738517626678639	0.617759007890232	0.812509409542105
ENSG00000113328.19|CCNG1	4.73761012672222	5.01120943682373	4.80142043333173	4.94739913021423
ENSG00000113356.12|POLR3G	4.06546841097238	4.12115421863585	4.03482657932851	4.15179605027971
ENSG00000113360.16|DROSHA	7.3911600943549	7.41013572018049	7.30633017243508	7.49496564210031
ENSG00000113361.13|CDH6	6.62631531357849	6.37666947718812	6.56060684664608	6.44237794412053
ENSG00000113368.12|LMNB1	7.8111774976642	7.85425886196614	7.73991839866076	7.92551796096958
ENSG00000113369.9|ARRDC3	6.73140772811447	6.95141913627605	6.67794011347394	7.00488675091659
ENSG00000113384.14|GOLPH3	6.5994290248547	6.61714882947987	6.62583924611167	6.5907386082229
ENSG00000113387.12|SUB1	7.92234396357591	7.9476758808133	7.95422466189797	7.91579518249124
ENSG00000113391.19|FAM172A	5.09514267040668	4.56385735787035	5.00960919870471	4.64939082957233
ENSG00000113407.13|TARS	7.57347829406238	7.52850891912471	7.55238240041971	7.54960481276737
ENSG00000113441.16|LNPEP	6.2285244527688	6.24541531339174	6.0791346548032	6.39480511135734
ENSG00000113448.19|PDE4D	1.30563841421779	0.598465307807091	0.939749363929054	0.964354358095828
ENSG00000113456.19|RAD1	5.66305686125308	5.91416987491394	5.67185155080633	5.9053751853607
ENSG00000113460.12|BRIX1	6.05698868898576	6.09708499991984	6.06403285461761	6.09004083428799
ENSG00000113504.21|SLC12A7	5.35035318095567	5.43685877209377	5.51077433693478	5.27643761611465
ENSG00000113522.14|RAD50	5.53954179045881	5.6274657438775	5.60063908305266	5.56636845128365
ENSG00000113532.13|ST8SIA4	2.67740441352976	2.37977344992435	2.50965419060432	2.54752367284979
ENSG00000113552.16|GNPDA1	6.00941493626952	6.11632298391944	6.15178093603453	5.97395698415443
ENSG00000113555.5|PCDH12	0.999926659009438	0.759430170828264	0.689605756574033	1.06975107326367
ENSG00000113558.18|SKP1	7.79112198357621	7.67153226336845	7.75650974471927	7.70614450222538
ENSG00000113569.16|NUP155	7.1102372204796	7.23244833617679	7.10728660361438	7.23539895304202
ENSG00000113575.10|PPP2CA	6.89740873449285	6.82996544306169	6.91309999617564	6.81427418137889
ENSG00000113578.18|FGF1	3.2042994393502	3.1833895285878	3.24867990526228	3.13900906267572
ENSG00000113580.15|NR3C1	4.95956550278021	4.95906334779095	4.90622273708373	5.01240611348742
ENSG00000113583.8|C5orf15	5.66488204304073	5.66328929036695	5.64566814030405	5.68250319310363
ENSG00000113593.12|PPWD1	5.57606509985826	5.70653178287356	5.56912887566939	5.71346800706243
ENSG00000113594.10|LIFR	5.93216171245011	5.68072619722101	5.8271587693836	5.78572914028752
ENSG00000113595.15|TRIM23	5.14857682349335	5.25819919160707	5.0796924412241	5.32708357387632
ENSG00000113597.18|TRAPPC13	5.46674920002692	5.43892120692081	5.41509974205475	5.49057066489298
ENSG00000113615.13|SEC24A	5.27462590810681	5.03376111112124	5.13676934700874	5.1716176722193
ENSG00000113621.14|TXNDC15	5.32712528995051	5.36697993819825	5.38631435659317	5.3077908715556
ENSG00000113638.14|TTC33	4.20174554987776	4.27142040357892	4.16460880520621	4.30855714825047
ENSG00000113643.9|RARS	5.74248951512412	5.66167818996675	5.69580974565426	5.70835795943662
ENSG00000113648.16|H2AFY	7.63629958030752	7.77352027295792	7.64105943704907	7.76876041621637
ENSG00000113649.11|TCERG1	6.43588305467917	6.54023433452688	6.42281808684288	6.55329930236318
ENSG00000113657.13|DPYSL3	6.81512269589925	6.79069911925761	6.79940897156089	6.80641284359597
ENSG00000113658.18|SMAD5	6.01304088112221	6.10285782880284	5.97594576920127	6.13995294072378
ENSG00000113712.17|CSNK1A1	7.48838048193863	7.40268098769976	7.49468541433464	7.39637605530374
ENSG00000113716.13|HMGXB3	6.01619629151475	6.05634121726235	6.01300725611107	6.05953025266603
ENSG00000113719.16|ERGIC1	7.45236513421233	7.29546469733135	7.43937146666369	7.30845836487999
ENSG00000113721.14|PDGFRB	3.62714861221931	3.02752238186953	3.45496549282248	3.19970550126636
ENSG00000113732.9|ATP6V0E1	4.93024927533518	4.85087386945282	4.9737553926446	4.8073677521434
ENSG00000113734.17|BNIP1	3.45554396353223	3.29828085393149	3.46969342055719	3.28413139690652
ENSG00000113742.13|CPEB4	4.28535202255087	4.19742901364745	4.22060756351872	4.26217347267961
ENSG00000113749.7|HRH2	5.62975580319484	5.50444542488911	5.54253307466158	5.59166815342237
ENSG00000113758.13|DBN1	7.52776156942468	7.55823014269678	7.60665232951151	7.47933938260995
ENSG00000113761.12|ZNF346	4.09039281194823	4.16229368259179	4.04649286084828	4.20619363369173
ENSG00000113790.11|EHHADH	5.20074130287895	5.10437274778273	5.10502283473671	5.20009121592497
ENSG00000113810.16|SMC4	8.68078186591566	8.8169420477786	8.63393957634334	8.86378433735092
ENSG00000113811.11|SELENOK	4.52349993016435	4.64385591703947	4.58944959645661	4.57790625074721
ENSG00000113812.14|ACTR8	4.90078575158056	4.85613479264032	4.86896212199951	4.88795842222137
ENSG00000113838.13|TBCCD1	4.83778004383621	4.71253228866762	4.82639037531321	4.72392195719063
ENSG00000113845.9|TIMMDC1	5.58566233512252	5.54372515574631	5.5736610587334	5.55572643213544
ENSG00000113851.14|CRBN	5.31401646267597	5.19714131303861	5.31046332885349	5.20069444686109
ENSG00000113916.18|BCL6	6.56258943483928	6.43430936286382	6.54527916990527	6.45161962779783
ENSG00000113966.10|ARL6	2.93128517014266	2.83187147417251	2.96406684280383	2.79908980151134
ENSG00000113971.20|NPHP3	5.1050802541229	5.03523763078939	5.01478406522049	5.12553381969181
ENSG00000114019.14|AMOTL2	4.41356281346417	4.01534375679291	4.30969617127301	4.11921039898406
ENSG00000114021.12|NIT2	4.9875065168103	5.08639026161515	5.03581892675593	5.03807785166952
ENSG00000114023.15|FAM162A	4.14393377764625	4.18258865608457	4.11866855986378	4.20785387386703
ENSG00000114026.21|OGG1	5.54082148521592	5.66405457731608	5.56131299748092	5.64356306505108
ENSG00000114030.13|KPNA1	6.47880956993248	6.39739530555127	6.43249830410247	6.44370657138128
ENSG00000114054.14|PCCB	6.08396504653252	5.9661858906596	6.14307707205754	5.90707386513457
ENSG00000114062.19|UBE3A	7.42937707513959	7.30852677368714	7.35282976964134	7.38507407918539
ENSG00000114098.17|ARMC8	5.94892770879207	5.84284397979208	5.92576581764546	5.86600587093869
ENSG00000114107.9|CEP70	4.73362180959955	4.51016013624019	4.60761026130846	4.63617168453129
ENSG00000114120.12|SLC25A36	6.35630694058101	6.38267556387783	6.2420403356739	6.49694216878494
ENSG00000114125.14|RNF7	5.50113243577456	5.35703049554896	5.49271659666855	5.36544633465497
ENSG00000114126.17|TFDP2	6.65674073804309	6.83722975144793	6.67232971177198	6.82164077771903
ENSG00000114127.10|XRN1	5.26324276064049	5.11720068872315	5.12758541601174	5.25285803335191
ENSG00000114166.8|KAT2B	6.12520800741225	5.86632978591701	6.04931068450826	5.942227108821
ENSG00000114200.10|BCHE	7.45390773185303	7.24834273832936	7.41038076618783	7.29186970399457
ENSG00000114209.15|PDCD10	5.16656739690597	5.24271612654953	5.18789761320848	5.22138591024701
ENSG00000114251.14|WNT5A	2.93430604839651	2.95405148163259	2.9388417612609	2.94951576876821
ENSG00000114268.12|PFKFB4	2.82972735011781	2.99830609583171	2.86244649804824	2.96558694790128
ENSG00000114270.17|COL7A1	3.67234572148711	3.53582494642651	3.54466120941381	3.66350945849981
ENSG00000114279.13|FGF12	1.80971640975944	2.05453924759972	2.13559607681271	1.72865958054646
ENSG00000114302.16|PRKAR2A	5.70328334675215	5.69279561165441	5.70420640393368	5.69187255447288
ENSG00000114315.4|HES1	4.05849431596672	3.5002564171021	4.10399751587175	3.45475321719707
ENSG00000114316.12|USP4	5.32384799545288	5.2408227511897	5.31469919496724	5.24997155167534
ENSG00000114331.14|ACAP2	6.08204131482443	6.08075427405092	5.96064008320507	6.20215550567028
ENSG00000114346.13|ECT2	7.19916361908133	7.35706541348905	7.22897938817385	7.32724964439653
ENSG00000114353.17|GNAI2	7.24898579430571	7.24041108426966	7.29693615672673	7.19246072184864
ENSG00000114354.14|TFG	6.74080422190983	6.65450893885064	6.69628244694547	6.69903071381501
ENSG00000114383.10|TUSC2	4.33100523041164	4.20898968873187	4.24725729337235	4.29273762577116
ENSG00000114388.12|NPRL2	4.04073001322458	4.36692943268086	4.27800814020556	4.12965130569989
ENSG00000114391.13|RPL24	7.89658514129316	7.86380901646797	7.93275131256854	7.82764284519259
ENSG00000114395.10|CYB561D2	2.66398583426214	2.58483583541344	2.45729254282608	2.79152912684951
ENSG00000114416.18|FXR1	6.94544133248269	6.90756892753391	6.92030617007223	6.93270408994437
ENSG00000114423.21|CBLB	4.99242361313684	4.60313054765923	4.93824972199797	4.65730443879811
ENSG00000114439.19|BBX	6.74423437909948	6.56234191665763	6.71553576071121	6.5910405350459
ENSG00000114446.5|IFT57	5.23478914468982	5.23193156663771	5.25511450679827	5.21160620452926
ENSG00000114450.10|GNB4	6.80786156427656	6.85585605426906	6.7755728120238	6.88814480652183
ENSG00000114473.14|IQCG	3.57847281337014	3.71870381373165	3.5797400944266	3.71743653267518
ENSG00000114480.13|GBE1	5.60866792407273	5.3329274664767	5.57449442001008	5.36710097053935
ENSG00000114491.14|UMPS	5.79808289885021	5.94819558508116	5.81982343355996	5.92645505037141
ENSG00000114503.11|NCBP2	6.9035811035794	6.84401982775454	6.89622588357412	6.85137504775982
ENSG00000114520.11|SNX4	6.20857888900818	6.16633112156511	6.12361975043355	6.25129026013975
ENSG00000114529.12|C3orf52	3.06687662514352	3.39565502078746	3.13811285715331	3.32441878877767
ENSG00000114541.15|FRMD4B	0.234061360465114	0.370111654061927	0.108348978566053	0.495824035960988
ENSG00000114544.16|SLC41A3	5.01683783876645	4.7270154597278	5.00567950374621	4.73817379474804
ENSG00000114554.11|PLXNA1	6.69434551090604	6.601321861121	6.84154457960476	6.45412279242228
ENSG00000114573.10|ATP6V1A	6.6729238805671	6.70993225409111	6.65632768416806	6.72652845049015
ENSG00000114626.18|ABTB1	3.73608109983846	3.86016588385485	3.83294584530806	3.76330113838525
ENSG00000114631.11|PODXL2	6.67170923828938	6.60015004626035	6.74195448874502	6.5299047958047
ENSG00000114646.10|CSPG5	6.50121839615114	6.34520398123215	6.49833631261327	6.34808606477002
ENSG00000114648.12|KLHL18	4.32636548220442	4.44030038771362	4.4794681997749	4.28719767014314
