	Ctrl_602_R1B1	LMP.Olap_602_R1B1	Ctrl_602_R2B2	LMP.Olap_602_R2B2
ENSG00000068354.16|TBC1D25	4.83440140848533	4.55071562256988	4.59541563580052	4.78970139525468
ENSG00000068366.19|ACSL4	3.99516987920643	4.13944919390678	3.9977135430435	4.13690553006971
ENSG00000068383.19|INPP5A	4.0767558650067	4.05486701016289	4.14417116634646	3.98745170882313
ENSG00000068394.11|GPKOW	5.48360269396448	5.16309734010781	5.20056806618777	5.44613196788452
ENSG00000068400.13|GRIPAP1	6.98884900174742	6.92550382802212	6.85382118095057	7.06053164881898
ENSG00000068438.15|FTSJ1	5.7444348375557	5.80933216273747	5.70854805861116	5.845218941682
ENSG00000068489.12|PRR11	6.14588431552452	6.5915531161773	6.25957603494192	6.4778613967599
ENSG00000068615.18|REEP1	5.09066077093437	5.1271923535304	5.02709380846812	5.19075931599664
ENSG00000068650.18|ATP11A	5.13969341628247	5.15303524948465	5.24398229987879	5.04874636588834
ENSG00000068654.16|POLR1A	6.99258124695628	6.95052299392618	7.00557726774843	6.93752697313403
ENSG00000068697.7|LAPTM4A	7.38097808130432	7.49576713223775	7.4314249905867	7.44532022295537
ENSG00000068724.16|TTC7A	3.65339111453438	3.55972845830093	3.49671836548426	3.71640120735105
ENSG00000068745.15|IP6K2	6.34412104597592	6.32589976689946	6.26679235042541	6.40322846244996
ENSG00000068784.13|SRBD1	5.33769035805966	5.24577880463629	5.27955895574434	5.30391020695161
ENSG00000068796.16|KIF2A	6.65278505697774	6.74216954963885	6.73349016860718	6.66146443800941
ENSG00000068831.19|RASGRP2	2.28268613518185	2.2406029875516	2.21827593458439	2.30501318814906
ENSG00000068878.15|PSME4	7.10044471725472	7.03204588530413	7.09467392019011	7.03781668236873
ENSG00000068885.15|IFT80	5.79961825169977	6.0239475854417	5.90073043801593	5.92283539912555
ENSG00000068903.20|SIRT2	5.94357804729948	5.99908127215092	5.94685106001241	5.99580825943798
ENSG00000068912.14|ERLEC1	6.22769035409409	6.25017863372146	6.25214726915485	6.2257217186607
ENSG00000068971.14|PPP2R5B	5.13849232486768	4.76743193392657	5.04944998814372	4.85647427065053
ENSG00000068976.14|PYGM	0.118395068969745	-0.529405612472917	-0.253799640658548	-0.157210902844624
ENSG00000069011.16|PITX1	2.10869750908289	2.42577658358449	2.08071312104117	2.45376097162621
ENSG00000069020.18|MAST4	2.57586232850856	2.64461615024193	2.82033894675549	2.400139531995
ENSG00000069248.12|NUP133	6.43392988824533	6.52471980449701	6.49674210930147	6.46190758344086
ENSG00000069275.13|NUCKS1	9.16313382806126	9.36856739664911	9.22212694332755	9.30957428138281
ENSG00000069329.17|VPS35	7.31317836152549	7.46995016687972	7.34432514403437	7.43880338437084
ENSG00000069345.12|DNAJA2	6.63310531629922	6.54464886279145	6.64622391792133	6.53153026116934
ENSG00000069399.15|BCL3	3.02890931908223	3.0838915825786	3.14637116018255	2.96642974147828
ENSG00000069424.14|KCNAB2	1.29624734785227	0.269530475535168	0.839762345473605	0.726015477913836
ENSG00000069493.15|CLEC2D	2.4056880992016	2.38011056494702	2.48784375927361	2.297954904875
ENSG00000069509.6|FUNDC1	4.99311075979819	4.63996802269752	4.90890298288509	4.72417579961061
ENSG00000069667.16|RORA	5.37423587972757	5.59070719727428	5.50169206561062	5.46325101139122
ENSG00000069702.11|TGFBR3	3.85342266839628	3.93360024115273	4.07589502070249	3.71112788884652
ENSG00000069849.11|ATP1B3	6.91886808011932	7.04394116414187	6.94585948198282	7.01694976227836
ENSG00000069869.16|NEDD4	5.33378917511479	5.4736918872349	5.37978561791397	5.42769544443572
ENSG00000069943.10|PIGB	1.17205187021701	1.11996332247841	1.04169460920602	1.25032058348939
ENSG00000069956.12|MAPK6	6.84717089416663	6.93092784021859	6.95497041679588	6.82312831758934
ENSG00000069966.18|GNB5	5.27829960182118	5.37246328420101	5.23233352547406	5.41842936054813
ENSG00000069974.16|RAB27A	2.29852067198755	2.85554139614592	2.32691616162803	2.82714590650545
ENSG00000069998.12|HDHD5	5.54419109957009	5.38402514848859	5.4196350769559	5.50858117110278
ENSG00000070010.19|UFD1	6.62043217504036	6.80770282171119	6.63153244755597	6.79660254919558
ENSG00000070018.9|LRP6	6.89663991128377	6.78907591077327	6.88106147855627	6.80465434350076
ENSG00000070047.12|PHRF1	6.27079216042771	6.37388878453752	6.29620764197814	6.34847330298708
ENSG00000070061.15|ELP1	6.62483808927062	6.60383444069462	6.65211323089432	6.57655929907092
ENSG00000070081.16|NUCB2	5.8620774695826	6.18538420809064	5.90660002002292	6.14086165765032
ENSG00000070087.14|PFN2	7.94865692659271	7.99338733206427	8.02424788221702	7.91779637643996
ENSG00000070159.14|PTPN3	5.5182986601111	5.60283427265882	5.5959807147695	5.52515221800042
ENSG00000070182.20|SPTB	1.57159075058569	0.826673971164938	1.39088106609588	1.00738365565474
ENSG00000070214.16|SLC44A1	6.84919694518079	7.11307911480573	6.96466060393606	6.99761545605046
ENSG00000070269.14|TMEM260	4.50835095595978	4.44256838511296	4.6048723376541	4.34604700341864
ENSG00000070366.14|SMG6	6.16723591679506	6.0757118530228	6.13040407817754	6.11254369164032
ENSG00000070367.16|EXOC5	6.91768553510266	6.98591068669075	6.96729071334698	6.93630550844643
ENSG00000070371.16|CLTCL1	3.85208853617391	3.87761640710771	3.67966153423122	4.0500434090504
ENSG00000070404.10|FSTL3	3.42726888704836	3.68484129953229	3.12651189940101	3.98559828717963
ENSG00000070413.20|DGCR2	6.67219570733888	6.60636140929385	6.68224578542097	6.59631133121176
ENSG00000070423.18|RNF126	4.54134014282837	4.74151865113446	4.62421519513251	4.65864359883032
ENSG00000070444.15|MNT	5.50142978884491	5.44548261916272	5.3975276739733	5.54938473403433
ENSG00000070476.15|ZXDC	5.38926373624291	5.47362484000479	5.41510538988227	5.44778318636543
ENSG00000070495.14|JMJD6	5.0832281728319	4.78596486660621	4.95682344382389	4.91236959561422
ENSG00000070501.12|POLB	3.76410356610126	3.64331712234836	3.83735856585223	3.57006212259739
ENSG00000070540.13|WIPI1	4.03565507938546	3.74847684443058	4.01136667867468	3.77276524514136
ENSG00000070601.10|FRMPD1	1.4043716821455	0.751145474092757	1.10057475434368	1.05494240189458
ENSG00000070610.14|GBA2	7.54176899860019	7.49067946100242	7.50762844535308	7.52482001424953
ENSG00000070614.15|NDST1	6.61993728362833	6.60219244224443	6.60391148592179	6.61821823995097
ENSG00000070669.17|ASNS	5.76313585876012	5.54991765983458	5.80246596205153	5.51058755654317
ENSG00000070718.12|AP3M2	4.84045079018414	5.09005296659044	4.94976387916738	4.9807398776072
ENSG00000070731.10|ST6GALNAC2	-0.920963647420832	-0.257255430629379	-0.64390315007059	-0.534315927979622
ENSG00000070756.16|PABPC1	9.24921148619694	9.24921148619694	9.20779032002211	9.29063265237177
ENSG00000070759.17|TESK2	1.1479865853767	1.4024256113098	1.04254784128122	1.50786435540528
ENSG00000070761.8|CFAP20	5.20099853219287	5.21784998636201	5.11135628847855	5.30749223007634
ENSG00000070770.9|CSNK2A2	6.53654949865778	6.5142901651425	6.56626947769155	6.48457018610873
ENSG00000070778.13|AL162171.1	5.23277537910139	5.07016891341988	5.23854259601449	5.06440169650678
ENSG00000070785.16|EIF2B3	4.50651007827483	4.60177682371894	4.67952637499314	4.42876052700063
ENSG00000070814.19|TCOF1	6.03917569544077	6.05154723589426	5.98361442190308	6.10710850943195
ENSG00000070831.16|CDC42	8.38450269096163	8.3769260663143	8.43664876058674	8.32477999668919
ENSG00000070882.13|OSBPL3	6.09961109966352	5.97557518435251	6.07891335331522	5.9962729307008
ENSG00000070950.10|RAD18	5.35351419261117	5.61854700778419	5.29955037786396	5.67251082253139
ENSG00000070961.15|ATP2B1	7.29703575973226	7.24739074034055	7.34862247602016	7.19580402405265
ENSG00000071051.14|NCK2	5.91755708720428	5.7067910013472	6.01937619665848	5.60497189189299
ENSG00000071054.16|MAP4K4	8.99256607098357	8.96899571666929	9.04856948323473	8.91299230441813
ENSG00000071073.13|MGAT4A	6.37340641475297	6.14052187962288	6.32505847326587	6.18886982110998
ENSG00000071082.11|RPL31	8.1625990816034	8.16434197249534	8.20550227824183	8.12143877585691
ENSG00000071127.17|WDR1	8.32477954917415	8.24356470423294	8.24918878953666	8.31915546387043
ENSG00000071189.21|SNX13	6.18881676174718	6.16148237002027	6.24968694863182	6.10061218313562
ENSG00000071205.11|ARHGAP10	1.9404361086134	2.37134365797665	2.28256630974495	2.0292134568451
ENSG00000071242.12|RPS6KA2	7.00499587031108	6.48364701897144	6.92656361081004	6.56207927847248
ENSG00000071243.16|ING3	4.08048466660939	4.22331663228934	4.14610304386153	4.1576982550372
ENSG00000071246.11|VASH1	8.6924408710501	8.6924408710501	8.58667607488885	8.79820566721135
ENSG00000071282.12|LMCD1	1.94264596200944	2.55193913285178	2.26113751368226	2.23344758117896
ENSG00000071462.11|BUD23	7.02342871427098	6.86343944364897	6.95835572178812	6.92851243613182
ENSG00000071537.14|SEL1L	7.08927998611086	7.04266988089832	7.1746251977004	6.95732466930878
ENSG00000071539.14|TRIP13	5.93854874559755	6.2736013888584	5.96462208291971	6.24752805153624
ENSG00000071553.17|ATP6AP1	8.02806762608231	7.99158377601044	7.97075640492764	8.0488949971651
ENSG00000071564.15|TCF3	8.42273837899335	8.63190584469225	8.42791634604438	8.62672787764122
ENSG00000071575.11|TRIB2	9.77128349665666	9.77128349665666	9.80291522378747	9.73965176952584
ENSG00000071626.16|DAZAP1	6.77871702837973	6.81346211245815	6.79780675867548	6.79437238216239
ENSG00000071655.18|MBD3	7.11532939860539	7.2990768282671	7.20978530270423	7.20462092416825
ENSG00000071794.16|HLTF	6.14977620625556	6.25440243644592	6.20491051168138	6.1992681310201
ENSG00000071859.15|FAM50A	7.37745391984436	7.29735708154111	7.24876678076258	7.42604422062288
ENSG00000071889.16|FAM3A	4.9875248489845	4.98119530754527	5.02695970244466	4.94176045408511
ENSG00000071894.17|CPSF1	7.5421791605689	7.72823747950603	7.4983200220115	7.77209661806343
ENSG00000071909.18|MYO3B	1.10895770134839	0.644812229567965	0.781804764098646	0.971965166817713
ENSG00000071967.12|CYBRD1	6.47551898140519	6.58341104566322	6.48296119391968	6.57596883314873
ENSG00000071994.10|PDCD2	5.08910153050741	4.9503302579523	5.14924064396223	4.89019114449748
ENSG00000072042.13|RDH11	6.65047841103319	6.70251606658526	6.71548815710283	6.63750632051561
ENSG00000072062.13|PRKACA	6.80353292706792	6.96860322905032	6.74818407574342	7.02395208037482
ENSG00000072071.16|ADGRL1	6.18106152879821	6.09955354793781	6.06852158525132	6.2120934914847
ENSG00000072110.13|ACTN1	7.36608286966422	7.42434804681832	7.25009070691831	7.54034020956423
ENSG00000072121.16|ZFYVE26	5.75937158841466	5.72704486367123	5.69100907820776	5.79540737387813
ENSG00000072134.15|EPN2	7.11510317245895	6.94260391891411	7.1020554352317	6.95565165614136
ENSG00000072135.13|PTPN18	5.32644164764348	5.21530422933946	5.22456954201428	5.31717633496867
ENSG00000072182.12|ASIC4	2.33600474040845	2.33600474040845	2.0845807109141	2.5874287699028
ENSG00000072195.15|SPEG	5.78861121193126	5.88096052201042	5.74001286614829	5.92955886779339
ENSG00000072201.13|LNX1	3.21141436975469	3.56426406241762	3.27561463121638	3.50006380095593
ENSG00000072210.18|ALDH3A2	7.39482060537462	7.51385370095541	7.35675976480991	7.55191454152012
ENSG00000072274.13|TFRC	7.58844737717621	7.62558842139487	7.65233936354295	7.56169643502813
ENSG00000072310.16|SREBF1	5.22865192936617	5.36451044695935	5.28471427269267	5.30844810363284
ENSG00000072364.13|AFF4	7.00422741638759	7.15066820968796	7.11394218340404	7.04095344267151
ENSG00000072401.15|UBE2D1	4.55804293402758	4.53405605496458	4.61635692371618	4.47574206527598
ENSG00000072415.8|MPP5	4.94017895117175	5.01544798071077	5.02013087959096	4.93549605229155
ENSG00000072422.17|RHOBTB1	5.69408793216681	5.58576136628884	5.63725427438898	5.64259502406668
ENSG00000072501.17|SMC1A	8.60996309196427	8.88819731849489	8.5784389114488	8.91972149901036
ENSG00000072506.12|HSD17B10	6.82048365684519	6.78721039308417	6.78012734854268	6.82756670138668
ENSG00000072518.20|MARK2	6.17862697232863	6.18353756371135	6.16416705475004	6.19799748128994
ENSG00000072571.20|HMMR	5.09360855903258	5.44053420678329	5.21842421690758	5.31571854890829
ENSG00000072609.17|CHFR	5.12056756981871	4.83569632094223	5.03426039820958	4.92200349255136
ENSG00000072682.18|P4HA2	0.692846072261045	0.903807418945924	0.461436557238127	1.13521693396884
ENSG00000072736.19|NFATC3	5.59239991206704	5.5376765473617	5.54193763845767	5.58813882097107
ENSG00000072756.17|TRNT1	4.38054707203972	4.37984669170148	4.3962369703816	4.36415679335959
ENSG00000072778.20|ACADVL	7.55844488782604	7.59302989423769	7.50066176746934	7.65081301459439
ENSG00000072786.13|STK10	4.61837000032269	4.40552071755705	4.5956570231544	4.42823369472534
ENSG00000072803.17|FBXW11	5.91080114818068	5.87146787859936	6.02507143911313	5.75719758766691
ENSG00000072818.12|ACAP1	0.358270423742905	0.0948336985304003	0.18123830758748	0.271865814685825
ENSG00000072832.14|CRMP1	8.67025810518705	8.59209320651632	8.60084184808855	8.66150946361481
ENSG00000072840.13|EVC	6.11679797592342	6.07262353011551	6.06523755976012	6.1241839462788
ENSG00000072849.11|DERL2	5.3585329967684	5.21559701070553	5.2535143342908	5.32061567318313
ENSG00000072858.10|SIDT1	-0.347120006861018	-0.00314133351961299	-0.554687421381582	0.204426081000952
ENSG00000072864.15|NDE1	6.01892339014526	6.04752013675411	6.01444546929543	6.05199805760394
ENSG00000072952.18|MRVI1	1.35500406661954	1.65421387103108	1.56562892762257	1.44358901002804
ENSG00000072954.7|TMEM38A	3.38179715693696	3.43137260956902	3.388032634057	3.42513713244898
ENSG00000072958.8|AP1M1	6.54062696747584	6.5912602589497	6.57630507756873	6.55558214885681
ENSG00000073008.15|PVR	5.87353211710322	5.75605451093153	5.83203848725845	5.7975481407763
ENSG00000073050.11|XRCC1	5.66822763316839	5.88209090842143	5.59484596398966	5.95547257760016
ENSG00000073060.16|SCARB1	4.75745933622618	4.98841977608225	4.69943580511657	5.04644330719186
ENSG00000073111.14|MCM2	7.15577950194373	7.20202911752536	7.06761176410151	7.29019685536758
ENSG00000073150.13|PANX2	0.490411763686335	1.48021791005226	0.603292633529377	1.36733704020922
ENSG00000073169.14|SELENOO	3.71335352614481	3.80341000099247	3.82288968553553	3.69387384160175
ENSG00000073282.13|TP63	0.100152049628788	-1.18957021624957	-0.288760414399757	-0.800657752221024
ENSG00000073417.15|PDE8A	5.37270671040588	5.33677665417307	5.34487095064292	5.36461241393602
ENSG00000073464.12|CLCN4	4.44982761208402	4.63299286343126	4.61100898122262	4.47181149429266
ENSG00000073536.18|NLE1	4.41673377723586	4.28209817380357	4.41131435250345	4.28751759853598
ENSG00000073578.17|SDHA	7.58034164001025	7.60886306589492	7.54266773948165	7.64653696642352
ENSG00000073584.20|SMARCE1	7.66625505777701	7.55209480794164	7.64416295215683	7.57418691356182
ENSG00000073605.18|GSDMB	4.1798614449639	4.31222162725514	4.13414615947439	4.35793691274465
ENSG00000073614.12|KDM5A	6.34320596851958	6.32350152198225	6.33375598095576	6.33295150954607
ENSG00000073670.14|ADAM11	3.65528895601364	3.61117417027058	3.55889120248778	3.70757192379644
ENSG00000073711.11|PPP2R3A	4.35038036296912	4.10641230887323	4.29216781661659	4.16462485522576
ENSG00000073712.15|FERMT2	6.79825044189842	6.7892411438834	6.85842089336005	6.72907069242176
ENSG00000073792.15|IGF2BP2	5.75905066084166	5.61676420182378	5.70776202404575	5.66805283861969
ENSG00000073803.14|MAP3K13	5.25199709931004	5.28201284470574	5.22837702295194	5.30563292106384
ENSG00000073849.15|ST6GAL1	1.70985422644433	1.35728573042177	1.8628544529468	1.2042855039193
ENSG00000073861.3|TBX21	1.39433029225162	1.23401776406593	1.27058505748527	1.35776299883229
ENSG00000073910.21|FRY	3.76669085293076	3.8736822541069	3.91000950086098	3.73036360617668
ENSG00000073921.18|PICALM	7.01296481137676	7.04828716715028	7.1200969136928	6.94115506483424
ENSG00000073969.18|NSF	6.34439788627006	6.27424755752528	6.32652352170428	6.29212192209106
ENSG00000074047.21|GLI2	4.63337806839511	4.77251097111668	4.70674612763342	4.69914291187836
ENSG00000074054.18|CLASP1	7.24006663909956	7.07780125983042	7.29322538061201	7.02464251831797
ENSG00000074071.14|MRPS34	4.39803770218776	4.57104734669004	4.46045769695811	4.50862735191968
ENSG00000074181.9|NOTCH3	7.68173225428189	7.56369885826856	7.67538735743976	7.57004375511069
ENSG00000074201.8|CLNS1A	6.9470842090134	6.75244489081491	6.9729682954229	6.72656080440542
ENSG00000074211.14|PPP2R2C	2.20351709526315	2.32185630061791	2.38334350861381	2.14202988726725
ENSG00000074219.13|TEAD2	6.40809574930434	6.24752006559453	6.28032906125415	6.37528675364472
ENSG00000074266.20|EED	4.70780426889997	4.76013562661583	4.72169577650637	4.74624411900942
ENSG00000074319.13|TSG101	6.31971452415396	6.23382385640315	6.21610179555389	6.33743658500323
ENSG00000074356.17|NCBP3	6.38706089869959	6.51929562177372	6.42662969955902	6.47972682091428
ENSG00000074370.18|ATP2A3	4.56068432757339	4.66223974134158	4.57728060192725	4.64564346698773
ENSG00000074410.14|CA12	7.35239876317299	7.35526869981136	7.33928718318953	7.36838027979482
ENSG00000074416.14|MGLL	4.99576182859709	4.90978556673181	4.98072633840514	4.92482105692375
ENSG00000074527.12|NTN4	3.71426032393749	2.81050660828808	3.64892676276324	2.87584016946233
ENSG00000074582.14|BCS1L	5.22406829443333	5.13122217695805	5.12369963725868	5.2315908341327
ENSG00000074590.13|NUAK1	5.54917083321956	5.68123093429377	5.56858397188429	5.66181779562904
ENSG00000074603.19|DPP8	6.2693446135591	6.24473823646564	6.34223814495692	6.17184470506782
ENSG00000074621.14|SLC24A1	3.28573715130765	3.5751865760457	3.40091734671534	3.46000638063801
ENSG00000074657.13|ZNF532	8.71136153406487	8.60968672508772	8.69367194611699	8.62737631303559
ENSG00000074660.16|SCARF1	0.416898458577889	0.602509964950046	0.452233102686217	0.567175320841718
ENSG00000074695.6|LMAN1	6.79052684075814	6.88077013645047	6.89309095179944	6.77820602540916
ENSG00000074696.13|HACD3	7.52091328763441	7.69727485682194	7.577616092471	7.64057205198536
ENSG00000074706.13|IPCEF1	0.0611280966107808	-1.20155664341591	-0.30041076028477	-0.840017786520358
ENSG00000074755.15|ZZEF1	6.49558665657371	6.40437395114603	6.41611024474739	6.48385036297235
ENSG00000074800.15|ENO1	8.19338948970979	8.07939364173479	8.0408143688589	8.23196876258567
