	LMP_923_R2B1	LMP.Olap_923_R2B1	LMP_923_R3B1	LMP.Olap_923_R3B1	LMP_923_R1B2	LMP.Olap_923_R1B2
ENSG00000003056.8|M6PR	7.30331556935769	7.24846074375042	7.21723105538589	7.27426230367794	7.25055018700223	7.27108464908373
ENSG00000003096.14|KLHL13	4.79328616622149	4.85400707996259	4.64467749316044	4.65494147608951	4.78717301850653	4.68628308921048
ENSG00000003147.19|ICA1	3.36594736383367	3.4683250590653	2.99072204520853	3.25734504441335	3.24218467238357	3.29898508387685
ENSG00000003249.13|DBNDD1	5.07438533319763	4.87107643081819	5.16177520173122	4.71467919610026	4.93350233769038	4.97745574323327
ENSG00000003393.15|ALS2	4.83177683862569	4.77383206915296	4.5594465036669	4.62399558293156	4.77195698565271	4.62256851153585
ENSG00000003402.20|CFLAR	5.23550759052984	5.37968268846376	5.20175261138875	5.36725425062998	5.27228642144958	5.31981214905659
ENSG00000003509.16|NDUFAF7	4.21244449649426	4.47915972873756	4.34166473641137	4.43012579854379	4.41960081421905	4.31209656587444
ENSG00000003756.16|RBM5	7.7556709933454	7.80798262706841	7.66613288635827	7.72782837774271	7.75474408365005	7.72406335860735
ENSG00000003987.14|MTMR7	0.433431803040409	0.622951103504559	-0.572694465120934	0.74784284922613	-0.199529549466649	0.81529519479173
ENSG00000003989.17|SLC7A2	2.74930900669582	2.23482407893481	2.625182618666	2.40704769919928	2.67544154368678	2.33274015806117
ENSG00000004059.11|ARF5	6.39611518662954	6.39129589483105	6.49408361832379	6.10134177588842	6.4186422350499	6.27277600278651
ENSG00000004139.14|SARM1	6.27560156081193	6.13458864903018	6.39926868940417	6.18304512895486	6.29627618337762	6.19997583072294
ENSG00000004142.12|POLDIP2	6.91408558150683	6.85554139054561	6.94163928145712	6.81048791784671	6.87220798817306	6.88866909750508
ENSG00000004399.12|PLXND1	5.57651887743989	5.85439031208737	5.69643010720224	5.67812050239092	5.57595800890402	5.82677189065619
ENSG00000004455.16|AK2	7.25628202337904	7.25514221791006	7.2054511942666	7.28347769814677	7.27262025011383	7.2275563167374
ENSG00000004478.8|FKBP4	7.23276983875439	7.29093114508453	7.33296622118697	7.27950159714931	7.22928301894851	7.3388013821391
ENSG00000004487.16|KDM1A	8.13789002354556	7.99454072812224	8.06261291652519	8.03497555590899	8.16119929158465	7.95381032046634
ENSG00000004534.15|RBM6	7.34512988549427	7.06065024622503	7.15617982057256	7.04323195008874	7.31747747278979	6.98511847840051
ENSG00000004660.14|CAMKK1	1.84914780719701	1.67612928051738	1.89768820955714	1.75215744421437	2.15934418349532	1.42821718724763
ENSG00000004700.16|RECQL	6.12954468804879	6.15470346966201	6.09318214983175	6.16197544820696	6.14620099388386	6.1235018839909
ENSG00000004766.17|VPS50	5.41992161560239	5.31197453493441	5.02691346807241	5.31289201415196	5.2707375657777	5.26511325060289
ENSG00000004777.18|ARHGAP33	5.62686878319996	5.85218489781078	6.10668575003402	5.64939105126829	5.87540036645075	5.74216487470578
ENSG00000004779.10|NDUFAB1	5.54738948559346	5.56649843583808	5.49310089626579	5.59701286949325	5.61294171721999	5.4890591263753
ENSG00000004799.8|PDK4	0.768139494977815	1.46810603575797	0.431758324591924	1.00628245088042	0.629079709566867	1.2080634435372
ENSG00000004838.14|ZMYND10	1.87219344356232	2.10768319779414	2.59300812968662	2.03695730684939	1.89343988330778	2.41148115563846
ENSG00000004848.8|ARX	0.0693331474726669	-0.291313977379993	-0.136730683227567	-0.729740861104251	0.155611935124312	-0.699838122243883
ENSG00000004864.13|SLC25A13	6.58906604452769	6.50398466479795	6.64186201494904	6.6217772092573	6.67144098394415	6.50690398282185
ENSG00000004866.20|ST7	4.31079331952651	4.29013243408772	4.25417904803577	4.27249139574042	4.39226421365789	4.17153388503732
ENSG00000004897.12|CDC27	7.01150569114787	6.69512096600898	6.82745065776345	6.79846520365862	6.93992480822058	6.72634645106888
ENSG00000004961.15|HCCS	4.74414954084451	4.74885595427287	4.66982335169024	4.78237732467883	4.77317346363662	4.69942962210661
ENSG00000004975.12|DVL2	6.38081055522522	6.50451775213255	6.519537485636	6.39709322909499	6.43116053260037	6.469818978444
ENSG00000005007.12|UPF1	6.96301643209873	6.96383370405221	7.16829596723169	6.87066646072539	7.0109820897741	6.97192419227992
ENSG00000005020.13|SKAP2	4.43604981675895	4.46543425644883	4.11123678048246	4.2322049869611	4.27184843375868	4.35061448656699
ENSG00000005022.6|SLC25A5	7.68530696491278	7.61344905460298	7.76682846533188	7.70469235493423	7.68367138929171	7.70146703059923
ENSG00000005059.16|MCUB	5.49504983922524	5.54568304190887	5.42646013884007	5.47775315940916	5.45119825795766	5.52127483173401
ENSG00000005075.15|POLR2J	5.90133270529004	5.95362709624825	5.88249301600931	5.9152756828527	5.86435891168798	5.96200533851218
ENSG00000005100.13|DHX33	6.72678349112432	6.79378627940146	6.76832115540978	6.80341642479285	6.69060354028215	6.85555013508206
ENSG00000005108.16|THSD7A	-0.606701518008953	-0.677589842153021	-1.0762712510289	-0.259466873647001	-0.722177864130751	-0.587836878288187
ENSG00000005156.11|LIG3	6.33605185819591	5.97036842803832	6.38502439111315	6.06209904148224	6.35348914933519	6.02328271007962
ENSG00000005175.10|RPAP3	5.81378437188078	5.77376054445084	5.73516117265801	5.93081104893166	5.86892931572264	5.75782925323801
ENSG00000005189.19|REXO5	3.28466529518362	3.51238502558355	3.3632224004548	3.70485702272314	3.52038273702872	3.41218213494384
ENSG00000005194.15|CIAPIN1	6.4107944764488	6.19645572653755	6.39032669661957	6.24660496177375	6.30874926552254	6.3133416651673
ENSG00000005206.17|SPPL2B	5.8835005069048	6.20583280701028	6.30417899440283	6.02036702709331	6.09387010762716	6.11306956007845
ENSG00000005238.19|FAM214B	4.70183244598545	4.70523459889842	4.92401578075583	4.64888783221703	4.76210160071434	4.72788372821403
ENSG00000005243.10|COPZ2	0.660133694092166	0.442143302314652	0.562509281414585	0.657888138765562	0.339484612459466	0.821852595834016
ENSG00000005249.13|PRKAR2B	3.05295761756956	2.31084301024301	2.83294451170187	2.95625572077491	3.02061086008526	2.55588957005941
ENSG00000005302.18|MSL3	5.13099955999315	5.00818294133929	5.13932220982634	5.08010389337815	5.14681989834366	5.03248440392481
ENSG00000005339.14|CREBBP	6.77723957022605	6.56681679466295	6.90605200390076	6.67462282236472	6.71524727025055	6.74711832532669
ENSG00000005379.17|TSPOAP1	2.80074951320792	2.75208033029752	2.68756044744691	2.19153789172259	2.73368587767499	2.48227821366249
ENSG00000005436.13|GCFC2	4.19888025924915	4.10305995092965	4.18163074662704	4.17698074942489	4.32896774675953	4.00130810635583
ENSG00000005448.16|WDR54	5.53613510670818	5.88696312306621	5.75380735656422	5.80693425998047	5.67683912817921	5.81508079498033
ENSG00000005469.11|CROT	3.01935360923531	3.10992142949531	3.10992142949531	3.27236798827626	3.25096855529992	3.00481367295118
ENSG00000005483.20|KMT2E	7.08180238282387	6.8943454333398	6.91564907537255	6.82501086067768	7.04636574719574	6.81203812891121
ENSG00000005486.17|RHBDD2	6.75145773670298	6.8374178702501	7.03713469513202	6.71188483345329	6.75974055213677	6.90920701563242
ENSG00000005513.10|SOX8	6.11028914886338	5.66562120027694	6.22182569712779	5.77059587076306	6.05762566253244	5.82654029598315
ENSG00000005700.15|IBTK	6.12089866382974	5.94001308038442	5.84340066819662	5.9143812428858	6.06336309472205	5.84598373292624
ENSG00000005801.18|ZNF195	6.11969235693938	6.01952224443928	6.01992694888011	5.95418881581541	6.00721912268119	6.04944606035591
ENSG00000005810.18|MYCBP2	5.08202025344944	5.00499517121575	4.71766032197656	4.7778566320488	4.79353124194137	4.99773494740391
ENSG00000005812.11|FBXL3	4.44653256426682	4.46592237263339	4.5197317582432	4.58962668548498	4.50177935989014	4.50912733042406
ENSG00000005882.11|PDK2	4.34842714532884	4.56934154221772	4.6976528143375	4.2768889159582	4.29220430706932	4.65395090185182
ENSG00000005884.18|ITGA3	3.70434834433156	4.08294101140081	3.8285906590273	4.11553098017056	3.55788854180641	4.30781695565871
ENSG00000005889.15|ZFX	5.93450610897591	5.75639810163194	5.82478631510434	5.90995236262215	5.86494161681063	5.84787982735654
ENSG00000005893.15|LAMP2	7.18667690028497	7.25997201479818	7.22092787519372	7.27836149741088	7.30985707015883	7.16311207368504
ENSG00000005961.18|ITGA2B	0.453975750677032	0.691876226831577	0.783349301863763	0.490103098547151	0.740874206622026	0.468777982337736
ENSG00000006007.12|GDE1	5.43181674431129	5.38696725924804	5.38877947335783	5.29330272010727	5.34373399867545	5.40669909983676
ENSG00000006015.17|REX1BD	3.30905989368397	3.06372860934254	3.25784570536522	3.2468375803913	3.10075500556295	3.33798088882857
ENSG00000006016.11|CRLF1	1.24638700602089	1.34943640145074	1.04663593628447	1.29792930443113	1.43566486420102	1.0345294598926
ENSG00000006025.12|AC003665.1	4.33862584183206	4.48374325255006	4.55647682026035	4.39928493882301	4.31071216516462	4.57835326156813
ENSG00000006042.12|TMEM98	2.78114122300101	2.08915993239759	2.17190538825904	1.94910569849736	2.55228875804247	1.94336736303503
ENSG00000006047.13|YBX2	2.20246614455962	2.87925538044477	2.78559576360677	2.66153402601448	2.75818269841977	2.50624295889305
ENSG00000006062.16|MAP3K14	3.70096429517359	3.9528804183481	4.06325954575008	4.15637714717555	3.79102349574489	4.14571720747877
ENSG00000006071.13|ABCC8	5.26922969674334	5.05708450800951	5.13572519300488	4.87387991916301	5.25219660081516	4.91576305764521
ENSG00000006118.14|TMEM132A	7.5085895192893	7.66937560454917	7.82401197614907	7.4758511400801	7.54225342061364	7.69666069942018
ENSG00000006125.18|AP2B1	8.2094981521406	8.19823735556993	8.251966975155	8.30210722158438	8.25163270956023	8.22927214266473
ENSG00000006194.10|ZNF263	5.95581547115125	5.95096276665813	5.7149817046537	5.8161733640362	5.93444960993075	5.78451704331889
ENSG00000006210.7|CX3CL1	6.19349539168539	6.62758137034651	6.66267296124846	6.74808664419383	6.28710189303835	6.82881629069875
ENSG00000006282.21|SPATA20	4.34203562482429	4.8242334572408	4.84265052865782	4.59824302937045	4.56523431419556	4.73834700585112
ENSG00000006283.18|CACNA1G	2.32258484946054	2.76792461239977	2.43015673600339	2.5435860970753	2.42508749626159	2.60703865120791
ENSG00000006327.13|TNFRSF12A	4.63065242060838	4.53464403905662	4.99707450522307	4.9672526432218	4.64006087738852	4.92475092666642
ENSG00000006432.15|MAP3K9	5.43319530600782	5.49294768571359	5.5581461060303	5.54787856862722	5.34014972937724	5.67593410381223
ENSG00000006451.8|RALA	6.0813204689446	5.92654025488975	5.9937350208142	6.13223193265148	6.06192286274913	6.00499097590088
ENSG00000006453.14|BAIAP2L1	4.36798787054294	4.23936206851124	4.27948826394575	4.20165022471256	4.10249228943082	4.44175192442542
ENSG00000006459.11|KDM7A	3.71639055808382	3.07021114199423	3.64647894043932	3.11908737474739	3.72728637507515	3.04879763255723
ENSG00000006468.14|ETV1	9.12754731850674	8.87216168428674	8.96886067079039	8.84727456983844	9.11814975205917	8.78977236965199
ENSG00000006530.17|AGK	6.38757347384415	6.0923716093058	6.2821279969979	6.1794668233001	6.29250496494446	6.17826498677952
ENSG00000006534.16|ALDH3B1	3.2998596429238	3.78558318244643	3.62343736751345	3.7046673482817	3.29636217417637	3.91041159640632
ENSG00000006576.16|PHTF2	6.99290073922859	7.10087617962987	7.00268220015029	7.32798884808853	7.05334098953907	7.15888299400957
ENSG00000006607.14|FARP2	6.18408778298927	6.24857716800461	6.21241416535968	6.35061777669556	6.25081740472669	6.24703104179788
ENSG00000006625.18|GGCT	6.63893445357253	6.7405449525257	6.40213354221635	6.83620058003539	6.56805570191297	6.74085106226202
ENSG00000006634.8|DBF4	6.30608887844539	6.09773006509697	6.26466972181323	6.34087114742441	6.34319447121636	6.16148543517364
ENSG00000006638.11|TBXA2R	0.234783958351345	0.68266314374238	0.112085704640076	0.595568339255899	0.336269187409577	0.476281385585274
ENSG00000006652.14|IFRD1	6.93841924230123	6.74361604790267	6.7797269857399	6.65765488990235	6.91472792722096	6.64498065570212
ENSG00000006695.11|COX10	3.87349711959236	3.73774370315326	3.67159333745939	3.77022906130294	3.72344879557956	3.80308281517441
ENSG00000006704.10|GTF2IRD1	5.21175689801376	5.17139015897448	5.19655100260208	4.97968843202379	5.28695688891244	4.99273635689462
ENSG00000006712.15|PAF1	6.76066342072145	6.74274218928523	6.70217029674583	6.59696704142822	6.68575431983061	6.71551715425976
ENSG00000006715.16|VPS41	6.77933736568341	6.722454964874	6.57224519482173	6.70175792033699	6.74056262305327	6.64733509980479
ENSG00000006744.19|ELAC2	6.22818101908126	6.16268973550047	6.24985483301848	6.20445142816014	6.19395343902459	6.22863506885558
ENSG00000006756.16|ARSD	4.12771784559986	4.11798278474169	4.30599745476423	4.1574048353367	4.2560941109695	4.09845734925174
ENSG00000006831.10|ADIPOR2	6.91818315499872	6.94227358220042	7.01153521650603	6.93755320496531	6.9684782973388	6.93629428199644
ENSG00000006837.12|CDKL3	1.57831696491441	0.729704220240094	1.60271394488618	1.76948757750912	1.11929207418694	1.72081927958796
ENSG00000007047.15|MARK4	5.04277982974558	5.02566577688292	5.23701509164569	5.02779557988058	5.02346418425115	5.14316395482623
ENSG00000007062.11|PROM1	6.5647588627277	6.28002919745371	6.19460497984673	5.98854391059941	6.48877591344293	6.02519256187085
ENSG00000007080.11|CCDC124	5.11881641532125	4.90572151276301	5.33020542187084	5.00826767493722	4.97671361504032	5.20479189740584
ENSG00000007168.13|PAFAH1B1	7.92307663222905	7.86596270505548	7.8388222504443	7.85849672778558	7.91371676977098	7.82946238798623
ENSG00000007171.17|NOS2	0.242376491754932	0.566918927677225	0.558963719271077	0.864113246813292	0.36848036486122	0.747705827897043
ENSG00000007174.18|DNAH9	4.64106582483755	3.84772512171303	4.40939558613153	3.88387913334349	4.44572164975178	3.94531118326103
ENSG00000007202.15|KIAA0100	8.3101600491957	8.30886583201999	8.25629876902276	8.35440356114961	8.20804312218226	8.40682098351177
ENSG00000007237.18|GAS7	9.48400697381548	9.65622720294455	9.54168285588653	9.69667583835589	9.49918672031139	9.69010971518984
ENSG00000007255.10|TRAPPC6A	2.18055915924802	2.68117721960278	2.50536366757779	2.14140874247967	2.01210017941872	2.74215421503541
ENSG00000007341.19|ST7L	4.54387215176459	4.47328378064595	4.4271650578808	4.37486417601207	4.33154621754023	4.57804636561148
ENSG00000007372.22|PAX6	4.40615890190489	3.97471140340925	4.30337697430284	3.98496166656971	4.33490687528214	3.99969759781121
ENSG00000007376.8|RPUSD1	3.83366950389861	4.16016705788679	4.53337286100385	3.81991470176258	3.93310633764795	4.24045572462797
ENSG00000007384.15|RHBDF1	3.66103326234433	3.69623337297587	3.8282904319651	3.31345750097446	3.68392982842066	3.56557745570922
ENSG00000007392.16|LUC7L	6.75596176149696	6.61063014957938	6.42159709547638	6.4868414588436	6.71139423302175	6.42612099967641
ENSG00000007402.11|CACNA2D2	0.792612955131889	1.18781266172346	1.53877885623471	0.679882355386853	1.11081708749826	0.988726326740199
ENSG00000007516.13|BAIAP3	5.32776557200953	5.57067539410504	5.77546314612009	5.24581949701825	5.40230336080669	5.55755844381976
ENSG00000007520.4|TSR3	4.02657006261054	4.16017273434936	4.37581028364474	3.93296089897234	4.07178707808345	4.17596991170504
ENSG00000007541.16|PIGQ	4.75920078905375	5.04299585095402	5.29134873857649	4.90330857585632	4.83549153907986	5.16293543814042
ENSG00000007545.15|CRAMP1	6.25043040570464	6.15894026449059	6.20517294379516	6.20591103314487	6.21135583590862	6.19887148765901
ENSG00000007866.21|TEAD3	3.92215698048215	3.77759937306575	3.73772812764355	3.47126032992096	3.75076027130301	3.7036121342532
ENSG00000007923.16|DNAJC11	6.81619067261075	6.83045749794108	6.89220602325185	6.79958772928255	6.79316436839577	6.87605659314735
ENSG00000007944.15|MYLIP	4.43500017078867	4.72526614616129	4.2157819856678	4.35838168661647	4.50191689956782	4.36529809504929
ENSG00000007968.7|E2F2	4.42797197355042	4.75125057209462	4.54445942244914	4.97560346709181	4.4079792017017	4.94166351589129
ENSG00000008018.9|PSMB1	7.12387491728515	7.00495979312468	7.05044725602592	7.05738193343765	7.07088546445246	7.04744648548424
ENSG00000008056.14|SYN1	3.29259540676005	3.36516377144951	3.45991645977118	3.27576943152322	3.35585126743317	3.34087126731882
ENSG00000008083.14|JARID2	6.00720144851136	6.14025669138054	6.0289954064072	6.08323303747973	5.94404622111519	6.18579707077422
ENSG00000008086.11|CDKL5	3.35699472709998	3.44876379679716	3.22789466002295	3.52818543631365	3.28076119557011	3.50015811454677
ENSG00000008128.23|CDK11A	5.59061346589251	5.58184996459631	5.54897265720888	5.64604727701362	5.59389575097836	5.5898459313773
ENSG00000008130.15|NADK	6.64187389515914	6.77166994055297	6.78851116381212	6.70928259127589	6.67208706982507	6.783581725575
ENSG00000008226.19|DLEC1	-1.00135202954475	-0.122159859883358	-0.745807289181039	-1.20472996188822	-0.899773979834209	-0.637250590414475
ENSG00000008256.16|CYTH3	4.95988763060126	5.11307594366558	5.10842772583414	4.89326297419351	4.95372268159909	5.08360445554815
ENSG00000008277.14|ADAM22	6.198668634409	5.96240227115801	6.01693967015311	5.96436635285518	6.09312820132797	5.97806026295968
ENSG00000008282.8|SYPL1	6.8935677509588	7.06055919293953	6.9131576115044	7.08989146199234	7.00262678397784	6.97596122471971
ENSG00000008283.16|CYB561	3.82903301941216	3.76148035155076	4.09292620976522	3.93347102653819	3.80744871428884	4.00100658934433
ENSG00000008294.21|SPAG9	8.42788415872673	8.47681714896721	8.31748695046104	8.50433703006148	8.44681824692096	8.41644439718727
ENSG00000008300.17|CELSR3	7.2991071634925	7.34409412643669	7.41506274579565	7.20497580448213	7.23594993621628	7.39566998388721
ENSG00000008311.15|AASS	6.2434754525093	5.98884223196308	6.10654310194184	6.04041857693638	6.19233002073917	5.99730966093613
ENSG00000008324.11|SS18L2	3.7784802164618	4.20265426198032	3.71231981092688	3.91948060657619	3.95808565068201	3.84838179729058
ENSG00000008382.15|MPND	4.01265300375733	4.25663083862193	4.16445811071145	4.18351881492677	4.04014328071272	4.26848710329602
ENSG00000008405.12|CRY1	4.68549051651942	4.36627249748265	4.68600568971651	4.61499455463421	4.73582662344077	4.44055500573562
ENSG00000008441.16|NFIX	6.44473826625443	6.66940888336096	6.58455999963978	6.56911091768385	6.4560708800643	6.67783815340521
ENSG00000008513.16|ST3GAL1	3.05813608969906	2.87425644409396	2.93826903653217	2.76211148285395	2.6709085490786	3.14547797751097
ENSG00000008710.19|PKD1	6.00703343272202	6.35588086892151	6.39703217885233	5.9911749345555	5.96581299437853	6.40974771314715
ENSG00000008735.14|MAPK8IP2	4.80340200038935	4.87932075918469	5.11824807314013	4.80664018018004	4.85090863179555	4.95289687465156
ENSG00000008838.20|MED24	6.69067255323433	6.90241342689813	6.9266428173487	6.8633652367346	6.75088777500641	6.94065924210148
ENSG00000008853.16|RHOBTB2	5.99471367140884	6.44617834131933	6.33170177691581	6.35897823577743	6.15640600157233	6.40938001113838
ENSG00000008869.12|HEATR5B	5.35567415846879	5.30051412363191	5.18650771737686	5.29844081302634	5.24232809442649	5.32824031182546
ENSG00000008952.17|SEC62	6.76829676448258	6.71243669513925	6.75381040718752	6.79410714575477	6.88458763758135	6.62973786870072
ENSG00000008988.9|RPS20	8.35431368857149	8.2491228786989	8.25231670338376	8.16346420109824	8.34248221212829	8.16712652374792
ENSG00000009307.16|CSDE1	9.36373881614478	9.27461774475444	9.30207007510002	9.35897577369093	9.38746063593465	9.26224056891044
ENSG00000009335.18|UBE3C	7.52368806172225	7.42790222197922	7.56744842042193	7.5162792698144	7.51551679811543	7.50214218885347
ENSG00000009413.15|REV3L	7.59829668205624	7.37160369720125	7.5002376580668	7.54576776177435	7.61746313190442	7.39048976764491
ENSG00000009724.16|MASP2	1.37681676566369	1.8597040104348	1.20340197275252	0.420555028831691	1.11890514340765	1.3113337454337
ENSG00000009780.15|FAM76A	2.91847327127133	2.4759977735209	2.83763461495468	2.84473202530167	2.72823915816873	2.81017968435556
ENSG00000009830.11|POMT2	5.83952577548006	5.65675801394095	5.93810255296127	5.78055328086978	5.88355704971448	5.72391276191155
ENSG00000009844.16|VTA1	6.37279188862253	6.03748802215148	6.15334278770599	6.15388504384274	6.23065322298707	6.12810064817431
ENSG00000009950.16|MLXIPL	1.83793917865214	2.05266412429466	1.98035367599973	2.30858429054833	1.96175464645061	2.12801598829682
ENSG00000009954.11|BAZ1B	8.95362076428123	8.95945227796489	8.86808388176394	8.97230712442972	8.9300180705363	8.94671395368359
ENSG00000010017.13|RANBP9	7.27773343617514	7.40385328086991	7.0740015963365	7.28252059819445	7.20202805290069	7.31702640288731
ENSG00000010072.16|SPRTN	3.957891990703	4.23039456500728	4.26308162109391	4.28902737733669	3.99517215977353	4.37502561729691
ENSG00000010165.20|EEF1AKNMT	5.71192936653711	5.81796222033871	5.80773377118418	5.81796222033871	5.7941530316078	5.78364075759156
ENSG00000010219.13|DYRK4	3.00893898625249	2.90694748716646	2.69833493616103	2.70429285479564	2.7117744353819	2.94748269680591
ENSG00000010244.18|ZNF207	7.95983635377781	7.83900620271926	7.90307033976022	7.86465525830958	7.98934748969513	7.79393658758831
ENSG00000010256.11|UQCRC1	7.42086934487009	7.48520192714389	7.597359608099	7.48024621533766	7.4570344287102	7.53480411901513
ENSG00000010270.13|STARD3NL	6.19608667320922	6.12403070354609	5.97275072670134	6.09881828424975	6.1756822117821	6.02016098207111
ENSG00000010278.14|CD9	6.58290771535491	6.98648731308032	6.58820293268499	6.72597246656323	6.71526091390058	6.72652429994115
ENSG00000010282.14|HHATL	-1.29450524510942	-0.793531411117842	-0.735945861570812	-1.26383481222997	-0.730706830497371	-1.31320183451665
ENSG00000010292.13|NCAPD2	8.22325847346485	8.18507644067658	8.22325847346485	8.14472146030877	8.19925937069528	8.18889805326225
ENSG00000010295.19|IFFO1	4.90697008297697	4.95715569609091	4.88548345801192	4.81683810831874	4.82896941754158	4.95425425515769
ENSG00000010310.9|GIPR	0.982915723581069	1.59642071529394	0.796401810095589	1.10389008650415	1.15380507275671	1.08600909498066
ENSG00000010318.21|PHF7	1.45919716186877	1.23948755464961	1.27416938625161	0.721507305935518	1.4000965949594	0.947084109393351
ENSG00000010319.6|SEMA3G	-0.968306974633499	0.151336741303617	-0.600411334633081	-0.191864879734754	-0.866241357435102	0.0616181335862429
ENSG00000010322.16|NISCH	7.00116353467352	7.01850137020599	7.17025234738946	6.92561677627838	6.99118270184935	7.06658431242432
ENSG00000010361.13|FUZ	4.17888075833342	4.66632608779063	4.39784010008955	4.279611097225	4.25219779827913	4.50913122344017
ENSG00000010404.18|IDS	8.85050091493167	9.20032544937758	8.93457340824466	9.2981094164956	8.8752017156282	9.26655287889656
ENSG00000010539.11|ZNF200	4.80507199930114	4.89594276345282	4.78507493809171	4.98998810078502	4.90820094712351	4.82983795369183
ENSG00000010626.15|LRRC23	2.78565223539934	2.90818288215273	2.55977076454941	2.57450339601607	2.84728699301904	2.56676764603974
ENSG00000010704.18|HFE	1.61057860288969	1.80090124639175	2.25435307078356	1.95727373152387	2.0472410996774	1.76431222611704
ENSG00000010803.16|SCMH1	5.58830288643385	5.61284684055403	5.70215291616081	5.70249125051567	5.68569368358267	5.61720326324951
ENSG00000010810.17|FYN	7.81586196082996	7.70633911579256	7.63188109287918	7.70850387686639	7.73078636558879	7.70050665759526
ENSG00000010818.10|HIVEP2	2.56590157981913	2.52984741981609	2.30222311419651	2.6381246386456	2.03957784984913	2.97847052638953
ENSG00000011007.12|ELOA	6.91420919667011	6.94476275489213	6.87215537367586	6.9510915212323	6.9585008372856	6.8826085859496
ENSG00000011009.11|LYPLA2	5.85839128991054	5.90126860152915	6.13362234147042	5.86838715254884	5.86125960607232	6.01957508665715
ENSG00000011021.23|CLCN6	6.05482239068171	5.97651050808114	6.15245300182731	6.07832631849841	6.14713291198125	5.98392319756304
ENSG00000011028.14|AC080038.1	8.55908163164958	8.94338737108949	8.91325609380248	8.84134721409456	8.6573874061506	8.97114874916746
ENSG00000011052.21|NME1-NME2	4.77469855319225	4.30280789771963	4.84943014992499	4.09506821974534	4.65605662576094	4.35494578453016
ENSG00000011105.14|TSPAN9	4.94973466258718	5.23712143028241	5.21737047732645	5.1712516412535	5.02360452194133	5.26413458378344
ENSG00000011114.15|BTBD7	5.72893766022351	5.47480967754024	5.64904999915148	5.76358843353916	5.70761160638678	5.60058127884042
ENSG00000011132.12|APBA3	3.65309930940823	3.45833781550574	3.68618225477281	3.62523461024444	3.56626950473953	3.64515749022608
ENSG00000011143.16|MKS1	4.53544590645208	4.71732584497685	4.39268980114748	4.47790206364587	4.58898868302413	4.47269312508701
ENSG00000011198.9|ABHD5	4.64557265577039	4.63896014534027	4.49965337029952	4.69307707293741	4.6600900772073	4.5785415449665
