	Ctrl_827_R1B1	LMP_827_R1B1	Ctrl_827_R2B1	LMP_827_R2B1	Ctrl_827_R3B2	LMP_827_R3B2
ENSG00000006194.10|ZNF263	5.2330220172494	5.19562195967545	5.75533116832273	5.34662806048306	5.58240112011389	5.18290048275143
ENSG00000006210.7|CX3CL1	6.33052564851756	6.3715341168528	5.82881345375377	5.85613042387007	6.16794868366224	6.02555313783486
ENSG00000006282.21|SPATA20	5.3978109983645	5.89080180594092	5.4432316436852	5.72943068677091	5.3977447883072	5.83289277907356
ENSG00000006283.18|CACNA1G	1.68416174132528	1.29522259096013	1.18951564786067	1.15761592445699	1.78794577729847	0.875312175003057
ENSG00000006327.13|TNFRSF12A	5.99486595988038	6.07267306411503	5.52303581804115	5.6956158492767	5.74695234478191	5.89614300087472
ENSG00000006451.8|RALA	6.31365842123936	6.14932945182339	6.50331329594733	6.28078324147787	6.34561882493605	6.27792338030793
ENSG00000006453.14|BAIAP2L1	2.445643142951	2.51958678252087	3.263467398865	2.96387905802132	2.75143025247109	2.84485793870801
ENSG00000006459.11|KDM7A	2.62098814269077	2.74269719702142	3.60322254878869	2.79734224155143	2.96705804483415	2.91506702019201
ENSG00000006468.14|ETV1	8.34145328399016	8.33630005594787	7.49559017295992	7.98570645695784	8.06503706098339	8.01448792394451
ENSG00000006530.17|AGK	6.52493239236535	6.41610514740552	6.05361050042262	6.18492842561916	6.34311070184994	6.24667753105638
ENSG00000006534.16|ALDH3B1	3.89667758541435	4.33449309458836	4.37708402605003	4.03138526702954	3.83864227434268	4.48117771219846
ENSG00000006576.16|PHTF2	7.2815542392714	7.15749914173719	6.73621790323804	6.87528557385893	7.09274256071497	6.93253586833781
ENSG00000006607.14|FARP2	6.67259264244627	6.79421772129567	6.30382402323756	6.49841537289539	6.5036092600259	6.63091561991155
ENSG00000006625.18|GGCT	6.15861755563637	6.08568315967284	5.58527059313514	5.87013321223791	6.00488320174668	5.84496905859445
ENSG00000006634.8|DBF4	6.27273018554014	5.81192576364526	5.39539736895482	5.590319639706	5.89509844082628	5.64008803809683
ENSG00000006638.11|TBXA2R	1.88932001096406	2.05786143889173	2.3989193388039	2.38122705418687	1.98378072129468	2.3798832001286
ENSG00000006652.14|IFRD1	6.4049974681633	6.09695380725514	6.31197901483153	6.16413936279093	6.39255052230461	6.09648430421584
ENSG00000006695.11|COX10	4.02353775423695	4.17864012755119	4.47659710356755	4.27026842445934	4.33544996715973	4.13907173774779
ENSG00000006704.10|GTF2IRD1	5.28692279571319	5.0574734139552	5.68633995405939	5.47493786424308	5.40077960544763	5.35205740853781
ENSG00000006712.15|PAF1	6.91423218278246	6.8103149415899	6.38311154506758	6.61085919406854	6.69885262956488	6.66040630218936
ENSG00000006715.16|VPS41	5.91474999527571	6.00541135235201	5.97085442102114	5.81092274904033	5.93099583295843	5.91997342588616
ENSG00000006744.19|ELAC2	6.60710719359851	6.74912641032647	6.11946742517822	6.47976496642837	6.48804182088834	6.48969117687745
ENSG00000006756.16|ARSD	4.62027417945704	5.06697203808496	4.4840629837388	4.77064979245926	4.57664980995871	4.89432968691132
ENSG00000006831.10|ADIPOR2	6.66864829182211	6.63632624933265	6.40170723774355	6.47267303937009	6.59023756267641	6.4994398464578
ENSG00000006837.12|CDKL3	1.46512653555835	0.970410578787184	1.31960091398945	1.54119860486346	1.09384888012135	1.55431943647788
ENSG00000007047.15|MARK4	4.61965395148917	4.53469285685266	5.06948910221342	5.07096592370179	4.72784762659441	4.91955329053411
ENSG00000007062.11|PROM1	0.0811656080688185	0.380848482351176	2.27477614970737	1.66659540506326	1.31426340459864	0.887429417996673
ENSG00000007080.11|CCDC124	6.04616473130158	6.15678711769524	5.46341234800891	5.63668630236465	5.78560998501048	5.86591526467471
ENSG00000007168.13|PAFAH1B1	7.93238591960557	7.9484540751901	7.67273590225504	7.75989217353546	7.81906895310827	7.83766508218482
ENSG00000007171.17|NOS2	9.21251899260968	9.11651835910397	7.6778144170815	8.47661849091755	8.7499654756355	8.49176965422085
ENSG00000007174.18|DNAH9	2.53391401304746	2.0328349517532	1.97353317536034	2.09942844426942	1.86072574722823	2.45912954498698
ENSG00000007202.15|KIAA0100	8.09461234558104	8.13860616571429	7.67938739311912	7.93035785044621	7.9158342420138	8.00564763541654
ENSG00000007237.18|GAS7	9.01646802737756	8.99765810890385	8.11731686622359	8.50024401620296	8.69123521177155	8.62460829758243
ENSG00000007255.10|TRAPPC6A	0.923355469362536	1.41279756980858	0.53798278439923	0.902052275031725	0.881757376665717	1.00633667263532
ENSG00000007314.12|SCN4A	0.987966967862831	-0.601397653768183	-0.560330094697367	-0.768404302035274	-0.419247700298728	-0.0518348410202693
ENSG00000007341.19|ST7L	5.07331661215573	4.79242038984636	4.83736306397689	4.83548415518977	4.98808389400244	4.78120821658194
ENSG00000007372.22|PAX6	2.95444875991393	2.50923858845707	2.36292711904976	2.67573617273985	2.95308073457709	2.29809458550322
ENSG00000007376.8|RPUSD1	4.07148980818991	4.34091388512993	2.9376607342107	3.23709641664635	3.64912850542607	3.64445191666238
ENSG00000007384.15|RHBDF1	3.74485999382798	4.00617346109475	5.5440295577566	5.14610600501251	4.55299469349323	4.66758981535269
ENSG00000007392.16|LUC7L	5.96874407737594	6.08766179168552	6.29973727970248	6.29315376581059	6.04022414835901	6.28442430892826
ENSG00000007402.11|CACNA2D2	0.313057328628072	0.0358988664105227	0.672573656460557	0.415672242865345	0.498712207938641	0.219888839243607
ENSG00000007516.13|BAIAP3	-1.86571927867796	-0.976488886667872	0.260450782943445	-0.371056967852801	-0.40726453731972	-1.06914263780787
ENSG00000007520.4|TSR3	3.24667030392413	3.20063512656064	3.43534970368657	3.12873900455555	3.24254300917853	3.26315406018492
ENSG00000007541.16|PIGQ	4.83510373161362	5.33733752020307	4.43260276405342	4.68631459981795	4.7250925459528	4.92058676189124
ENSG00000007545.15|CRAMP1	5.47924221432026	5.49295538274659	5.65599544535926	5.43352461607354	5.44040159349898	5.59045723575084
ENSG00000007866.21|TEAD3	4.834362130235	5.04677759626571	5.547108218665	5.42705862655828	5.16858698103313	5.25906630482887
ENSG00000007923.16|DNAJC11	6.8154675556072	6.8551871749284	6.40316614103667	6.52496171273639	6.64794584788234	6.65144544427199
ENSG00000007944.15|MYLIP	2.77224041878781	2.77887737367308	2.89161730340028	3.28830637381063	3.00928726636459	2.85623346847131
ENSG00000007968.7|E2F2	4.02103719826339	3.63062904871347	3.0315208443957	3.25878716230666	3.71095783688003	3.26002928995958
ENSG00000008018.9|PSMB1	6.70529059494896	6.61659126592852	6.60030815165339	6.72918918272811	6.64396757691321	6.68172202071628
ENSG00000008056.14|SYN1	2.00325156820455	2.37898054687251	1.57070873629396	1.79296678505721	1.47914874525303	2.39380507296109
ENSG00000008083.14|JARID2	4.65274701012604	4.63208137312893	5.60800738782989	5.28134736780824	5.11899259758335	4.96809897186321
ENSG00000008086.11|CDKL5	0.0183380064767306	-0.918771262880489	1.79389640200646	0.592144453907258	0.322239996896728	0.420563802858251
ENSG00000008118.10|CAMK1G	1.28620588130663	1.42166491245495	-0.648248826976231	-0.178259024680657	0.364473217979431	0.576208253072916
ENSG00000008128.23|CDK11A	5.74938404519553	5.83779367906467	5.56045056954117	5.59044417384536	5.68678516491447	5.68225106890889
ENSG00000008130.15|NADK	6.36187987132573	6.51556917510162	6.15005916467297	6.15632482366271	6.30036553991641	6.29155097746511
ENSG00000008196.13|TFAP2B	0.279044413835933	-0.328921518801689	-4.25393001583388	-1.47006079085796	-1.49900414501849	-1.38792981081031
ENSG00000008226.19|DLEC1	-3.00474444814493	-0.62299083887759	-0.64495829853196	-0.616000012546134	-0.273061724338291	-2.17128507471202
ENSG00000008256.16|CYTH3	4.90529174431604	4.79562404454244	5.85826406987676	4.86839176818865	5.16239640665564	5.05138940680631
ENSG00000008277.14|ADAM22	6.5956360504752	6.28685623390907	5.60619966636845	5.96654145214979	6.33446861184895	5.89314808960231
ENSG00000008282.8|SYPL1	7.18254960000588	7.32294094659848	7.57201092545018	7.56116120571496	7.31964221761746	7.4996891212673
ENSG00000008283.16|CYB561	5.73592608028425	5.86939259175224	5.71326754521156	5.77789969650214	5.71529155448068	5.83295140239441
ENSG00000008294.21|SPAG9	7.54173979110533	7.61698441592646	7.89017062766406	7.73286163143292	7.64114366955626	7.74973456350813
ENSG00000008300.17|CELSR3	4.56525772131659	5.04059850693988	4.21803991010431	4.53153109221522	4.30890252911533	4.86881108617268
ENSG00000008311.15|AASS	7.04282814067747	7.09574105736203	6.94738810435615	6.98880047055636	7.01349175588009	7.02388713059592
ENSG00000008324.11|SS18L2	3.26436336536114	3.52691535242888	3.62184681027173	3.42430629815217	3.32683845902403	3.59187745408294
ENSG00000008382.15|MPND	4.17675368900115	4.0725654136984	3.59612356857893	4.01532018344715	3.88035737380342	4.0500240535594
ENSG00000008405.12|CRY1	4.66025195311334	4.50016095949473	4.36975733732986	4.304170378233	4.51569609185198	4.40147422223349
ENSG00000008441.16|NFIX	7.78675531142977	7.8816759780553	7.82104461175435	7.83021809466242	7.8130759259534	7.84677107199753
ENSG00000008513.16|ST3GAL1	5.67922144530377	5.65208739011109	6.54208028510701	6.16807885747303	6.07723814276566	5.94349584623178
ENSG00000008710.19|PKD1	6.43000166461645	6.836906882366	7.69438008465676	7.37579061773631	6.90516650646983	7.26337311821792
ENSG00000008735.14|MAPK8IP2	3.49037241321413	3.95369162135114	3.18315786881626	3.39998514966415	3.23723591959109	3.77636760693175
ENSG00000008838.20|MED24	6.67840663099475	6.79038489760906	6.44634220087288	6.62639472478314	6.59447121754058	6.67629300958935
ENSG00000008853.16|RHOBTB2	5.20590912978824	5.43273320334456	4.53452197479136	4.83837528678428	4.92978499182874	5.07598480552548
ENSG00000008869.12|HEATR5B	5.1535355459791	5.28256386369698	5.3868755821022	5.18543272241022	5.230247551513	5.27395630558126
ENSG00000008952.17|SEC62	7.44030477579384	7.41462790954811	7.43978364092851	7.41432603165537	7.38219222345142	7.4723289555115
ENSG00000008988.9|RPS20	7.52199116943164	7.50723673975784	7.85126067418975	7.69200631128169	7.60123098393581	7.68501646339466
ENSG00000009307.16|CSDE1	9.38102917341888	9.36053215737653	9.45467648728186	9.50521015702094	9.41936010583898	9.43136388171013
ENSG00000009335.18|UBE3C	7.34470165969621	7.35329570602113	7.20886458790587	7.21098522678853	7.265379239501	7.29354435070487
ENSG00000009413.15|REV3L	7.35416372654533	7.17049477632153	7.02003389189615	7.11763493208598	7.19506687583545	7.13609678758906
ENSG00000009694.13|TENM1	6.45607624219881	5.62721359955984	6.15407399462856	5.48750946098752	6.46719210813861	5.39524454054876
ENSG00000009724.16|MASP2	1.70763776067215	1.79153827699783	0.882152959885874	1.30690447446739	1.50188766468624	1.34222907132538
ENSG00000009780.15|FAM76A	2.79913463053831	2.98595974537184	3.15348738539764	3.11878793463627	2.80667327961174	3.22201156836029
ENSG00000009830.11|POMT2	5.68676946656778	5.75193798411972	5.5657690672025	5.62570637545703	5.69241207123342	5.6226793754401
ENSG00000009844.16|VTA1	6.78481293982757	6.66338671284668	6.47282103034033	6.59700556186923	6.6508367400721	6.60817638236981
ENSG00000009950.16|MLXIPL	2.81409906247464	3.17196861488877	1.81963370038645	2.82802170443946	2.51078228990049	2.80607925119418
ENSG00000009954.11|BAZ1B	8.64150414973432	8.53335611182253	7.9960630430247	8.23377814913265	8.44575919723601	8.25659152962109
ENSG00000010017.13|RANBP9	6.69089662288216	6.47307208568662	7.08654035839363	6.64272668269775	6.80793861464054	6.63867926018954
ENSG00000010030.14|ETV7	0.28199474745509	0.685673862529268	-1.2235921133605	-0.879649997426897	-0.639153419631016	0.0713666692294979
ENSG00000010072.16|SPRTN	4.63276718871382	4.38625469813326	3.88575875381085	4.37218854382873	4.26280424492857	4.37568034731476
ENSG00000010165.20|EEF1AKNMT	6.01348828685642	6.13196063771242	5.70094327055448	5.84315626257275	5.90075055158119	5.94402367726685
ENSG00000010219.13|DYRK4	4.0439763117889	3.78132859847903	4.26369387915703	3.79305701501932	4.08154423445421	3.85948366776794
ENSG00000010244.18|ZNF207	7.72936061004473	7.70161985032256	7.93234826957662	7.7703418787435	7.79219650302975	7.77463880131396
ENSG00000010256.11|UQCRC1	7.78007214871318	7.75595574361488	8.0227508016467	8.00564315717913	7.89591791182081	7.88629301375614
ENSG00000010270.13|STARD3NL	5.54382364056515	5.35748866416171	5.48782433979228	5.5676606396812	5.49482565422502	5.48357298787515
ENSG00000010278.14|CD9	5.97285766813766	5.97590991034235	8.98600314203444	8.24098897268197	7.20981673525979	7.37806311133843
ENSG00000010292.13|NCAPD2	7.73008795998596	7.4490070573907	7.2906488052748	7.37366011544788	7.62708711072633	7.29461485832334
ENSG00000010295.19|IFFO1	5.46426661441087	5.66734574784711	5.78746497802881	5.573554194779	5.61790608108108	5.62840968645182
ENSG00000010310.9|GIPR	0.440046179337329	0.532645849667535	2.17431668039823	1.63827557427007	1.01141247051156	1.38122967132502
ENSG00000010318.21|PHF7	2.19874075547446	2.00671836197674	2.45887035631744	2.00684386673904	2.36006697809986	1.97551969215398
ENSG00000010319.6|SEMA3G	-0.861196493330649	-0.658557657346005	-1.62974674994193	0.143220829867993	-0.426896462389474	-1.07624357298582
ENSG00000010322.16|NISCH	7.11885341014963	7.47353020776524	7.24031387631468	7.20591111562844	7.12567501796626	7.39362928696275
ENSG00000010327.10|STAB1	-0.250171520405534	-0.322321615387717	-0.797514604612799	-1.44148252821217	-1.48590429945697	0.0801591651478643
ENSG00000010361.13|FUZ	3.94923771880916	4.27135612412821	3.8597371725646	3.76447678564719	3.90175212886361	4.02065177171097
ENSG00000010404.18|IDS	8.39729047905263	8.56561003213896	8.46708762840712	8.50883463335712	8.44564204625302	8.5237693402249
ENSG00000010539.11|ZNF200	3.71088446271821	3.71895769661744	3.58666281666284	3.62419044333974	3.80710610690988	3.51324160275924
ENSG00000010626.15|LRRC23	2.69291323362334	2.41084393373196	2.77586166493517	2.47356224927657	2.57247915470214	2.60411138608138
ENSG00000010704.18|HFE	4.92231831773415	4.86562687330977	4.6117944534505	4.91334712670801	4.74423667395162	4.91230671164959
ENSG00000010803.16|SCMH1	5.20923067353864	4.8975466970579	5.07520612356928	5.02100654133036	5.22088534106102	4.88060967668708
ENSG00000010810.17|FYN	8.39218123911786	8.14660888417679	8.28338512940617	8.05522319722184	8.38336261062917	8.05533661433216
ENSG00000010818.10|HIVEP2	4.77629786493427	4.88924342466977	5.11626268360124	4.92522790256838	4.99780093721692	4.85571500066991
ENSG00000011007.12|ELOA	6.3028410187099	6.32983433437964	6.06010840531894	6.19532509593001	6.21910425299831	6.22495017417094
ENSG00000011009.11|LYPLA2	4.68696561315149	4.78255330844919	4.44724730975065	4.44629728928538	4.5064900216322	4.67504173868615
ENSG00000011021.23|CLCN6	5.50640340230236	5.41603352228862	5.95736473272618	5.67832934056694	5.69702342218122	5.58204207676083
ENSG00000011028.14|AC080038.1	7.62356460063505	7.77886972878128	7.52025117298391	7.6452447016639	7.57879936245858	7.70516573957349
ENSG00000011052.21|NME1-NME2	4.5315193165686	4.92863181816922	3.95953521031004	4.01926280045861	4.50673435041715	4.21274022233608
