	Ola_923_R2B1	LMP.Olap_923_R2B1	Ola_923_R3B1	LMP.Olap_923_R3B1	Ola_923_R1B2	LMP.Olap_923_R1B2
ENSG00000004660.14|CAMKK1	1.4434294719659	1.48480397448446	1.70187390107612	1.56081997548192	1.52847376338786	1.56698989811634
ENSG00000004700.16|RECQL	5.92808329452698	6.15230353387301	5.89836011466212	6.15962950759798	5.96063788113225	6.1085503441978
ENSG00000004766.17|VPS50	5.30478177480146	5.30074114057403	5.25437303396863	5.30169661697977	5.32190849269952	5.25888779046243
ENSG00000004777.18|ARHGAP33	5.73065238535225	5.7705838763792	5.9650367902505	5.57182446721616	5.7199888310476	5.79905992855146
ENSG00000004779.10|NDUFAB1	5.50203288369967	5.59058235861386	5.61355908483997	5.62099557470967	5.70924049991599	5.45434445101559
ENSG00000004799.8|PDK4	0.445145828689337	1.54626062574084	-0.815669329697701	1.07835188750795	0.0494319230402711	1.07761258307994
ENSG00000004838.14|ZMYND10	1.92092383798078	2.03580563780615	1.7789324142137	1.96433003163461	1.39522306153752	2.4547728992801
ENSG00000004848.8|ARX	0.536638081326669	-0.282408736095105	-0.195803296191438	-0.685675800221214	0.475420283659253	-0.789045159249797
ENSG00000004864.13|SLC25A13	6.74014152247959	6.46981541567537	6.75880781515647	6.5882648522521	6.75370813907043	6.52480666371134
ENSG00000004866.20|ST7	4.52862381966436	4.19109011159949	4.38409941695216	4.17212223644747	4.39044712341283	4.24752066891891
ENSG00000004897.12|CDC27	6.96784699954935	6.70244480808035	6.89936477039935	6.80403053533203	6.9694156642978	6.71742789238274
ENSG00000004961.15|HCCS	4.72310186263433	4.76644275150918	4.74838968536653	4.80015991086525	4.86635443913094	4.6526926660567
ENSG00000004975.12|DVL2	6.37434913705299	6.46466197240121	6.4457788639906	6.35543699841709	6.32729315186485	6.4928203340661
ENSG00000005007.12|UPF1	7.04499865580596	6.96880698015328	7.13974208626937	6.87116455686679	7.04110432877674	6.97125181077096
ENSG00000005020.13|SKAP2	4.36267003937454	4.48864283442367	4.15628215830008	4.25499839707655	4.32576327095966	4.30553344362777
ENSG00000005022.6|SLC25A5	7.79578661767436	7.63349921051495	7.80302237062498	7.72193472651742	7.79400612828607	7.68311533437979
ENSG00000005059.16|MCUB	5.43988763794268	5.58914593810412	5.48220402101103	5.52436057179315	5.55160033438333	5.46619875004216
ENSG00000005075.15|POLR2J	5.75143444082951	5.94415693753007	5.82888856070732	5.90538379666344	5.76881915881979	5.94611270904538
ENSG00000005100.13|DHX33	6.70434884279715	6.79998059910726	6.66022262740979	6.80839316382462	6.64196181209127	6.84451080447815
ENSG00000005108.16|THSD7A	-0.708282233171504	-0.751990620716288	-0.561173471739759	-0.323284862756448	-0.508536820073873	-0.663828774118127
ENSG00000005156.11|LIG3	6.4203907318015	5.94909437019372	6.55895437566347	6.04328773757859	6.46618762573518	6.01967598188346
ENSG00000005175.10|RPAP3	5.63071935703417	5.76201083313681	5.65218290057409	5.91569499484973	5.73476882539975	5.74553521739765
ENSG00000005189.19|REXO5	3.12742724134356	3.4903031931674	3.34420796995299	3.68055416946736	3.41731241500645	3.40393387195921
ENSG00000005194.15|CIAPIN1	6.34545463408911	6.21335194560827	6.36167977828759	6.26286545061266	6.31007601070774	6.28159989359107
ENSG00000005206.17|SPPL2B	5.99951409129366	6.15135449287603	5.99585401324473	5.96099704545998	5.9024923299433	6.1513674914939
ENSG00000005238.19|FAM214B	4.613175938932	4.64604004212847	4.55764253572256	4.59007194924475	4.44673011524746	4.75673511776643
ENSG00000005243.10|COPZ2	0.151450828390342	0.586448693616328	0.168060617418646	0.808691032397233	0.253932739646006	0.603392846265268
ENSG00000005249.13|PRKAR2B	2.65911065386208	2.27937615030493	2.85267046231693	2.92211295566042	2.7978422040924	2.55879290697978
ENSG00000005302.18|MSL3	4.92741107657446	5.02492695723156	4.96108602482733	5.09655504937036	5.00752125319528	4.99746830080658
ENSG00000005339.14|CREBBP	6.76333977006106	6.57999606908557	6.84435580885374	6.69099371780855	6.71431778108572	6.72502490181874
ENSG00000005379.17|TSPOAP1	2.9839009429971	2.68491788692606	2.80717671931216	2.13017654838906	2.78673115511426	2.51635489369793
ENSG00000005436.13|GCFC2	4.19653635423272	4.09009032663299	4.27556995262431	4.16723533506368	4.37985962906463	3.98485635521223
ENSG00000005448.16|WDR54	5.47800847579222	5.84181570689378	5.64084814874304	5.75971393101261	5.52582549848313	5.83436763273769
ENSG00000005469.11|CROT	2.97255568956913	3.05967405268869	3.11549369594119	3.22473508357383	3.15995831618121	3.02627094470521
ENSG00000005483.20|KMT2E	6.99787315470693	6.91773128440407	7.07535813935884	6.84656000149616	7.12998203877346	6.78877925120954
ENSG00000005486.17|RHBDD2	6.7791993463578	6.82559131803475	6.94839577863133	6.69727006387687	6.70375155946858	6.92147669398179
ENSG00000005513.10|SOX8	6.33360294043868	5.65178023529334	6.50473321968848	5.75596663916188	6.30599354747306	5.81704796981814
ENSG00000005700.15|IBTK	6.0629435485338	5.94642591301055	5.7855130673433	5.92035463888537	6.04801202883836	5.80960655504815
ENSG00000005801.18|ZNF195	5.98355315363396	6.02907500125387	5.75501864094498	5.96154422400339	5.84627284843784	6.01832266148026
ENSG00000005810.18|MYCBP2	5.11080416469585	5.07579638126972	4.94023981558459	4.84371014771698	5.07730671754407	4.90796853708949
ENSG00000005812.11|FBXL3	4.45704423793085	4.54827613721016	4.21966054039397	4.67027442106194	4.54463461439447	4.402993053904
ENSG00000005882.11|PDK2	4.20649209003598	4.65122349296452	4.3707300464279	4.36375119618929	4.24915851023602	4.54693990257282
ENSG00000005884.18|ITGA3	4.38871842207159	4.1403273071643	4.2678794239127	4.17235226745183	4.25795580507438	4.22668290522583
ENSG00000005889.15|ZFX	5.99746406760103	5.79711030539572	5.82068887863379	5.94785252574864	6.00135637786915	5.78020151082045
ENSG00000005893.15|LAMP2	7.34667627969861	7.27821787697971	7.23909709566657	7.29347081112538	7.43365455365913	7.14507647807601
ENSG00000005961.18|ITGA2B	0.273904376051346	0.4966439379828	-0.300433565753244	0.29484481442627	-0.217490003899363	0.59996978525295
ENSG00000006007.12|GDE1	5.46084005508688	5.42174413629095	5.57770083552786	5.32759289070177	5.53154773308831	5.36239122571542
ENSG00000006015.17|REX1BD	3.12373901114184	3.06613888333696	3.23099638813802	3.25028629666505	3.03277018008906	3.30281010955188
ENSG00000006016.11|CRLF1	1.1639117269414	1.1896677201716	1.23041664392169	1.12871088917124	1.21329542106238	1.14305806904058
ENSG00000006025.12|AC003665.1	4.35694313227521	4.50588032118389	4.25613545078607	4.41862108584693	4.23688883100138	4.53190116404468
ENSG00000006042.12|TMEM98	2.90972157671991	2.19054141493508	2.39118502523029	2.04742897239882	2.96367516864311	1.80576332599894
ENSG00000006047.13|YBX2	2.15531659810704	2.7687598932407	2.09668719051181	2.55344362273325	2.20177814981759	2.58532550247881
ENSG00000006062.16|MAP3K14	3.55731661534728	3.99441598755619	3.74256348869242	4.19881019813676	3.66898065217429	4.07757249269203
ENSG00000006071.13|ABCC8	4.75536186403234	5.03227058165455	4.7177448991244	4.8461840413159	4.75616279142915	4.91961790163445
ENSG00000006118.14|TMEM132A	7.52379893791507	7.64326503779962	7.56942728277278	7.46297098487794	7.37950438185892	7.72022673982379
ENSG00000006125.18|AP2B1	8.37578993678691	8.21828623011736	8.34437840413466	8.31984026564691	8.40084857978246	8.22829883856047
ENSG00000006194.10|ZNF263	5.91437790250044	5.88551215974822	5.84483578193885	5.74771592456514	5.86897176487986	5.82724911949647
ENSG00000006210.7|CX3CL1	6.09008051815471	6.59444322572444	6.44721448599045	6.72266191776479	6.07449119492133	6.85270887889586
ENSG00000006282.21|SPATA20	4.24077594087611	4.85989399840164	4.05182158442926	4.63032497661143	4.21499469237434	4.67641355778489
ENSG00000006283.18|CACNA1G	2.56570606323492	2.83088086857822	2.75101758966255	2.60759462274055	2.86264814706327	2.51495142504486
ENSG00000006327.13|TNFRSF12A	5.12176527228824	4.54306634986101	5.35721973160993	4.97792846369385	5.10695326643343	4.89303664229308
ENSG00000006432.15|MAP3K9	5.40632431894935	5.5254961965283	5.66195911990145	5.57633088270404	5.45519676946387	5.62985848957771
ENSG00000006451.8|RALA	6.12313617073242	5.91181013117315	5.99356764225068	6.12022247369624	6.07823447241813	5.99613373650811
ENSG00000006453.14|BAIAP2L1	4.201402950661	4.29011720546748	4.03355088607253	4.25279209622714	4.02046061360271	4.36847095561137
ENSG00000006459.11|KDM7A	3.75258378092737	3.08451809298166	3.62130017822126	3.1335381337074	3.79233590094497	3.00363419197388
ENSG00000006468.14|ETV1	9.06628359531651	8.89941130955481	8.91897847765829	8.87644959472386	9.110157149258	8.77040433936874
ENSG00000006530.17|AGK	6.37140771060013	6.11956079033525	6.31982121399133	6.20981791420512	6.37652900493113	6.13377480963478
ENSG00000006534.16|ALDH3B1	2.98711746460011	3.77887384977401	3.28226789476675	3.70113360309636	2.99606661745965	3.87862978865897
ENSG00000006576.16|PHTF2	6.96550686590598	7.11327852416751	7.04516964817752	7.33727014894354	7.0880185485909	7.14259404500638
ENSG00000006607.14|FARP2	6.24747607196073	6.27477061764693	6.20220118688109	6.37361485844102	6.34020447307372	6.20882689439116
ENSG00000006625.18|GGCT	6.57514623602237	6.72034836457	6.57949366001551	6.81442523522157	6.58697235466063	6.7577343932541
ENSG00000006634.8|DBF4	6.29189345219644	6.09427285364101	6.26291926074474	6.3441059283475	6.35016103708574	6.1464347103791
ENSG00000006638.11|TBXA2R	0.839982397924417	0.839982397924417	0.743642391719281	0.749590942253651	1.32521111836785	0.261387946543035
ENSG00000006652.14|IFRD1	6.90423649003596	6.74135919254676	6.88664224086066	6.65227047487978	6.95107744351058	6.641176755651
ENSG00000006695.11|COX10	3.86573760693699	3.7753857069998	3.89222814425986	3.80342188635413	3.9364322151457	3.73195445712969
ENSG00000006704.10|GTF2IRD1	5.17342117702838	5.11641336285808	5.1432975770746	4.92512020798948	5.15183880552577	5.02728735694949
ENSG00000006712.15|PAF1	6.69050454070842	6.76936040224629	6.7453883695252	6.61811814144975	6.72552492687679	6.68616080008805
ENSG00000006715.16|VPS41	6.81291477585301	6.73448171871582	6.79230464198441	6.71434170219422	6.89898785934864	6.62803356002509
ENSG00000006744.19|ELAC2	6.28481103518604	6.13501816480027	6.34438291179873	6.17920234278011	6.23088966343644	6.24081756384614
ENSG00000006756.16|ARSD	4.0026408646712	4.16218040831863	3.71340959089309	4.20069983372012	4.01176760951761	4.02769773928391
ENSG00000006831.10|ADIPOR2	6.98741889414551	6.93373105303079	6.92236789208742	6.92910233181319	6.93929868953785	6.9470113960006
ENSG00000006837.12|CDKL3	1.36382296554548	0.876269741801829	1.76658055790345	1.92873152336659	1.45096415426339	1.51673824004529
ENSG00000007047.15|MARK4	5.07095118652996	5.07066039891751	4.9284644069936	5.07240778674165	4.99067176922716	5.0805701203642
ENSG00000007062.11|PROM1	6.69661671250046	6.31145164782633	6.51178461035107	6.0194175666312	6.79951839937	5.97011686928453
ENSG00000007080.11|CCDC124	5.23138511114569	4.93275465404183	5.37665800449407	5.0384101108258	5.13280618958915	5.15679775066454
ENSG00000007168.13|PAFAH1B1	7.90764225805851	7.87642758942811	7.88369137735843	7.86957517739849	7.9406049113406	7.82806328978117
ENSG00000007171.17|NOS2	-0.876241513254316	0.832851471687408	0.0175882352358721	1.13046158465637	0.13607384246818	0.41625604669449
ENSG00000007174.18|DNAH9	4.21431354479002	3.86123465653612	4.4804030926907	3.90072709911998	4.32974167228583	3.89859752428258
ENSG00000007202.15|KIAA0100	8.28925041850012	8.32565054482325	8.31544923587729	8.36554783960851	8.25019538640384	8.39775363300075
ENSG00000007237.18|GAS7	9.50389788301347	9.68987185712052	9.50389788301347	9.73454940821976	9.50954280920312	9.7065657064805
ENSG00000007255.10|TRAPPC6A	2.206929193368	2.85385687427232	2.31584985113541	2.31578440497879	2.30975423562497	2.5364559262523
ENSG00000007341.19|ST7L	4.44172949375311	4.51670967071733	4.15220397615963	4.42307953160961	4.25683090669142	4.51003042942842
ENSG00000007372.22|PAX6	4.17143654754078	4.01383271196432	4.04949295274597	4.02367574277193	4.196335785311	3.9328831922005
ENSG00000007376.8|RPUSD1	4.14779894754355	4.1502877211739	4.35647853532017	3.8115342296539	4.00629591060267	4.22675380624309
ENSG00000007384.15|RHBDF1	3.49786378318519	3.67464212269981	3.73803423374446	3.29277752337133	3.5437032541601	3.5579555773403
ENSG00000007392.16|LUC7L	6.37109262609048	6.54591388727834	6.12407591233033	6.42159501156083	6.25443051807384	6.47690820055615
ENSG00000007402.11|CACNA2D2	0.90288793622631	1.2958763906994	0.822870229126268	0.77762362037551	1.07012784746932	0.829501240744425
ENSG00000007516.13|BAIAP3	5.44979773874444	5.5630718158944	5.61695640422232	5.24099271678978	5.38445285131829	5.55095648650718
ENSG00000007520.4|TSR3	3.96405441498624	4.17443206905326	4.3457266188745	3.94579529001844	4.07588309571206	4.13912110075416
ENSG00000007541.16|PIGQ	4.95695230271856	5.06156943026962	5.06720820086681	4.92116337156319	4.87846085667874	5.12498579603034
ENSG00000007545.15|CRAMP1	6.13427109542866	6.1455377168024	6.08229808794992	6.19164201955898	6.08027683279533	6.19659762707465
ENSG00000007866.21|TEAD3	3.59956345399074	3.76059925848257	3.73003191411194	3.45675298021221	3.58259235621719	3.69088144718154
ENSG00000007923.16|DNAJC11	6.77641068217676	6.80867390409678	6.86950112388597	6.77935743245386	6.72327284010249	6.8936987312042
ENSG00000007944.15|MYLIP	4.34181546312747	4.61810841557455	4.00117127028031	4.25741715742677	4.16341884373246	4.44583730947208
ENSG00000007968.7|E2F2	4.24037881162267	4.70525470902764	4.24722896241596	4.93489154002883	4.10271702015754	4.96115999139001
ENSG00000008018.9|PSMB1	7.14027646597767	7.03393473299116	7.12597751230347	7.08421752524871	7.17266317057592	7.01953994768458
ENSG00000008056.14|SYN1	3.23785136867741	3.33885508998353	3.47168673499304	3.24880547984475	3.31317818293974	3.33542115380963
ENSG00000008083.14|JARID2	6.02119574727712	6.15530518800284	5.96976317074909	6.09770585156226	5.96836542833729	6.15361955045837
ENSG00000008086.11|CDKL5	3.66691729357153	3.43889595966045	3.44428382057067	3.52188804425916	3.55557135529227	3.48042120373865
ENSG00000008128.23|CDK11A	5.43887352747059	5.48035699382176	5.48802325678444	5.5439912383141	5.30277565839356	5.67284684980189
ENSG00000008130.15|NADK	6.58521819081935	6.72801450482871	6.65109263329671	6.66225920861329	6.48965311605096	6.82363915272807
ENSG00000008256.16|CYTH3	5.1223667596447	5.10642176925243	5.03124854498058	4.88382125967639	5.00044031221716	5.07148885455989
ENSG00000008277.14|ADAM22	6.54690706609926	5.94669974165037	6.40342027971553	5.94867343035579	6.45356147594094	5.96928878296954
ENSG00000008282.8|SYPL1	6.9228094323755	7.04571186472458	6.80965234570495	7.07635168899572	6.93704038039387	6.99022228550651
ENSG00000008283.16|CYB561	3.75459262850417	3.72861031363615	3.77771861236266	3.90635384166414	3.58474715465595	3.99889054342761
ENSG00000008294.21|SPAG9	8.39774880474	8.4678693061004	8.29509678892404	8.49312319845678	8.39418295093152	8.43273609817909
ENSG00000008300.17|CELSR3	7.31355952647637	7.34204885061871	7.36923891312839	7.1986999181012	7.21418277102424	7.39759083313809
ENSG00000008311.15|AASS	6.13746716319383	5.97619813696585	6.02312537469258	6.02960088059078	6.09627027061455	5.98692550710696
ENSG00000008324.11|SS18L2	3.81948355221858	4.10506368043467	3.57830615243934	3.81914289205335	3.7448683371308	3.91612980144217
ENSG00000008382.15|MPND	4.00346661725839	4.28521065747388	4.13819040761209	4.21130192551527	4.10148932833208	4.21759547559773
ENSG00000008405.12|CRY1	4.83488021409457	4.32795939961716	4.85675558407489	4.57595332044729	4.84041922731535	4.45735503180161
ENSG00000008441.16|NFIX	6.4658276132795	6.7054373273807	6.58421942644699	6.59922994536594	6.54129497861657	6.63606217762
ENSG00000008513.16|ST3GAL1	3.35557070108508	2.82782004250352	3.28663219850043	2.71858709545793	2.93769803480635	3.15660698396713
ENSG00000008710.19|PKD1	6.1857821791901	6.35916213340419	6.51672171945323	5.9944396558678	6.13432360180787	6.39372924214979
ENSG00000008735.14|MAPK8IP2	5.07296489122369	4.85729363033871	4.96171030892251	4.78405814798222	4.88601447257735	4.95199901665622
ENSG00000008838.20|MED24	6.70180259451906	6.88422316143236	6.70890610287576	6.84497094289999	6.61050990134852	6.95944149951506
ENSG00000008853.16|RHOBTB2	6.00302660019416	6.42768545712135	6.10757651727219	6.34540523686795	6.03123672908418	6.41061017664364
ENSG00000008869.12|HEATR5B	5.2693874365673	5.3495644442548	5.02928309671571	5.34718308378883	5.23671478653235	5.26099424413097
ENSG00000008952.17|SEC62	6.75368866398085	6.70903024860634	6.68691650444107	6.78777982074278	6.8419825139971	6.62672510488842
ENSG00000008988.9|RPS20	8.3687582557694	8.26650157679864	8.27081522915561	8.18216207087284	8.38330282651741	8.16081573978084
ENSG00000009307.16|CSDE1	9.35224708891351	9.31335739087245	9.31784971950656	9.39749768313871	9.4336291496978	9.25684679151782
ENSG00000009335.18|UBE3C	7.56608584637319	7.42111317789343	7.55094790517538	7.51635101343673	7.51024951157986	7.51699945985951
ENSG00000009413.15|REV3L	7.65290474998887	7.40124655088383	7.59642953273885	7.57369655630084	7.74852018137232	7.36361851358387
ENSG00000009724.16|MASP2	1.42277566071163	1.89497384548248	0.948708545633925	0.432034403961809	1.12135145932885	1.22789476856607
ENSG00000009780.15|FAM76A	2.94360401115746	2.60298855413651	2.81031730502836	2.96461356859776	3.00594177327235	2.65481994618769
ENSG00000009830.11|POMT2	5.70673835208391	5.60545562282789	5.86758864538011	5.72950087336544	5.70079808218343	5.75384366464525
ENSG00000009844.16|VTA1	6.38546990080985	6.04951437815277	6.31143051860955	6.16851935894996	6.36236924101302	6.09509783724805
ENSG00000009950.16|MLXIPL	1.8654484257908	1.96317591891465	2.00816952726429	2.22535991886219	1.84772830450722	2.18334859090875
ENSG00000009954.11|BAZ1B	8.93990556280335	8.97560388624146	8.85794602899307	8.98558821470565	8.93182065978927	8.9477011865825
ENSG00000010017.13|RANBP9	7.42147300414224	7.40238224714472	7.23678213982353	7.27425702783158	7.34964931563792	7.31779789383311
ENSG00000010072.16|SPRTN	3.89743640932991	4.28062709419857	4.16780493616321	4.33818199312668	4.03692285082021	4.30510236558898
ENSG00000010165.20|EEF1AKNMT	5.81854063475736	5.77237955691109	5.80046631998373	5.77237955691109	5.7767779728334	5.80510506144824
ENSG00000010219.13|DYRK4	3.03631653692256	3.04217124451437	2.77460170368921	2.83726251776056	3.0713573492181	2.77381865222525
ENSG00000010244.18|ZNF207	7.89310257793471	7.82663859241694	7.88992119051483	7.84837461747933	7.91603138707969	7.81298710209322
ENSG00000010256.11|UQCRC1	7.43909997525846	7.48952200380024	7.60282830812083	7.48364945981229	7.4606902981442	7.54685957535172
ENSG00000010270.13|STARD3NL	6.14514160960279	6.14213388869556	5.94051540135433	6.11492712890012	6.19004462144652	5.98131439282988
ENSG00000010278.14|CD9	6.90396455100405	6.98515229939452	6.7359195690698	6.72125953913953	6.94939027630296	6.723757703001
ENSG00000010292.13|NCAPD2	8.17083226095199	8.19708193746033	8.14232100893054	8.15393329123061	8.13718837109869	8.19489587818806
ENSG00000010295.19|IFFO1	4.78233688310397	4.89132476811542	4.83091223270411	4.74798806883035	4.6268261539618	4.99945482241512
ENSG00000010310.9|GIPR	0.875639935425105	1.42978839826785	0.821507348791891	0.929197785157211	0.830684534834659	1.19738219898637
ENSG00000010318.21|PHF7	1.03914626927367	1.22622119092089	1.31981122544093	0.701367661328293	1.24112131227609	0.902151861205799
ENSG00000010319.6|SEMA3G	-2.23763191346342	-0.494261064149049	-1.57658256490604	-0.844495592273688	-3.23297699377577	0.656491426379675
ENSG00000010322.16|NISCH	6.90807702032857	7.00459842170049	6.98009936269892	6.91546199348299	6.82518991708301	7.07892848202248
ENSG00000010361.13|FUZ	4.3360588442588	4.66609863211599	4.25657516747058	4.28529472876134	4.29021441163103	4.48179927467233
ENSG00000010404.18|IDS	8.81386770295506	9.22745812476003	8.83704046974202	9.32716351128725	8.83763966840928	9.26512523596291
ENSG00000010539.11|ZNF200	4.80018805163919	4.88635589009419	4.67788529698386	4.98349075481714	4.85996817548483	4.81399182128236
ENSG00000010626.15|LRRC23	2.94577165162158	2.83628369253879	3.22154957117005	2.50801384529853	3.15489472683967	2.6009146534748
ENSG00000010704.18|HFE	1.86722979900101	1.74691619376485	1.91879455100172	1.90862726069167	1.94643569728492	1.77434820494471
ENSG00000010803.16|SCMH1	5.74477764548306	5.55928005370549	5.59334201583133	5.64871893146028	5.6221518497017	5.65090747353839
ENSG00000010810.17|FYN	7.91858794240077	7.72046581578145	7.94038243836441	7.72244012092389	7.96481388381839	7.68612427491686
ENSG00000010818.10|HIVEP2	2.75839064424551	2.61865968477564	2.8703235398357	2.72693552194075	2.63036889665171	2.85678579874708
ENSG00000011007.12|ELOA	6.79612511718419	6.91524810858019	6.75827871059087	6.92225462594581	6.78475870615268	6.91119457499785
ENSG00000011009.11|LYPLA2	5.87980589002224	5.87838049747787	6.04522228887506	5.84401861932813	5.80487841414225	6.0188352337094
ENSG00000011021.23|CLCN6	6.18990421028755	5.92269860719404	6.2418909163344	6.02686001553179	6.17741641915471	6.01326045551918
ENSG00000011028.14|AC080038.1	8.66991457225092	8.93731712421063	8.82331326103105	8.83129604314582	8.64141642733645	8.98950407298276
ENSG00000011052.21|NME1-NME2	4.73989747405687	4.34850392614484	4.91151291649057	4.13807081542298	4.78152383802105	4.28746872803659
ENSG00000011105.14|TSPAN9	5.2255519080239	5.20022773740921	5.14663510989437	5.13501586669862	5.07077594943365	5.2829393615794
ENSG00000011114.15|BTBD7	5.55778241851499	5.49962051079939	5.62950821077243	5.7799349613911	5.6699738055098	5.56344924522916
ENSG00000011132.12|APBA3	3.42081262842332	3.31628083770363	3.67678897535658	3.48466578558267	3.19181419010991	3.75745992342319
ENSG00000011143.16|MKS1	4.4080647468055	4.70681312828231	4.16830368018442	4.47004121615235	4.41761565931288	4.45899572639941
ENSG00000011198.9|ABHD5	4.82232912812175	4.64168480019208	4.8282354514576	4.69586335227943	4.94257004587911	4.55148632014632
ENSG00000011243.18|AKAP8L	6.67665668899292	6.82816247134725	6.71100658702272	6.64274108529258	6.60370584718374	6.825577569144
ENSG00000011258.16|MBTD1	5.96308087079355	5.83239952836984	5.76651575636709	5.84999053801969	5.99595318344671	5.71004016332837
